Variable Name,Min Date,Max Date,Number of Samples
FLOW_var00142,22/01/2000 00:00:00,07/09/2022 00:00:00,8128.000
FLOW_var00143,23/01/2000 00:00:00,07/09/2022 00:00:00,8041.000
FLOW_var00144,22/01/2000 00:00:00,07/09/2022 00:00:00,8053.000
FLOW_var00145,23/01/2000 00:00:00,07/09/2022 00:00:00,8326.000
FLOW_var00146,01/01/2000 00:00:00,07/09/2022 00:00:00,8286.000
FLOW_var00147,01/01/2000 00:00:00,07/09/2022 00:00:00,8286.000
FLOW_var00148,01/01/2000 00:00:00,07/09/2022 00:00:00,8286.000
FLOW_var00149,01/01/2000 00:00:00,07/09/2022 00:00:00,8286.000
FLOW_var00150,01/01/2000 00:00:00,07/09/2022 00:00:00,8286.000
FLOW_var00151,01/01/2000 00:00:00,07/09/2022 00:00:00,8286.000
