Agency_Name,Program_Name,Station_ID,Site_Description,Tag,mAHD,Lat,Lon,Label
Department of Primary Industry and Regional Development,CRP,JBM,South Jervois Bay Port Marker,DPIRD-CRP,-12.8720,-32.189883,115.771252,JBM
Department of Primary Industry and Regional Development,CRP,MBS,Blue Lagoon Mussels Barge,DPIRD-CRP,-2.4617,-32.271208,115.708794,MBS
Department of Primary Industry and Regional Development,CRP,NAJ,Garden Island Navy Ammunition Jetty,DPIRD-CRP,-11.2277,-32.175792,115.680434,NAJ
