Agency_Name,Program_Name,Station_ID,Site_Description,Tag,mAHD,Lat,Lon,Label
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_10_16,IMOS_SRS_L3S_CS_Outer_10_16,IMSO-SRS_L3S,-41.0000,-31.709999084,115.449996948,IMOS_SRS_L3S_CS_Outer_10_16
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_10_17,IMOS_SRS_L3S_CS_Outer_10_17,IMSO-SRS_L3S,-43.0000,-31.729999542,115.449996948,IMOS_SRS_L3S_CS_Outer_10_17
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_10_18,IMOS_SRS_L3S_CS_Outer_10_18,IMSO-SRS_L3S,-43.0000,-31.75,115.449996948,IMOS_SRS_L3S_CS_Outer_10_18
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_10_19,IMOS_SRS_L3S_CS_Outer_10_19,IMSO-SRS_L3S,-43.0000,-31.770000458,115.449996948,IMOS_SRS_L3S_CS_Outer_10_19
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_10_20,IMOS_SRS_L3S_CS_Outer_10_20,IMSO-SRS_L3S,-42.8549,-31.790000916,115.449996948,IMOS_SRS_L3S_CS_Outer_10_20
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_10_21,IMOS_SRS_L3S_CS_Outer_10_21,IMSO-SRS_L3S,-42.6587,-31.809999466,115.449996948,IMOS_SRS_L3S_CS_Outer_10_21
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_10_22,IMOS_SRS_L3S_CS_Outer_10_22,IMSO-SRS_L3S,-44.2990,-31.829999924,115.449996948,IMOS_SRS_L3S_CS_Outer_10_22
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_10_23,IMOS_SRS_L3S_CS_Outer_10_23,IMSO-SRS_L3S,-41.2786,-31.850000381,115.449996948,IMOS_SRS_L3S_CS_Outer_10_23
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_10_24,IMOS_SRS_L3S_CS_Outer_10_24,IMSO-SRS_L3S,-39.7562,-31.870000839,115.449996948,IMOS_SRS_L3S_CS_Outer_10_24
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_10_25,IMOS_SRS_L3S_CS_Outer_10_25,IMSO-SRS_L3S,-42.2445,-31.88999939,115.449996948,IMOS_SRS_L3S_CS_Outer_10_25
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_10_26,IMOS_SRS_L3S_CS_Outer_10_26,IMSO-SRS_L3S,-44.9601,-31.909999847,115.449996948,IMOS_SRS_L3S_CS_Outer_10_26
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_10_27,IMOS_SRS_L3S_CS_Outer_10_27,IMSO-SRS_L3S,-44.6817,-31.930000305,115.449996948,IMOS_SRS_L3S_CS_Outer_10_27
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_10_28,IMOS_SRS_L3S_CS_Outer_10_28,IMSO-SRS_L3S,-46.2928,-31.950000763,115.449996948,IMOS_SRS_L3S_CS_Outer_10_28
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_10_29,IMOS_SRS_L3S_CS_Outer_10_29,IMSO-SRS_L3S,-36.5831,-31.969999313,115.449996948,IMOS_SRS_L3S_CS_Outer_10_29
