date,tide,residual,predicted
21/08/2022 23:45,0.78,-11,0.89
22/08/2022 00:15,0.78,-12,0.90
22/08/2022 00:30,0.80,-11,0.91
22/08/2022 01:00,0.81,-12,0.93
22/08/2022 01:45,0.84,-12,0.96
22/08/2022 02:15,0.86,-12,0.98
22/08/2022 02:30,0.88,-11,0.99
22/08/2022 02:45,0.90,-9,0.99
22/08/2022 03:00,0.88,-12,1.00
22/08/2022 03:15,0.90,-11,1.01
22/08/2022 03:30,0.91,-10,1.01
22/08/2022 03:45,0.88,-14,1.02
22/08/2022 04:30,0.88,-16,1.04
22/08/2022 04:45,0.91,-13,1.04
22/08/2022 05:00,0.89,-16,1.05
22/08/2022 05:15,0.90,-15,1.05
22/08/2022 05:30,0.96,-9,1.05
22/08/2022 05:45,0.91,-14,1.05
22/08/2022 06:00,0.94,-11,1.05
22/08/2022 06:15,0.95,-9,1.04
22/08/2022 06:30,0.90,-14,1.04
22/08/2022 06:45,0.90,-14,1.04
22/08/2022 07:15,0.87,-16,1.03
22/08/2022 07:30,0.84,-18,1.02
22/08/2022 07:45,0.83,-18,1.01
22/08/2022 08:00,0.83,-17,1.00
22/08/2022 08:15,0.80,-19,0.99
22/08/2022 08:30,0.80,-17,0.97
22/08/2022 09:00,0.77,-17,0.94
22/08/2022 09:15,0.77,-15,0.92
22/08/2022 09:30,0.75,-16,0.91
22/08/2022 09:45,0.74,-15,0.89
22/08/2022 10:00,0.70,-18,0.88
22/08/2022 10:15,0.68,-18,0.86
22/08/2022 10:30,0.70,-14,0.84
22/08/2022 10:45,0.67,-16,0.83
22/08/2022 11:00,0.61,-20,0.81
22/08/2022 11:15,0.63,-17,0.80
22/08/2022 11:30,0.63,-15,0.78
22/08/2022 11:45,0.59,-17,0.76
22/08/2022 12:00,0.57,-17,0.74
22/08/2022 12:15,0.57,-16,0.73
22/08/2022 12:30,0.53,-18,0.71
22/08/2022 13:00,0.52,-16,0.68
22/08/2022 13:15,0.50,-17,0.67
22/08/2022 13:30,0.51,-14,0.65
22/08/2022 14:00,0.46,-17,0.63
22/08/2022 14:15,0.45,-17,0.62
22/08/2022 14:45,0.40,-21,0.61
22/08/2022 15:00,0.40,-20,0.60
22/08/2022 15:45,0.44,-14,0.58
22/08/2022 16:00,0.40,-18,0.58
22/08/2022 16:15,0.41,-17,0.58
22/08/2022 16:45,0.39,-19,0.58
22/08/2022 17:00,0.41,-17,0.58
22/08/2022 17:15,0.42,-16,0.58
22/08/2022 17:45,0.41,-18,0.59
22/08/2022 18:15,0.40,-21,0.61
22/08/2022 18:45,0.42,-20,0.62
22/08/2022 19:00,0.42,-21,0.63
22/08/2022 19:15,0.46,-18,0.64
22/08/2022 19:30,0.45,-21,0.66
22/08/2022 19:45,0.53,-14,0.67
22/08/2022 20:15,0.57,-12,0.69
22/08/2022 20:30,0.56,-14,0.70
22/08/2022 20:45,0.57,-14,0.71
22/08/2022 21:00,0.60,-12,0.72
22/08/2022 21:15,0.58,-15,0.73
22/08/2022 21:30,0.61,-13,0.74
22/08/2022 21:45,0.62,-13,0.75
22/08/2022 22:00,0.61,-15,0.76
22/08/2022 22:15,0.62,-16,0.78
22/08/2022 22:45,0.67,-13,0.80
22/08/2022 23:00,0.68,-13,0.81
22/08/2022 23:45,0.69,-15,0.84
