date,tide,residual,predicted
16/04/2022 23:45,0.93,1,0.92
17/04/2022 00:00,0.93,2,0.91
17/04/2022 00:30,0.89,0,0.89
17/04/2022 00:45,0.84,-3,0.87
17/04/2022 01:00,0.82,-4,0.86
17/04/2022 01:30,0.81,-2,0.83
17/04/2022 01:45,0.83,1,0.82
17/04/2022 02:15,0.76,-4,0.80
17/04/2022 02:30,0.78,-1,0.79
17/04/2022 02:45,0.79,1,0.78
17/04/2022 03:00,0.77,-1,0.78
17/04/2022 03:15,0.75,-3,0.78
17/04/2022 03:30,0.79,0,0.79
17/04/2022 03:45,0.75,-4,0.79
17/04/2022 04:00,0.78,-2,0.80
17/04/2022 04:15,0.78,-3,0.81
17/04/2022 04:30,0.80,-2,0.82
17/04/2022 04:45,0.79,-4,0.83
17/04/2022 05:00,0.85,1,0.84
17/04/2022 05:15,0.83,-3,0.86
17/04/2022 05:45,0.90,0,0.90
17/04/2022 06:15,0.92,-1,0.93
17/04/2022 06:45,0.94,-3,0.97
17/04/2022 07:00,0.94,-4,0.98
17/04/2022 07:15,0.95,-5,1.00
17/04/2022 07:30,1.04,2,1.02
17/04/2022 07:45,1.03,-1,1.04
17/04/2022 08:00,1.02,-3,1.05
17/04/2022 08:15,1.04,-3,1.07
17/04/2022 08:30,1.03,-5,1.08
17/04/2022 08:45,1.04,-6,1.10
17/04/2022 09:00,1.05,-6,1.11
17/04/2022 09:15,1.06,-6,1.12
17/04/2022 09:30,1.08,-4,1.12
17/04/2022 09:45,1.12,-1,1.13
17/04/2022 10:00,1.10,-3,1.13
17/04/2022 10:30,1.11,-2,1.13
17/04/2022 10:45,1.10,-2,1.12
17/04/2022 11:15,1.04,-7,1.11
17/04/2022 11:30,1.05,-5,1.10
17/04/2022 11:45,1.04,-5,1.09
17/04/2022 12:00,0.96,-12,1.08
17/04/2022 12:15,0.98,-8,1.06
17/04/2022 12:30,0.94,-9,1.03
17/04/2022 12:45,0.92,-9,1.01
17/04/2022 13:15,0.93,-3,0.96
17/04/2022 13:30,0.89,-4,0.93
17/04/2022 13:45,0.84,-6,0.90
17/04/2022 14:00,0.83,-5,0.88
17/04/2022 14:30,0.76,-7,0.83
17/04/2022 14:45,0.72,-8,0.80
17/04/2022 15:00,0.67,-12,0.79
17/04/2022 15:15,0.68,-9,0.77
17/04/2022 15:30,0.66,-9,0.75
17/04/2022 15:45,0.69,-5,0.74
17/04/2022 16:15,0.65,-7,0.72
17/04/2022 16:30,0.64,-7,0.71
17/04/2022 16:45,0.64,-6,0.70
17/04/2022 17:00,0.62,-8,0.70
17/04/2022 17:15,0.63,-7,0.70
17/04/2022 17:30,0.62,-8,0.70
17/04/2022 17:45,0.63,-7,0.70
17/04/2022 18:00,0.64,-6,0.70
17/04/2022 18:15,0.65,-6,0.71
17/04/2022 18:30,0.67,-4,0.71
17/04/2022 18:45,0.67,-5,0.72
17/04/2022 19:15,0.67,-6,0.73
17/04/2022 19:30,0.65,-8,0.73
17/04/2022 19:45,0.66,-8,0.74
17/04/2022 20:30,0.71,-7,0.78
17/04/2022 20:45,0.74,-5,0.79
17/04/2022 21:15,0.75,-6,0.81
17/04/2022 21:30,0.72,-10,0.82
17/04/2022 21:45,0.76,-7,0.83
17/04/2022 22:15,0.74,-10,0.84
17/04/2022 22:30,0.76,-9,0.85
17/04/2022 22:45,0.76,-9,0.85
17/04/2022 23:00,0.74,-12,0.86
17/04/2022 23:15,0.76,-10,0.86
