date,tide,residual,predicted
24/02/2022 00:00,0.67,5,0.62
24/02/2022 00:15,0.64,2,0.62
24/02/2022 00:30,0.63,2,0.61
24/02/2022 00:45,0.66,6,0.60
24/02/2022 01:00,0.64,5,0.59
24/02/2022 01:15,0.64,6,0.58
24/02/2022 01:30,0.65,8,0.57
24/02/2022 02:15,0.64,8,0.56
24/02/2022 02:45,0.60,4,0.56
24/02/2022 03:15,0.60,4,0.56
24/02/2022 03:30,0.60,4,0.56
24/02/2022 03:45,0.60,4,0.56
24/02/2022 04:00,0.63,7,0.56
24/02/2022 04:15,0.61,5,0.56
24/02/2022 04:30,0.63,7,0.56
24/02/2022 05:00,0.67,10,0.57
24/02/2022 05:15,0.64,7,0.57
24/02/2022 05:30,0.63,5,0.58
24/02/2022 05:45,0.67,8,0.59
24/02/2022 06:00,0.63,4,0.59
24/02/2022 06:30,0.67,6,0.61
24/02/2022 06:45,0.66,4,0.62
24/02/2022 07:00,0.69,6,0.63
24/02/2022 07:15,0.73,8,0.65
24/02/2022 07:45,0.76,8,0.68
24/02/2022 08:00,0.79,10,0.69
24/02/2022 08:15,0.82,11,0.71
24/02/2022 08:45,0.85,9,0.76
24/02/2022 09:15,0.88,8,0.80
24/02/2022 09:30,0.92,10,0.82
24/02/2022 09:45,0.93,9,0.84
24/02/2022 10:00,0.91,5,0.86
24/02/2022 10:15,0.97,9,0.88
24/02/2022 10:30,1.01,11,0.90
24/02/2022 10:45,0.97,6,0.91
24/02/2022 11:00,1.02,10,0.92
24/02/2022 11:15,1.06,12,0.94
24/02/2022 11:45,1.11,15,0.96
24/02/2022 12:15,1.09,10,0.99
24/02/2022 12:30,1.13,13,1.00
24/02/2022 12:45,1.07,5,1.02
24/02/2022 13:15,1.12,9,1.03
24/02/2022 13:30,1.10,7,1.03
24/02/2022 14:00,1.14,10,1.04
24/02/2022 14:15,1.14,10,1.04
24/02/2022 14:30,1.14,10,1.04
24/02/2022 14:45,1.14,10,1.04
24/02/2022 15:00,1.21,16,1.05
24/02/2022 15:15,1.18,13,1.05
24/02/2022 15:30,1.16,10,1.06
24/02/2022 15:45,1.14,8,1.06
24/02/2022 16:00,1.16,10,1.06
24/02/2022 16:15,1.17,12,1.05
24/02/2022 16:45,1.11,7,1.04
24/02/2022 17:00,1.11,7,1.04
24/02/2022 17:15,1.16,13,1.03
24/02/2022 17:45,1.12,11,1.01
24/02/2022 18:00,1.08,8,1.00
24/02/2022 18:15,1.11,12,0.99
24/02/2022 18:30,1.09,11,0.98
24/02/2022 18:45,1.07,10,0.97
24/02/2022 19:00,1.04,8,0.96
24/02/2022 19:15,0.97,3,0.94
24/02/2022 19:30,0.98,6,0.92
24/02/2022 19:45,0.97,6,0.91
24/02/2022 20:00,0.98,9,0.89
24/02/2022 20:15,0.95,8,0.87
24/02/2022 20:30,0.97,11,0.86
24/02/2022 20:45,0.97,13,0.84
24/02/2022 21:00,0.90,7,0.83
24/02/2022 21:15,0.89,8,0.81
24/02/2022 21:30,0.87,7,0.80
24/02/2022 21:45,0.85,7,0.78
24/02/2022 22:00,0.85,9,0.76
24/02/2022 22:30,0.78,6,0.72
24/02/2022 22:45,0.79,9,0.70
24/02/2022 23:15,0.73,8,0.65
24/02/2022 23:30,0.70,7,0.63
