date,tide,residual,predicted
09/03/2022 00:00,0.76,6,0.70
09/03/2022 00:15,0.71,2,0.69
09/03/2022 00:30,0.71,3,0.68
09/03/2022 00:45,0.69,2,0.67
09/03/2022 01:00,0.73,7,0.66
09/03/2022 01:30,0.72,8,0.64
09/03/2022 02:00,0.75,11,0.64
09/03/2022 02:15,0.72,9,0.63
09/03/2022 02:30,0.67,4,0.63
09/03/2022 02:45,0.64,1,0.63
09/03/2022 03:00,0.65,3,0.62
09/03/2022 03:15,0.65,3,0.62
09/03/2022 03:30,0.66,4,0.62
09/03/2022 03:45,0.70,9,0.61
09/03/2022 04:00,0.69,8,0.61
09/03/2022 04:15,0.71,10,0.61
09/03/2022 04:30,0.74,13,0.61
09/03/2022 04:45,0.70,8,0.62
09/03/2022 05:00,0.71,9,0.62
09/03/2022 05:15,0.72,9,0.63
09/03/2022 05:30,0.69,6,0.63
09/03/2022 05:45,0.68,4,0.64
09/03/2022 06:00,0.72,7,0.65
09/03/2022 06:15,0.73,7,0.66
09/03/2022 06:45,0.79,11,0.68
09/03/2022 07:15,0.83,12,0.71
09/03/2022 07:30,0.86,13,0.73
09/03/2022 07:45,0.87,12,0.75
09/03/2022 08:00,0.86,9,0.77
09/03/2022 08:30,0.90,8,0.82
09/03/2022 08:45,0.97,12,0.85
09/03/2022 09:00,0.95,8,0.87
09/03/2022 09:15,1.01,12,0.89
09/03/2022 09:30,1.00,10,0.90
09/03/2022 09:45,1.02,10,0.92
09/03/2022 10:15,1.09,15,0.94
09/03/2022 10:30,1.08,12,0.96
09/03/2022 10:45,1.08,11,0.97
09/03/2022 11:00,1.08,10,0.98
09/03/2022 11:15,1.13,13,1.00
09/03/2022 11:30,1.12,11,1.01
09/03/2022 11:45,1.12,10,1.02
09/03/2022 12:00,1.16,13,1.03
09/03/2022 13:00,1.13,9,1.04
09/03/2022 13:30,1.17,14,1.03
09/03/2022 13:45,1.16,13,1.03
09/03/2022 14:00,1.14,11,1.03
09/03/2022 14:15,1.12,9,1.03
09/03/2022 14:30,1.13,11,1.02
09/03/2022 14:45,1.14,12,1.02
09/03/2022 15:00,1.13,12,1.01
09/03/2022 15:15,1.12,11,1.01
09/03/2022 15:30,1.09,9,1.00
09/03/2022 16:00,1.13,16,0.97
09/03/2022 16:30,1.07,12,0.95
09/03/2022 16:45,1.02,8,0.94
09/03/2022 17:30,0.97,7,0.90
09/03/2022 17:45,0.97,8,0.89
09/03/2022 18:00,0.98,10,0.88
09/03/2022 18:30,0.99,13,0.86
09/03/2022 18:45,0.97,12,0.85
09/03/2022 19:00,0.96,12,0.84
09/03/2022 19:15,0.93,10,0.83
09/03/2022 19:45,0.91,10,0.81
09/03/2022 20:00,0.92,12,0.80
09/03/2022 20:15,0.92,12,0.80
09/03/2022 20:30,0.95,15,0.80
09/03/2022 20:45,0.94,15,0.79
09/03/2022 21:00,0.91,12,0.79
09/03/2022 21:15,0.94,16,0.78
09/03/2022 21:30,0.93,15,0.78
09/03/2022 21:45,0.90,14,0.76
09/03/2022 22:15,0.86,12,0.74
09/03/2022 22:30,0.82,9,0.73
09/03/2022 23:00,0.85,15,0.70
09/03/2022 23:30,0.81,12,0.69
