date,tide,residual,predicted
05/08/2022 00:00,0.89,-4,0.93
05/08/2022 00:15,0.92,-2,0.94
05/08/2022 00:30,0.94,-1,0.95
05/08/2022 01:00,0.94,-2,0.96
05/08/2022 01:15,0.94,-2,0.96
05/08/2022 01:30,0.96,-1,0.97
05/08/2022 01:45,0.92,-5,0.97
05/08/2022 02:00,0.92,-5,0.97
05/08/2022 02:30,0.92,-6,0.98
05/08/2022 03:00,0.96,-3,0.99
05/08/2022 03:45,0.95,-4,0.99
05/08/2022 04:00,0.98,0,0.98
05/08/2022 04:15,0.97,-1,0.98
05/08/2022 04:30,0.96,-1,0.97
05/08/2022 04:45,0.95,-2,0.97
05/08/2022 05:00,0.93,-3,0.96
05/08/2022 05:15,0.94,-1,0.95
05/08/2022 05:30,0.91,-4,0.95
05/08/2022 05:45,0.90,-4,0.94
05/08/2022 06:00,0.92,-2,0.94
05/08/2022 06:15,0.91,-2,0.93
05/08/2022 06:30,0.88,-4,0.92
05/08/2022 06:45,0.93,2,0.91
05/08/2022 07:00,0.92,1,0.91
05/08/2022 07:15,0.91,1,0.90
05/08/2022 07:30,0.91,2,0.89
05/08/2022 07:45,0.89,0,0.89
05/08/2022 08:00,0.87,-1,0.88
05/08/2022 08:15,0.88,0,0.88
05/08/2022 08:30,0.83,-5,0.88
05/08/2022 09:00,0.82,-5,0.87
05/08/2022 12:30,0.74,-6,0.80
05/08/2022 13:00,0.77,-2,0.79
05/08/2022 13:30,0.78,0,0.78
05/08/2022 13:45,0.78,0,0.78
05/08/2022 14:00,0.79,1,0.78
05/08/2022 14:15,0.75,-2,0.77
05/08/2022 14:30,0.74,-3,0.77
05/08/2022 14:45,0.73,-4,0.77
05/08/2022 15:00,0.71,-6,0.77
05/08/2022 15:15,0.74,-3,0.77
05/08/2022 15:30,0.75,-2,0.77
05/08/2022 15:45,0.76,0,0.76
05/08/2022 16:00,0.78,2,0.76
05/08/2022 16:15,0.78,2,0.76
05/08/2022 16:30,0.79,4,0.75
05/08/2022 16:45,0.78,4,0.74
05/08/2022 17:00,0.70,-4,0.74
05/08/2022 17:15,0.70,-4,0.74
05/08/2022 17:30,0.75,2,0.73
05/08/2022 17:45,0.72,-1,0.73
05/08/2022 18:15,0.73,0,0.73
05/08/2022 18:30,0.75,2,0.73
05/08/2022 18:45,0.79,6,0.73
05/08/2022 19:00,0.76,2,0.74
05/08/2022 19:15,0.69,-5,0.74
05/08/2022 19:30,0.73,-1,0.74
05/08/2022 19:45,0.75,0,0.75
05/08/2022 20:00,0.73,-3,0.76
05/08/2022 20:15,0.76,-1,0.77
05/08/2022 20:30,0.75,-3,0.78
05/08/2022 21:00,0.83,2,0.81
05/08/2022 21:15,0.87,5,0.82
05/08/2022 21:30,0.91,7,0.84
05/08/2022 22:00,0.86,-1,0.87
05/08/2022 22:15,0.91,3,0.88
05/08/2022 22:30,0.88,-1,0.89
05/08/2022 22:45,0.90,0,0.90
05/08/2022 23:00,0.92,1,0.91
05/08/2022 23:15,0.91,-1,0.92
05/08/2022 23:30,0.95,2,0.93
05/08/2022 23:45,0.98,4,0.94
