date,tide,residual,predicted
19/03/2022 23:15,1.00,6,0.94
20/03/2022 00:15,0.95,3,0.92
20/03/2022 00:30,1.00,9,0.91
20/03/2022 01:00,1.03,15,0.88
20/03/2022 01:30,0.87,2,0.85
20/03/2022 01:45,0.95,12,0.83
20/03/2022 02:15,0.88,9,0.79
20/03/2022 02:30,0.88,11,0.77
20/03/2022 02:45,0.71,-4,0.75
20/03/2022 03:00,0.76,2,0.74
20/03/2022 03:30,0.74,3,0.71
20/03/2022 03:45,0.79,9,0.70
20/03/2022 04:15,0.76,7,0.69
20/03/2022 04:30,0.83,14,0.69
20/03/2022 04:45,0.85,16,0.69
20/03/2022 05:00,0.77,8,0.69
20/03/2022 05:45,0.72,1,0.71
20/03/2022 06:00,0.75,3,0.72
20/03/2022 06:30,0.78,3,0.75
20/03/2022 06:45,0.86,10,0.76
20/03/2022 07:15,0.89,10,0.79
20/03/2022 07:45,0.90,8,0.82
20/03/2022 08:00,0.86,2,0.84
20/03/2022 08:15,0.93,8,0.85
20/03/2022 08:45,0.91,3,0.88
20/03/2022 09:15,1.00,8,0.92
20/03/2022 09:30,1.07,14,0.93
20/03/2022 10:00,1.07,11,0.96
20/03/2022 10:30,1.07,10,0.97
20/03/2022 10:45,0.96,-2,0.98
20/03/2022 11:00,0.98,0,0.98
20/03/2022 11:15,1.09,11,0.98
20/03/2022 11:30,1.04,6,0.98
20/03/2022 11:45,1.03,5,0.98
20/03/2022 12:15,1.00,2,0.98
20/03/2022 12:45,1.01,4,0.97
20/03/2022 13:00,0.92,-4,0.96
20/03/2022 13:15,0.98,4,0.94
20/03/2022 13:30,0.98,5,0.93
20/03/2022 13:45,0.92,1,0.91
20/03/2022 14:00,0.93,4,0.89
20/03/2022 14:15,0.88,1,0.87
20/03/2022 14:30,0.94,9,0.85
20/03/2022 14:45,0.95,12,0.83
20/03/2022 15:00,0.80,-1,0.81
20/03/2022 15:15,0.80,1,0.79
20/03/2022 15:30,0.89,12,0.77
20/03/2022 16:00,0.78,3,0.75
20/03/2022 16:15,0.78,4,0.74
20/03/2022 16:45,0.69,-4,0.73
20/03/2022 17:00,0.79,7,0.72
20/03/2022 17:30,0.69,-3,0.72
20/03/2022 18:00,0.83,11,0.72
20/03/2022 18:15,0.73,0,0.73
20/03/2022 18:30,0.70,-4,0.74
20/03/2022 18:45,0.78,4,0.74
20/03/2022 19:00,0.90,15,0.75
20/03/2022 19:15,0.77,2,0.75
20/03/2022 19:45,0.87,10,0.77
20/03/2022 20:00,0.88,11,0.77
20/03/2022 20:30,0.84,6,0.78
20/03/2022 20:45,0.87,8,0.79
20/03/2022 21:00,0.79,-1,0.80
20/03/2022 22:00,0.87,3,0.84
20/03/2022 22:15,0.86,1,0.85
20/03/2022 22:45,0.90,5,0.85
20/03/2022 23:00,0.88,3,0.85
20/03/2022 23:15,0.91,6,0.85
