date,tide,residual,predicted
24/01/2022 23:45,0.74,-5,0.79
25/01/2022 00:15,0.76,-3,0.79
25/01/2022 00:30,0.78,-1,0.79
25/01/2022 00:45,0.76,-2,0.78
25/01/2022 01:00,0.78,0,0.78
25/01/2022 01:15,0.74,-3,0.77
25/01/2022 01:45,0.74,-2,0.76
25/01/2022 02:00,0.72,-3,0.75
25/01/2022 02:30,0.70,-4,0.74
25/01/2022 02:45,0.70,-4,0.74
25/01/2022 03:00,0.69,-4,0.73
25/01/2022 03:30,0.67,-5,0.72
25/01/2022 03:45,0.68,-3,0.71
25/01/2022 04:00,0.67,-3,0.70
25/01/2022 04:30,0.64,-4,0.68
25/01/2022 04:45,0.64,-2,0.66
25/01/2022 05:00,0.62,-4,0.66
25/01/2022 05:15,0.59,-6,0.65
25/01/2022 05:45,0.60,-3,0.63
25/01/2022 06:00,0.58,-4,0.62
25/01/2022 06:15,0.59,-3,0.62
25/01/2022 06:30,0.59,-2,0.61
25/01/2022 06:45,0.60,-1,0.61
25/01/2022 07:15,0.58,-3,0.61
25/01/2022 07:30,0.61,0,0.61
25/01/2022 07:45,0.58,-4,0.62
25/01/2022 08:00,0.60,-2,0.62
25/01/2022 08:15,0.62,-1,0.63
25/01/2022 08:45,0.62,-3,0.65
25/01/2022 09:00,0.62,-5,0.67
25/01/2022 09:15,0.64,-4,0.68
25/01/2022 09:30,0.65,-4,0.69
25/01/2022 09:45,0.68,-3,0.71
25/01/2022 10:00,0.72,0,0.72
25/01/2022 10:15,0.72,-1,0.73
25/01/2022 10:30,0.76,2,0.74
25/01/2022 11:00,0.74,-2,0.76
25/01/2022 11:15,0.78,1,0.77
25/01/2022 11:45,0.79,-1,0.80
25/01/2022 12:00,0.81,0,0.81
25/01/2022 12:15,0.79,-3,0.82
25/01/2022 12:30,0.87,3,0.84
25/01/2022 12:45,0.87,3,0.84
25/01/2022 13:00,0.83,-2,0.85
25/01/2022 13:15,0.90,4,0.86
25/01/2022 13:30,0.86,0,0.86
25/01/2022 14:00,0.86,-2,0.88
25/01/2022 14:15,0.86,-2,0.88
25/01/2022 14:30,0.86,-3,0.89
25/01/2022 14:45,0.90,0,0.90
25/01/2022 15:15,0.91,0,0.91
25/01/2022 15:30,0.97,5,0.92
25/01/2022 15:45,0.92,0,0.92
25/01/2022 16:00,0.92,0,0.92
25/01/2022 16:15,0.94,2,0.92
25/01/2022 16:45,0.91,-1,0.92
25/01/2022 17:00,0.93,1,0.92
25/01/2022 17:15,0.89,-3,0.92
25/01/2022 17:30,0.94,3,0.91
25/01/2022 17:45,0.95,4,0.91
25/01/2022 18:00,0.93,2,0.91
25/01/2022 18:15,0.91,1,0.90
25/01/2022 18:30,0.92,2,0.90
25/01/2022 18:45,0.87,-2,0.89
25/01/2022 19:00,0.90,2,0.88
25/01/2022 19:15,0.90,3,0.87
25/01/2022 19:30,0.85,-2,0.87
25/01/2022 19:45,0.87,1,0.86
25/01/2022 20:00,0.85,0,0.85
25/01/2022 20:30,0.87,3,0.84
25/01/2022 20:45,0.83,0,0.83
25/01/2022 21:15,0.83,2,0.81
25/01/2022 21:30,0.81,1,0.80
25/01/2022 21:45,0.82,2,0.80
25/01/2022 22:15,0.77,-1,0.78
25/01/2022 22:30,0.73,-3,0.76
25/01/2022 22:45,0.73,-2,0.75
25/01/2022 23:00,0.69,-5,0.74
25/01/2022 23:15,0.72,-1,0.73
25/01/2022 23:30,0.74,2,0.72
25/01/2022 23:45,0.70,-1,0.71
