date,tide,residual,predicted
19/02/2022 23:45,1.21,26,0.95
20/02/2022 00:15,1.21,27,0.94
20/02/2022 00:45,1.24,32,0.92
20/02/2022 01:30,1.13,25,0.88
20/02/2022 02:00,1.07,22,0.85
20/02/2022 02:30,1.07,26,0.81
20/02/2022 03:00,1.06,30,0.76
20/02/2022 03:30,0.95,23,0.72
20/02/2022 03:45,0.94,24,0.70
20/02/2022 04:15,0.91,25,0.66
20/02/2022 04:30,0.88,24,0.64
20/02/2022 04:45,0.83,20,0.63
20/02/2022 05:00,0.81,19,0.62
20/02/2022 05:15,0.85,24,0.61
20/02/2022 05:45,0.82,21,0.61
20/02/2022 06:15,0.84,23,0.61
20/02/2022 06:45,0.86,24,0.62
20/02/2022 07:00,0.88,26,0.62
20/02/2022 07:15,0.80,17,0.63
20/02/2022 07:30,0.89,25,0.64
20/02/2022 07:45,0.90,24,0.66
20/02/2022 08:00,0.93,26,0.67
20/02/2022 08:15,0.93,25,0.68
20/02/2022 08:30,0.93,24,0.69
20/02/2022 08:45,0.92,22,0.70
20/02/2022 09:15,0.95,23,0.72
20/02/2022 09:30,1.00,26,0.74
20/02/2022 10:00,0.99,22,0.77
20/02/2022 10:30,1.06,26,0.80
20/02/2022 10:45,1.07,26,0.81
20/02/2022 11:00,1.06,24,0.82
20/02/2022 11:15,1.07,24,0.83
20/02/2022 11:45,1.09,25,0.84
20/02/2022 12:00,1.12,27,0.85
20/02/2022 12:15,1.12,27,0.85
20/02/2022 12:45,1.09,23,0.86
20/02/2022 13:00,1.12,26,0.86
20/02/2022 13:15,1.12,26,0.86
20/02/2022 13:30,1.12,26,0.86
20/02/2022 13:45,1.10,24,0.86
20/02/2022 14:00,1.14,28,0.86
20/02/2022 14:15,1.13,28,0.85
20/02/2022 14:30,1.10,26,0.84
20/02/2022 14:45,1.08,25,0.83
20/02/2022 15:00,1.06,24,0.82
20/02/2022 15:15,1.04,23,0.81
20/02/2022 15:30,1.04,24,0.80
20/02/2022 15:45,1.04,25,0.79
20/02/2022 16:00,1.07,29,0.78
20/02/2022 16:15,1.05,28,0.77
20/02/2022 16:30,0.99,23,0.76
20/02/2022 17:15,0.97,21,0.76
20/02/2022 17:30,1.00,24,0.76
20/02/2022 17:45,1.00,24,0.76
20/02/2022 18:00,1.01,25,0.76
20/02/2022 18:30,1.04,27,0.77
20/02/2022 18:45,1.05,27,0.78
20/02/2022 19:00,1.06,28,0.78
20/02/2022 19:15,1.04,25,0.79
20/02/2022 19:45,1.05,24,0.81
20/02/2022 20:00,1.06,24,0.82
20/02/2022 20:15,1.07,25,0.82
20/02/2022 20:45,1.09,26,0.83
20/02/2022 21:15,1.08,24,0.84
20/02/2022 21:30,1.10,26,0.84
20/02/2022 21:45,1.09,25,0.84
20/02/2022 22:15,1.10,24,0.86
20/02/2022 23:00,1.12,25,0.87
20/02/2022 23:15,1.12,25,0.87
20/02/2022 23:30,1.14,27,0.87
20/02/2022 23:45,1.12,26,0.86
