date,tide,residual,predicted
28/07/2022 23:45,1.01,24,0.77
29/07/2022 00:00,1.02,24,0.78
29/07/2022 00:30,1.09,30,0.79
29/07/2022 00:45,1.07,28,0.79
29/07/2022 01:00,1.03,24,0.79
29/07/2022 01:15,1.00,21,0.79
29/07/2022 01:30,1.01,22,0.79
29/07/2022 02:00,1.04,24,0.80
29/07/2022 02:15,1.04,24,0.80
29/07/2022 02:30,1.08,27,0.81
29/07/2022 02:45,1.11,29,0.82
29/07/2022 03:00,1.13,30,0.83
29/07/2022 03:15,1.12,28,0.84
29/07/2022 03:30,1.08,23,0.85
29/07/2022 03:45,1.14,27,0.87
29/07/2022 04:00,1.15,27,0.88
29/07/2022 04:15,1.13,23,0.90
29/07/2022 04:45,1.24,31,0.93
29/07/2022 05:00,1.24,29,0.95
29/07/2022 05:15,1.24,27,0.97
29/07/2022 05:30,1.23,24,0.99
29/07/2022 06:00,1.29,25,1.04
29/07/2022 06:15,1.40,34,1.06
29/07/2022 06:30,1.39,31,1.08
29/07/2022 06:45,1.32,22,1.10
29/07/2022 07:00,1.38,27,1.11
29/07/2022 07:15,1.44,31,1.13
29/07/2022 07:30,1.41,26,1.15
29/07/2022 07:45,1.45,29,1.16
29/07/2022 08:15,1.41,22,1.19
29/07/2022 08:30,1.45,25,1.20
29/07/2022 08:45,1.46,25,1.21
29/07/2022 09:00,1.46,25,1.21
29/07/2022 09:15,1.49,27,1.22
29/07/2022 09:30,1.47,25,1.22
29/07/2022 09:45,1.45,24,1.21
29/07/2022 10:00,1.47,26,1.21
29/07/2022 10:30,1.50,30,1.20
29/07/2022 10:45,1.42,24,1.18
29/07/2022 11:00,1.41,24,1.17
29/07/2022 11:15,1.46,30,1.16
29/07/2022 11:30,1.34,20,1.14
29/07/2022 11:45,1.36,24,1.12
29/07/2022 12:00,1.32,22,1.10
29/07/2022 12:15,1.25,17,1.08
29/07/2022 12:30,1.28,23,1.05
29/07/2022 12:45,1.31,28,1.03
29/07/2022 13:00,1.22,22,1.00
29/07/2022 13:15,1.17,19,0.98
29/07/2022 13:30,1.23,28,0.95
29/07/2022 14:00,1.08,19,0.89
29/07/2022 14:15,1.03,17,0.86
29/07/2022 14:45,1.13,33,0.80
29/07/2022 15:15,1.05,29,0.76
29/07/2022 15:30,0.99,25,0.74
29/07/2022 15:45,0.96,24,0.72
29/07/2022 16:00,0.96,26,0.70
29/07/2022 16:15,0.92,23,0.69
29/07/2022 16:30,0.90,22,0.68
29/07/2022 16:45,0.91,25,0.66
29/07/2022 17:00,0.88,23,0.65
29/07/2022 17:15,0.88,24,0.64
29/07/2022 17:30,0.85,22,0.63
29/07/2022 17:45,0.83,20,0.63
29/07/2022 18:00,0.85,23,0.62
29/07/2022 18:15,0.86,24,0.62
29/07/2022 18:30,0.87,25,0.62
29/07/2022 18:45,0.83,21,0.62
29/07/2022 19:00,0.74,12,0.62
29/07/2022 19:15,0.91,29,0.62
29/07/2022 19:45,0.81,18,0.63
29/07/2022 20:15,0.87,23,0.64
29/07/2022 20:30,0.81,16,0.65
29/07/2022 20:45,0.83,17,0.66
29/07/2022 21:15,0.84,16,0.68
29/07/2022 21:30,0.97,27,0.70
29/07/2022 21:45,0.92,22,0.70
29/07/2022 22:00,0.96,25,0.71
29/07/2022 22:15,0.90,18,0.72
29/07/2022 22:30,0.93,20,0.73
29/07/2022 23:00,0.95,20,0.75
29/07/2022 23:15,0.96,21,0.75
29/07/2022 23:30,0.97,21,0.76
29/07/2022 23:45,1.04,27,0.77
