date,tide,residual,predicted
27/08/2022 00:00,0.96,20,0.76
27/08/2022 00:15,0.97,21,0.76
27/08/2022 00:45,0.99,24,0.75
27/08/2022 01:00,0.98,24,0.74
27/08/2022 01:15,0.98,24,0.74
27/08/2022 01:45,0.93,19,0.74
27/08/2022 02:00,0.93,19,0.74
27/08/2022 02:15,0.96,22,0.74
27/08/2022 02:30,0.94,20,0.74
27/08/2022 02:45,0.97,23,0.74
27/08/2022 03:00,1.01,26,0.75
27/08/2022 03:15,1.02,26,0.76
27/08/2022 03:30,1.02,25,0.77
27/08/2022 03:45,1.04,26,0.78
27/08/2022 04:00,1.06,27,0.79
27/08/2022 04:15,1.05,25,0.80
27/08/2022 04:45,1.06,22,0.84
27/08/2022 05:00,1.10,25,0.85
27/08/2022 05:15,1.13,26,0.87
27/08/2022 05:45,1.25,34,0.91
27/08/2022 06:15,1.25,30,0.95
27/08/2022 06:30,1.30,33,0.97
27/08/2022 07:00,1.28,28,1.00
27/08/2022 07:15,1.24,22,1.02
27/08/2022 08:00,1.37,31,1.06
27/08/2022 08:15,1.33,25,1.08
27/08/2022 08:30,1.36,27,1.09
27/08/2022 08:45,1.36,27,1.09
27/08/2022 09:00,1.40,30,1.10
27/08/2022 09:15,1.38,28,1.10
27/08/2022 09:30,1.34,24,1.10
27/08/2022 09:45,1.31,21,1.10
27/08/2022 10:00,1.32,23,1.09
27/08/2022 10:15,1.32,23,1.09
27/08/2022 10:30,1.30,22,1.08
27/08/2022 10:45,1.30,23,1.07
27/08/2022 11:00,1.30,25,1.05
27/08/2022 11:30,1.22,20,1.02
27/08/2022 11:45,1.21,21,1.00
27/08/2022 12:00,1.17,19,0.98
27/08/2022 12:15,1.09,13,0.96
27/08/2022 12:30,1.14,20,0.94
27/08/2022 12:45,1.12,21,0.91
27/08/2022 13:00,1.04,16,0.88
27/08/2022 13:15,1.07,21,0.86
27/08/2022 13:30,0.99,16,0.83
27/08/2022 14:00,0.94,17,0.77
27/08/2022 14:15,0.91,16,0.75
27/08/2022 14:30,0.88,16,0.72
27/08/2022 14:45,0.86,16,0.70
27/08/2022 15:15,0.78,11,0.67
27/08/2022 15:30,0.77,11,0.66
27/08/2022 15:45,0.80,16,0.64
27/08/2022 16:00,0.75,12,0.63
27/08/2022 16:30,0.83,22,0.61
27/08/2022 16:45,0.76,15,0.61
27/08/2022 17:00,0.79,19,0.60
27/08/2022 17:15,0.82,22,0.60
27/08/2022 17:30,0.78,18,0.60
27/08/2022 17:45,0.73,13,0.60
27/08/2022 18:00,0.74,13,0.61
27/08/2022 18:30,0.80,18,0.62
27/08/2022 18:45,0.79,17,0.62
27/08/2022 19:00,0.76,14,0.62
27/08/2022 19:15,0.86,23,0.63
27/08/2022 19:45,0.86,21,0.65
27/08/2022 20:00,0.88,22,0.66
27/08/2022 20:30,0.89,21,0.68
27/08/2022 21:00,0.87,16,0.71
27/08/2022 21:15,0.96,24,0.72
27/08/2022 21:30,0.93,20,0.73
27/08/2022 21:45,0.93,20,0.73
27/08/2022 22:00,0.96,22,0.74
27/08/2022 22:15,0.94,19,0.75
27/08/2022 22:30,0.92,17,0.75
27/08/2022 23:00,0.98,22,0.76
27/08/2022 23:30,0.97,20,0.77
27/08/2022 23:45,1.00,23,0.77
