date,tide,residual,predicted
17/12/2021 15:45,1.07,21,0.86
17/12/2021 16:30,1.16,23,0.93
17/12/2021 16:45,1.17,22,0.95
17/12/2021 17:00,1.22,25,0.97
17/12/2021 17:30,1.20,19,1.01
17/12/2021 17:45,1.32,29,1.03
17/12/2021 18:15,1.28,22,1.06
17/12/2021 18:45,1.33,24,1.09
17/12/2021 19:00,1.34,24,1.10
17/12/2021 19:15,1.37,26,1.11
17/12/2021 19:30,1.39,27,1.12
17/12/2021 19:45,1.33,20,1.13
17/12/2021 20:00,1.31,18,1.13
17/12/2021 20:15,1.36,23,1.13
17/12/2021 20:45,1.37,25,1.12
17/12/2021 21:00,1.40,29,1.11
17/12/2021 21:45,1.32,25,1.07
17/12/2021 22:00,1.27,22,1.05
17/12/2021 22:30,1.28,27,1.01
17/12/2021 22:45,1.13,14,0.99
17/12/2021 23:00,1.17,21,0.96
17/12/2021 23:15,1.16,23,0.93
17/12/2021 23:30,1.13,23,0.90
17/12/2021 23:45,1.17,30,0.87
