date,tide,residual,predicted
22/09/2022 00:15,0.79,0,0.79
22/09/2022 00:45,0.82,3,0.79
22/09/2022 01:15,0.84,4,0.80
22/09/2022 01:30,0.87,6,0.81
22/09/2022 01:45,0.80,-1,0.81
22/09/2022 02:45,0.86,2,0.84
22/09/2022 03:00,0.88,3,0.85
22/09/2022 03:15,0.86,0,0.86
22/09/2022 03:30,0.88,1,0.87
22/09/2022 03:45,0.92,4,0.88
22/09/2022 04:00,0.90,1,0.89
22/09/2022 04:30,0.90,-1,0.91
22/09/2022 05:00,0.95,2,0.93
22/09/2022 05:15,0.98,4,0.94
22/09/2022 05:45,0.98,3,0.95
22/09/2022 06:00,1.00,4,0.96
22/09/2022 06:15,0.99,2,0.97
22/09/2022 06:30,0.95,-2,0.97
22/09/2022 06:45,0.98,0,0.98
22/09/2022 07:00,1.00,2,0.98
22/09/2022 07:30,1.03,5,0.98
22/09/2022 08:15,0.98,1,0.97
22/09/2022 08:30,0.98,2,0.96
22/09/2022 09:00,0.94,0,0.94
22/09/2022 09:15,0.94,2,0.92
22/09/2022 09:30,0.90,-1,0.91
22/09/2022 09:45,0.89,-1,0.90
22/09/2022 10:00,0.87,-1,0.88
22/09/2022 10:15,0.85,-1,0.86
22/09/2022 10:30,0.82,-2,0.84
22/09/2022 10:45,0.85,3,0.82
22/09/2022 11:00,0.77,-3,0.80
22/09/2022 11:15,0.81,3,0.78
22/09/2022 11:30,0.73,-3,0.76
22/09/2022 11:45,0.70,-4,0.74
22/09/2022 12:00,0.70,-2,0.72
22/09/2022 12:15,0.66,-4,0.70
22/09/2022 12:30,0.70,2,0.68
22/09/2022 13:15,0.63,0,0.63
22/09/2022 13:45,0.60,0,0.60
22/09/2022 14:00,0.55,-4,0.59
22/09/2022 14:30,0.55,-2,0.57
22/09/2022 15:00,0.58,2,0.56
22/09/2022 15:15,0.56,1,0.55
22/09/2022 15:30,0.54,-1,0.55
22/09/2022 15:45,0.52,-3,0.55
22/09/2022 16:00,0.49,-6,0.55
22/09/2022 16:15,0.51,-4,0.55
22/09/2022 16:30,0.55,-1,0.56
22/09/2022 16:45,0.53,-3,0.56
22/09/2022 17:00,0.60,3,0.57
22/09/2022 17:15,0.58,0,0.58
22/09/2022 17:30,0.55,-3,0.58
22/09/2022 17:45,0.67,7,0.60
22/09/2022 18:15,0.66,4,0.62
22/09/2022 18:30,0.62,-1,0.63
22/09/2022 18:45,0.66,2,0.64
22/09/2022 19:00,0.68,3,0.65
22/09/2022 19:30,0.71,3,0.68
22/09/2022 19:45,0.70,1,0.69
22/09/2022 20:15,0.75,4,0.71
22/09/2022 20:30,0.79,7,0.72
22/09/2022 20:45,0.75,2,0.73
22/09/2022 21:15,0.79,5,0.74
22/09/2022 21:30,0.79,5,0.74
22/09/2022 21:45,0.74,-1,0.75
22/09/2022 22:00,0.80,5,0.75
22/09/2022 22:15,0.75,-1,0.76
22/09/2022 22:30,0.80,4,0.76
22/09/2022 23:00,0.81,5,0.76
22/09/2022 23:30,0.79,3,0.76
