date,tide,residual,predicted
01/11/2022 00:45,0.80,-19,0.99
01/11/2022 01:15,0.83,-16,0.99
01/11/2022 01:30,0.84,-14,0.98
01/11/2022 01:45,0.81,-17,0.98
01/11/2022 02:00,0.80,-18,0.98
01/11/2022 02:15,0.83,-15,0.98
01/11/2022 02:30,0.79,-18,0.97
01/11/2022 02:45,0.77,-20,0.97
01/11/2022 03:00,0.74,-22,0.96
01/11/2022 03:15,0.74,-21,0.95
01/11/2022 03:30,0.78,-16,0.94
01/11/2022 03:45,0.74,-18,0.92
01/11/2022 04:00,0.71,-20,0.91
01/11/2022 04:15,0.72,-18,0.90
01/11/2022 04:30,0.70,-18,0.88
01/11/2022 04:45,0.71,-16,0.87
01/11/2022 05:00,0.66,-20,0.86
01/11/2022 05:15,0.66,-18,0.84
01/11/2022 05:45,0.62,-19,0.81
01/11/2022 06:00,0.60,-20,0.80
01/11/2022 06:30,0.53,-23,0.76
01/11/2022 06:45,0.54,-20,0.74
01/11/2022 07:00,0.54,-19,0.73
01/11/2022 07:15,0.52,-19,0.71
01/11/2022 07:30,0.53,-17,0.70
01/11/2022 07:45,0.52,-16,0.68
01/11/2022 08:00,0.49,-18,0.67
01/11/2022 08:15,0.48,-18,0.66
01/11/2022 08:30,0.47,-18,0.65
01/11/2022 08:45,0.42,-21,0.63
01/11/2022 09:00,0.39,-23,0.62
01/11/2022 09:15,0.37,-23,0.60
01/11/2022 09:30,0.38,-20,0.58
01/11/2022 09:45,0.33,-23,0.56
01/11/2022 10:00,0.29,-26,0.55
01/11/2022 10:15,0.34,-19,0.53
01/11/2022 10:30,0.32,-19,0.51
01/11/2022 10:45,0.29,-21,0.50
01/11/2022 11:15,0.30,-18,0.48
01/11/2022 11:30,0.27,-21,0.48
01/11/2022 11:45,0.24,-23,0.47
01/11/2022 12:00,0.24,-22,0.46
01/11/2022 12:15,0.24,-22,0.46
01/11/2022 12:30,0.23,-22,0.45
01/11/2022 12:45,0.23,-21,0.44
01/11/2022 13:00,0.21,-23,0.44
01/11/2022 13:30,0.27,-16,0.43
01/11/2022 13:45,0.26,-18,0.44
01/11/2022 14:00,0.28,-16,0.44
01/11/2022 14:15,0.27,-18,0.45
01/11/2022 14:45,0.35,-13,0.48
01/11/2022 15:15,0.33,-17,0.50
01/11/2022 15:30,0.35,-16,0.51
01/11/2022 15:45,0.37,-16,0.53
01/11/2022 16:15,0.40,-15,0.55
01/11/2022 16:30,0.39,-18,0.57
01/11/2022 16:45,0.46,-12,0.58
01/11/2022 17:00,0.45,-15,0.60
01/11/2022 17:15,0.46,-16,0.62
01/11/2022 17:30,0.49,-15,0.64
01/11/2022 17:45,0.49,-17,0.66
01/11/2022 18:00,0.50,-18,0.68
01/11/2022 18:15,0.51,-18,0.69
01/11/2022 18:30,0.57,-14,0.71
01/11/2022 18:45,0.57,-15,0.72
01/11/2022 19:00,0.60,-14,0.74
01/11/2022 19:30,0.63,-13,0.76
01/11/2022 19:45,0.64,-14,0.78
01/11/2022 20:15,0.66,-15,0.81
01/11/2022 20:30,0.66,-17,0.83
01/11/2022 20:45,0.67,-17,0.84
01/11/2022 21:15,0.70,-17,0.87
01/11/2022 21:45,0.77,-11,0.88
01/11/2022 22:30,0.71,-18,0.89
01/11/2022 22:45,0.74,-16,0.90
01/11/2022 23:15,0.77,-14,0.91
