date,tide,residual,predicted
01/07/2022 00:00,0.77,-1,0.78
01/07/2022 00:15,0.81,2,0.79
01/07/2022 00:30,0.79,-1,0.80
01/07/2022 00:45,0.79,-1,0.80
01/07/2022 01:00,0.79,-2,0.81
01/07/2022 01:15,0.78,-3,0.81
01/07/2022 01:30,0.81,-1,0.82
01/07/2022 01:45,0.86,4,0.82
01/07/2022 02:00,0.82,-1,0.83
01/07/2022 02:15,0.84,1,0.83
01/07/2022 02:45,0.88,4,0.84
01/07/2022 03:15,0.86,0,0.86
01/07/2022 03:30,0.84,-3,0.87
01/07/2022 03:45,0.87,-1,0.88
01/07/2022 04:15,0.91,-1,0.92
01/07/2022 04:30,0.95,2,0.93
01/07/2022 04:45,0.95,0,0.95
01/07/2022 05:00,1.02,5,0.97
01/07/2022 05:15,1.03,4,0.99
01/07/2022 05:30,1.02,1,1.01
01/07/2022 05:45,1.12,8,1.04
01/07/2022 06:15,1.09,1,1.08
01/07/2022 06:30,1.12,2,1.10
01/07/2022 06:45,1.13,1,1.12
01/07/2022 07:00,1.14,0,1.14
01/07/2022 07:15,1.17,1,1.16
01/07/2022 07:30,1.22,5,1.17
01/07/2022 08:00,1.24,3,1.21
01/07/2022 08:15,1.28,6,1.22
01/07/2022 08:30,1.28,4,1.24
01/07/2022 09:00,1.30,4,1.26
01/07/2022 09:15,1.29,2,1.27
01/07/2022 09:30,1.30,3,1.27
01/07/2022 09:45,1.29,1,1.28
01/07/2022 10:00,1.29,1,1.28
01/07/2022 10:15,1.35,7,1.28
01/07/2022 10:30,1.36,8,1.28
01/07/2022 11:00,1.28,2,1.26
01/07/2022 11:30,1.25,1,1.24
01/07/2022 11:45,1.23,0,1.23
01/07/2022 12:00,1.23,1,1.22
01/07/2022 12:15,1.20,0,1.20
01/07/2022 12:30,1.18,0,1.18
01/07/2022 12:45,1.17,1,1.16
01/07/2022 13:30,1.13,4,1.09
01/07/2022 13:45,1.11,5,1.06
01/07/2022 14:00,1.05,1,1.04
01/07/2022 14:15,1.03,2,1.01
01/07/2022 14:30,0.96,-2,0.98
01/07/2022 14:45,0.89,-6,0.95
01/07/2022 15:00,0.92,0,0.92
01/07/2022 15:15,0.91,1,0.90
01/07/2022 15:30,0.86,-1,0.87
01/07/2022 15:45,0.84,0,0.84
01/07/2022 16:00,0.85,3,0.82
01/07/2022 16:15,0.81,1,0.80
01/07/2022 16:45,0.78,2,0.76
01/07/2022 17:00,0.74,-1,0.75
01/07/2022 17:30,0.71,-1,0.72
01/07/2022 18:00,0.69,-1,0.70
01/07/2022 18:15,0.71,2,0.69
01/07/2022 18:30,0.69,1,0.68
01/07/2022 18:45,0.67,-1,0.68
01/07/2022 19:00,0.69,2,0.67
01/07/2022 19:30,0.66,-1,0.67
01/07/2022 19:45,0.63,-3,0.66
01/07/2022 20:00,0.64,-2,0.66
01/07/2022 20:15,0.62,-4,0.66
01/07/2022 20:45,0.66,-1,0.67
01/07/2022 21:00,0.68,0,0.68
01/07/2022 21:15,0.68,-1,0.69
01/07/2022 22:00,0.71,0,0.71
01/07/2022 22:30,0.71,-2,0.73
01/07/2022 22:45,0.67,-6,0.73
01/07/2022 23:00,0.70,-4,0.74
01/07/2022 23:30,0.73,-3,0.76
