date,tide,residual,predicted
16/10/2022 23:30,1.07,9,0.98
17/10/2022 00:30,1.13,15,0.98
17/10/2022 00:45,1.10,13,0.97
17/10/2022 01:15,1.10,14,0.96
17/10/2022 01:30,1.05,10,0.95
17/10/2022 01:45,0.98,3,0.95
17/10/2022 02:00,1.02,8,0.94
17/10/2022 02:30,1.05,12,0.93
17/10/2022 02:45,1.05,13,0.92
17/10/2022 03:00,0.99,8,0.91
17/10/2022 03:15,0.98,9,0.89
17/10/2022 03:45,0.93,7,0.86
17/10/2022 04:00,0.96,11,0.85
17/10/2022 04:15,0.91,8,0.83
17/10/2022 04:30,0.89,7,0.82
17/10/2022 04:45,0.92,12,0.80
17/10/2022 05:00,0.91,12,0.79
17/10/2022 05:15,0.88,10,0.78
17/10/2022 05:30,0.89,12,0.77
17/10/2022 05:45,0.88,13,0.75
17/10/2022 06:15,0.79,7,0.72
17/10/2022 06:45,0.76,6,0.70
17/10/2022 07:15,0.73,6,0.67
17/10/2022 07:30,0.72,5,0.67
17/10/2022 07:45,0.75,9,0.66
17/10/2022 08:00,0.79,14,0.65
17/10/2022 08:30,0.75,10,0.65
17/10/2022 09:00,0.72,8,0.64
17/10/2022 09:15,0.68,5,0.63
17/10/2022 09:45,0.64,3,0.61
17/10/2022 10:00,0.65,5,0.60
17/10/2022 10:15,0.66,7,0.59
17/10/2022 10:30,0.65,7,0.58
17/10/2022 10:45,0.68,11,0.57
17/10/2022 11:00,0.68,11,0.57
17/10/2022 11:15,0.67,11,0.56
17/10/2022 11:30,0.66,10,0.56
17/10/2022 11:45,0.65,9,0.56
17/10/2022 12:15,0.62,7,0.55
17/10/2022 12:45,0.60,6,0.54
17/10/2022 13:00,0.60,7,0.53
17/10/2022 13:30,0.58,6,0.52
17/10/2022 13:45,0.62,10,0.52
17/10/2022 14:15,0.61,8,0.53
17/10/2022 14:30,0.61,8,0.53
17/10/2022 14:45,0.62,8,0.54
17/10/2022 15:00,0.61,6,0.55
17/10/2022 15:15,0.64,9,0.55
17/10/2022 15:45,0.66,9,0.57
17/10/2022 16:15,0.65,7,0.58
17/10/2022 16:45,0.68,8,0.60
17/10/2022 17:00,0.68,6,0.62
17/10/2022 17:30,0.69,4,0.65
17/10/2022 17:45,0.71,5,0.66
17/10/2022 18:15,0.82,13,0.69
17/10/2022 18:30,0.81,11,0.70
17/10/2022 18:45,0.81,9,0.72
17/10/2022 19:15,0.86,12,0.74
17/10/2022 19:30,0.83,7,0.76
17/10/2022 20:00,0.88,9,0.79
17/10/2022 20:15,0.90,9,0.81
17/10/2022 20:30,0.91,9,0.82
17/10/2022 20:45,0.94,10,0.84
17/10/2022 21:15,0.98,11,0.87
17/10/2022 21:30,0.98,10,0.88
17/10/2022 22:00,0.96,7,0.89
17/10/2022 22:15,0.97,7,0.90
17/10/2022 22:30,0.98,8,0.90
17/10/2022 22:45,0.99,8,0.91
17/10/2022 23:15,0.97,5,0.92
17/10/2022 23:30,0.97,4,0.93
