date,tide,residual,predicted
09/05/2022 00:00,0.86,13,0.73
09/05/2022 00:15,0.86,13,0.73
09/05/2022 00:30,0.83,11,0.72
09/05/2022 00:45,0.87,15,0.72
09/05/2022 01:00,0.86,14,0.72
09/05/2022 01:15,0.80,8,0.72
09/05/2022 01:30,0.80,9,0.71
09/05/2022 01:45,0.80,9,0.71
09/05/2022 02:00,0.82,10,0.72
09/05/2022 02:15,0.83,11,0.72
09/05/2022 02:30,0.81,9,0.72
09/05/2022 02:45,0.86,13,0.73
09/05/2022 03:00,0.90,16,0.74
09/05/2022 03:15,0.90,15,0.75
09/05/2022 03:45,0.88,11,0.77
09/05/2022 04:00,0.90,12,0.78
09/05/2022 04:15,0.90,11,0.79
09/05/2022 04:30,0.93,13,0.80
09/05/2022 04:45,0.94,13,0.81
09/05/2022 05:00,0.95,13,0.82
09/05/2022 05:15,0.97,14,0.83
09/05/2022 05:30,1.00,15,0.85
09/05/2022 05:45,0.98,12,0.86
09/05/2022 06:00,1.01,13,0.88
09/05/2022 06:15,1.02,13,0.89
09/05/2022 06:30,1.00,10,0.90
09/05/2022 06:45,1.07,15,0.92
09/05/2022 07:00,1.07,14,0.93
09/05/2022 07:15,1.03,9,0.94
09/05/2022 07:30,1.09,14,0.95
09/05/2022 07:45,1.09,12,0.97
09/05/2022 08:15,1.10,11,0.99
09/05/2022 08:45,1.14,12,1.02
09/05/2022 09:15,1.17,13,1.04
09/05/2022 09:30,1.18,13,1.05
09/05/2022 09:45,1.20,14,1.06
09/05/2022 10:15,1.24,17,1.07
09/05/2022 10:30,1.20,13,1.07
09/05/2022 10:45,1.19,11,1.08
09/05/2022 11:00,1.22,14,1.08
09/05/2022 11:15,1.21,12,1.09
09/05/2022 11:30,1.23,14,1.09
09/05/2022 12:00,1.24,13,1.11
09/05/2022 12:30,1.25,13,1.12
09/05/2022 12:45,1.23,11,1.12
09/05/2022 13:00,1.22,10,1.12
09/05/2022 13:15,1.26,14,1.12
09/05/2022 13:30,1.25,13,1.12
09/05/2022 13:45,1.28,16,1.12
09/05/2022 14:00,1.24,12,1.12
09/05/2022 14:15,1.24,12,1.12
09/05/2022 14:30,1.25,13,1.12
09/05/2022 14:45,1.23,11,1.12
09/05/2022 15:00,1.22,11,1.11
09/05/2022 15:15,1.19,8,1.11
09/05/2022 15:30,1.18,7,1.11
09/05/2022 15:45,1.20,10,1.10
09/05/2022 16:15,1.20,11,1.09
09/05/2022 16:45,1.19,12,1.07
09/05/2022 17:00,1.16,10,1.06
09/05/2022 17:15,1.14,9,1.05
09/05/2022 17:45,1.11,8,1.03
09/05/2022 18:00,1.12,10,1.02
09/05/2022 18:15,1.11,11,1.00
09/05/2022 18:45,1.06,8,0.98
09/05/2022 19:00,1.09,13,0.96
09/05/2022 19:15,1.02,7,0.95
09/05/2022 19:30,1.02,8,0.94
09/05/2022 20:00,0.97,6,0.91
09/05/2022 20:15,1.00,10,0.90
09/05/2022 20:30,1.01,13,0.88
09/05/2022 21:00,0.97,11,0.86
09/05/2022 21:15,0.96,11,0.85
09/05/2022 21:30,0.90,6,0.84
09/05/2022 21:45,0.92,9,0.83
09/05/2022 22:00,0.90,8,0.82
09/05/2022 22:15,0.89,8,0.81
09/05/2022 22:45,0.88,9,0.79
09/05/2022 23:15,0.87,10,0.77
09/05/2022 23:30,0.89,13,0.76
