date,tide,residual,predicted
11/10/2022 00:00,0.95,7,0.88
11/10/2022 00:15,0.94,8,0.86
11/10/2022 00:30,0.92,8,0.84
11/10/2022 01:00,0.85,6,0.79
11/10/2022 01:15,0.80,3,0.77
11/10/2022 01:30,0.81,7,0.74
11/10/2022 01:45,0.84,12,0.72
11/10/2022 02:00,0.78,8,0.70
11/10/2022 02:15,0.73,5,0.68
11/10/2022 02:30,0.74,8,0.66
11/10/2022 02:45,0.72,8,0.64
11/10/2022 03:00,0.67,4,0.63
11/10/2022 03:15,0.68,6,0.62
11/10/2022 03:45,0.63,3,0.60
11/10/2022 04:00,0.64,5,0.59
11/10/2022 04:15,0.67,9,0.58
11/10/2022 04:30,0.64,6,0.58
11/10/2022 04:45,0.69,12,0.57
11/10/2022 05:15,0.63,6,0.57
11/10/2022 05:30,0.63,5,0.58
11/10/2022 05:45,0.66,8,0.58
11/10/2022 06:00,0.67,8,0.59
11/10/2022 06:15,0.63,4,0.59
11/10/2022 06:30,0.65,5,0.60
11/10/2022 06:45,0.67,7,0.60
11/10/2022 07:00,0.68,7,0.61
11/10/2022 07:30,0.67,5,0.62
11/10/2022 07:45,0.67,4,0.63
11/10/2022 08:00,0.76,13,0.63
11/10/2022 08:30,0.72,6,0.66
11/10/2022 08:45,0.76,10,0.66
11/10/2022 09:00,0.73,6,0.67
11/10/2022 09:15,0.69,1,0.68
11/10/2022 10:00,0.80,10,0.70
11/10/2022 10:15,0.83,13,0.70
11/10/2022 10:30,0.78,7,0.71
11/10/2022 10:45,0.76,5,0.71
11/10/2022 11:00,0.85,13,0.72
11/10/2022 11:15,0.81,9,0.72
11/10/2022 11:45,0.83,10,0.73
11/10/2022 12:00,0.79,6,0.73
11/10/2022 12:15,0.80,8,0.72
11/10/2022 12:45,0.83,12,0.71
11/10/2022 13:00,0.74,3,0.71
11/10/2022 13:15,0.76,6,0.70
11/10/2022 13:45,0.76,8,0.68
11/10/2022 14:00,0.78,10,0.68
11/10/2022 14:15,0.75,8,0.67
11/10/2022 14:30,0.72,6,0.66
11/10/2022 15:00,0.74,8,0.66
11/10/2022 15:15,0.76,9,0.67
11/10/2022 15:45,0.79,11,0.68
11/10/2022 16:00,0.82,13,0.69
11/10/2022 16:30,0.80,8,0.72
11/10/2022 17:00,0.86,12,0.74
11/10/2022 17:15,0.85,9,0.76
11/10/2022 17:30,0.85,8,0.77
11/10/2022 17:45,0.93,14,0.79
11/10/2022 18:00,0.91,10,0.81
11/10/2022 18:15,0.94,11,0.83
11/10/2022 18:30,0.98,13,0.85
11/10/2022 18:45,1.00,14,0.86
11/10/2022 19:00,0.99,11,0.88
11/10/2022 19:30,1.00,10,0.90
11/10/2022 19:45,1.03,11,0.92
11/10/2022 20:15,1.04,10,0.94
11/10/2022 20:30,1.04,8,0.96
11/10/2022 20:45,1.08,11,0.97
11/10/2022 21:00,1.12,14,0.98
11/10/2022 21:30,1.11,12,0.99
11/10/2022 21:45,1.11,12,0.99
11/10/2022 22:00,1.07,8,0.99
11/10/2022 22:15,1.07,8,0.99
11/10/2022 22:45,1.04,6,0.98
11/10/2022 23:00,1.06,8,0.98
11/10/2022 23:30,1.06,10,0.96
