date,tide,residual,predicted
20/12/2021 00:00,1.03,6,0.97
20/12/2021 00:30,1.01,10,0.91
20/12/2021 00:45,0.98,10,0.88
20/12/2021 01:00,0.94,10,0.84
20/12/2021 01:15,0.89,8,0.81
20/12/2021 01:30,0.87,9,0.78
20/12/2021 01:45,0.85,10,0.75
20/12/2021 02:15,0.79,11,0.68
20/12/2021 02:30,0.74,9,0.65
20/12/2021 02:45,0.71,9,0.62
20/12/2021 03:15,0.65,8,0.57
20/12/2021 03:45,0.63,10,0.53
20/12/2021 04:00,0.60,8,0.52
20/12/2021 04:30,0.58,9,0.49
20/12/2021 04:45,0.55,8,0.47
20/12/2021 05:00,0.55,9,0.46
20/12/2021 05:30,0.51,7,0.44
20/12/2021 05:45,0.55,11,0.44
20/12/2021 06:15,0.52,9,0.43
20/12/2021 06:30,0.52,9,0.43
20/12/2021 06:45,0.53,10,0.43
20/12/2021 07:15,0.53,10,0.43
20/12/2021 07:45,0.52,8,0.44
20/12/2021 08:00,0.54,9,0.45
20/12/2021 08:15,0.56,10,0.46
20/12/2021 08:30,0.55,8,0.47
20/12/2021 08:45,0.58,9,0.49
20/12/2021 09:00,0.59,9,0.50
20/12/2021 09:15,0.62,11,0.51
20/12/2021 09:30,0.61,9,0.52
20/12/2021 09:45,0.63,9,0.54
20/12/2021 10:15,0.63,7,0.56
20/12/2021 10:45,0.66,8,0.58
20/12/2021 11:15,0.70,9,0.61
20/12/2021 11:45,0.73,10,0.63
20/12/2021 12:00,0.68,4,0.64
20/12/2021 12:15,0.70,6,0.64
20/12/2021 12:30,0.72,7,0.65
20/12/2021 12:45,0.72,6,0.66
20/12/2021 13:15,0.75,8,0.67
20/12/2021 13:30,0.77,10,0.67
20/12/2021 13:45,0.78,10,0.68
20/12/2021 14:15,0.76,7,0.69
20/12/2021 14:30,0.74,4,0.70
20/12/2021 14:45,0.76,5,0.71
20/12/2021 15:15,0.78,5,0.73
20/12/2021 15:30,0.79,4,0.75
20/12/2021 15:45,0.81,5,0.76
20/12/2021 16:00,0.88,10,0.78
20/12/2021 16:15,0.90,10,0.80
20/12/2021 16:30,0.90,8,0.82
20/12/2021 16:45,0.93,9,0.84
20/12/2021 17:00,0.96,10,0.86
20/12/2021 17:15,0.95,6,0.89
20/12/2021 17:30,0.94,3,0.91
20/12/2021 17:45,1.00,7,0.93
20/12/2021 18:00,1.05,9,0.96
20/12/2021 18:15,1.02,4,0.98
20/12/2021 18:30,1.05,5,1.00
20/12/2021 18:45,1.11,9,1.02
20/12/2021 19:00,1.10,6,1.04
20/12/2021 19:15,1.11,6,1.05
20/12/2021 19:45,1.15,7,1.08
20/12/2021 20:15,1.16,5,1.11
20/12/2021 20:30,1.21,9,1.12
20/12/2021 20:45,1.21,8,1.13
20/12/2021 21:00,1.21,7,1.14
20/12/2021 21:15,1.18,4,1.14
20/12/2021 21:30,1.21,7,1.14
20/12/2021 21:45,1.24,10,1.14
20/12/2021 22:00,1.18,5,1.13
20/12/2021 22:15,1.20,8,1.12
20/12/2021 22:30,1.17,6,1.11
20/12/2021 22:45,1.18,8,1.10
20/12/2021 23:00,1.21,12,1.09
20/12/2021 23:15,1.16,9,1.07
20/12/2021 23:30,1.13,7,1.06
20/12/2021 23:45,1.12,8,1.04
