date,tide,residual,predicted
09/09/2022 23:45,0.83,10,0.73
10/09/2022 00:00,0.80,7,0.73
10/09/2022 00:30,0.79,7,0.72
10/09/2022 00:45,0.76,5,0.71
10/09/2022 01:00,0.74,3,0.71
10/09/2022 01:15,0.71,1,0.70
10/09/2022 01:45,0.75,5,0.70
10/09/2022 02:15,0.78,8,0.70
10/09/2022 02:30,0.78,7,0.71
10/09/2022 02:45,0.79,8,0.71
10/09/2022 03:00,0.78,7,0.71
10/09/2022 03:30,0.75,3,0.72
10/09/2022 04:00,0.78,4,0.74
10/09/2022 04:30,0.82,6,0.76
10/09/2022 05:00,0.90,10,0.80
10/09/2022 05:15,0.90,8,0.82
10/09/2022 05:30,0.89,5,0.84
10/09/2022 06:00,0.94,7,0.87
10/09/2022 06:15,0.96,7,0.89
10/09/2022 07:00,1.03,9,0.94
10/09/2022 07:15,1.09,13,0.96
10/09/2022 07:30,1.08,11,0.97
10/09/2022 08:00,1.07,7,1.00
10/09/2022 08:15,1.07,5,1.02
10/09/2022 08:45,1.06,2,1.04
10/09/2022 09:15,1.08,3,1.05
10/09/2022 09:30,1.15,10,1.05
10/09/2022 09:45,1.14,9,1.05
10/09/2022 10:15,1.13,8,1.05
10/09/2022 10:30,1.11,7,1.04
10/09/2022 11:00,1.10,7,1.03
10/09/2022 11:15,1.10,9,1.01
10/09/2022 11:30,1.03,3,1.00
10/09/2022 11:45,0.98,0,0.98
10/09/2022 12:00,1.00,4,0.96
10/09/2022 12:15,0.99,6,0.93
10/09/2022 12:30,0.97,6,0.91
10/09/2022 12:45,0.94,6,0.88
10/09/2022 13:00,0.90,5,0.85
10/09/2022 13:15,0.84,2,0.82
10/09/2022 13:30,0.83,3,0.80
10/09/2022 13:45,0.81,4,0.77
10/09/2022 14:00,0.80,5,0.75
10/09/2022 14:15,0.76,3,0.73
10/09/2022 14:30,0.76,5,0.71
10/09/2022 14:45,0.71,2,0.69
10/09/2022 15:00,0.67,-1,0.68
10/09/2022 15:15,0.66,0,0.66
10/09/2022 15:30,0.64,0,0.64
10/09/2022 15:45,0.65,3,0.62
10/09/2022 16:15,0.62,2,0.60
10/09/2022 16:30,0.63,4,0.59
10/09/2022 16:45,0.62,4,0.58
10/09/2022 17:00,0.63,5,0.58
10/09/2022 17:30,0.60,2,0.58
10/09/2022 17:45,0.59,0,0.59
10/09/2022 18:00,0.60,1,0.59
10/09/2022 18:15,0.59,-1,0.60
10/09/2022 18:30,0.63,3,0.60
10/09/2022 18:45,0.65,4,0.61
10/09/2022 19:00,0.64,3,0.61
10/09/2022 19:15,0.65,3,0.62
10/09/2022 19:45,0.70,6,0.64
10/09/2022 20:00,0.73,7,0.66
10/09/2022 21:00,0.78,7,0.71
10/09/2022 21:15,0.79,7,0.72
10/09/2022 21:30,0.75,2,0.73
10/09/2022 21:45,0.81,7,0.74
10/09/2022 22:00,0.85,10,0.75
10/09/2022 22:15,0.79,3,0.76
10/09/2022 22:45,0.79,2,0.77
10/09/2022 23:00,0.79,2,0.77
10/09/2022 23:15,0.82,5,0.77
10/09/2022 23:30,0.81,4,0.77
