date,tide,residual,predicted
16/09/2022 00:00,1.06,7,0.99
16/09/2022 00:15,1.01,2,0.99
16/09/2022 00:30,0.99,1,0.98
16/09/2022 01:00,0.99,1,0.98
16/09/2022 01:15,1.00,3,0.97
16/09/2022 01:30,1.00,3,0.97
16/09/2022 01:45,0.98,2,0.96
16/09/2022 02:00,1.00,4,0.96
16/09/2022 02:15,0.98,3,0.95
16/09/2022 02:30,0.96,2,0.94
16/09/2022 02:45,0.95,3,0.92
16/09/2022 03:00,0.94,4,0.90
16/09/2022 03:15,0.92,3,0.89
16/09/2022 03:30,0.88,1,0.87
16/09/2022 03:45,0.88,2,0.86
16/09/2022 04:00,0.86,2,0.84
16/09/2022 04:15,0.84,1,0.83
16/09/2022 04:30,0.87,6,0.81
16/09/2022 05:00,0.81,3,0.78
16/09/2022 05:15,0.83,6,0.77
16/09/2022 05:45,0.81,6,0.75
16/09/2022 06:00,0.74,0,0.74
16/09/2022 06:15,0.75,2,0.73
16/09/2022 06:30,0.76,4,0.72
16/09/2022 06:45,0.74,3,0.71
16/09/2022 07:00,0.75,4,0.71
16/09/2022 07:15,0.72,1,0.71
16/09/2022 07:30,0.70,-1,0.71
16/09/2022 07:45,0.76,5,0.71
16/09/2022 08:15,0.73,2,0.71
16/09/2022 08:30,0.76,6,0.70
16/09/2022 08:45,0.70,0,0.70
16/09/2022 09:15,0.69,1,0.68
16/09/2022 09:30,0.64,-3,0.67
16/09/2022 09:45,0.66,0,0.66
16/09/2022 10:00,0.66,1,0.65
16/09/2022 10:15,0.67,2,0.65
16/09/2022 10:45,0.72,8,0.64
16/09/2022 11:00,0.69,5,0.64
16/09/2022 11:15,0.64,0,0.64
16/09/2022 11:45,0.65,2,0.63
16/09/2022 12:00,0.61,-1,0.62
16/09/2022 12:15,0.61,0,0.61
16/09/2022 13:00,0.60,1,0.59
16/09/2022 13:15,0.63,5,0.58
16/09/2022 13:30,0.64,6,0.58
16/09/2022 14:00,0.63,5,0.58
16/09/2022 14:15,0.62,3,0.59
16/09/2022 14:30,0.63,4,0.59
16/09/2022 15:00,0.57,-1,0.58
16/09/2022 15:15,0.58,0,0.58
16/09/2022 16:00,0.60,1,0.59
16/09/2022 16:15,0.60,0,0.60
16/09/2022 16:30,0.61,1,0.60
16/09/2022 16:45,0.64,3,0.61
16/09/2022 17:00,0.67,5,0.62
16/09/2022 17:15,0.68,5,0.63
16/09/2022 17:30,0.68,4,0.64
16/09/2022 18:00,0.68,2,0.66
16/09/2022 18:30,0.69,1,0.68
16/09/2022 19:00,0.77,5,0.72
16/09/2022 19:15,0.79,5,0.74
16/09/2022 19:30,0.84,8,0.76
16/09/2022 20:00,0.84,3,0.81
16/09/2022 20:15,0.90,7,0.83
16/09/2022 20:30,0.92,7,0.85
16/09/2022 20:45,0.90,3,0.87
16/09/2022 21:00,0.94,5,0.89
16/09/2022 21:15,0.90,0,0.90
16/09/2022 21:30,0.94,3,0.91
16/09/2022 21:45,0.97,5,0.92
16/09/2022 22:15,0.99,5,0.94
16/09/2022 22:30,1.02,7,0.95
16/09/2022 22:45,1.04,8,0.96
16/09/2022 23:00,1.03,5,0.98
16/09/2022 23:30,1.00,1,0.99
16/09/2022 23:45,1.03,3,1.00
