date,tide,residual,predicted
09/02/2022 00:00,0.66,-5,0.71
09/02/2022 00:30,0.66,-4,0.70
09/02/2022 01:00,0.64,-4,0.68
09/02/2022 01:15,0.62,-4,0.66
09/02/2022 01:30,0.58,-7,0.65
09/02/2022 01:45,0.57,-7,0.64
09/02/2022 02:00,0.57,-6,0.63
09/02/2022 02:15,0.54,-8,0.62
09/02/2022 02:30,0.54,-7,0.61
09/02/2022 02:45,0.56,-4,0.60
09/02/2022 03:00,0.54,-6,0.60
09/02/2022 03:30,0.52,-6,0.58
09/02/2022 04:00,0.53,-5,0.58
09/02/2022 04:15,0.48,-9,0.57
09/02/2022 04:45,0.46,-10,0.56
09/02/2022 05:15,0.45,-11,0.56
09/02/2022 05:45,0.49,-7,0.56
09/02/2022 06:00,0.49,-8,0.57
09/02/2022 06:15,0.54,-3,0.57
09/02/2022 06:30,0.53,-5,0.58
09/02/2022 06:45,0.52,-6,0.58
09/02/2022 07:00,0.52,-7,0.59
09/02/2022 07:15,0.54,-6,0.60
09/02/2022 07:30,0.54,-7,0.61
09/02/2022 07:45,0.53,-9,0.62
09/02/2022 08:00,0.54,-9,0.63
09/02/2022 08:15,0.59,-5,0.64
09/02/2022 09:00,0.63,-7,0.70
09/02/2022 09:30,0.64,-10,0.74
09/02/2022 09:45,0.74,-2,0.76
09/02/2022 10:00,0.74,-4,0.78
09/02/2022 10:15,0.77,-3,0.80
09/02/2022 10:30,0.80,-1,0.81
09/02/2022 11:00,0.80,-4,0.84
09/02/2022 11:30,0.78,-8,0.86
09/02/2022 12:00,0.81,-8,0.89
09/02/2022 12:30,0.84,-7,0.91
09/02/2022 12:45,0.90,-2,0.92
09/02/2022 13:00,0.90,-4,0.94
09/02/2022 13:15,0.91,-3,0.94
09/02/2022 13:30,0.88,-7,0.95
09/02/2022 14:00,0.87,-9,0.96
09/02/2022 14:15,0.88,-8,0.96
09/02/2022 14:30,0.87,-10,0.97
09/02/2022 15:00,0.93,-4,0.97
09/02/2022 15:15,0.91,-7,0.98
09/02/2022 15:30,0.92,-6,0.98
09/02/2022 15:45,0.94,-5,0.99
09/02/2022 16:00,0.92,-7,0.99
09/02/2022 16:15,0.92,-7,0.99
09/02/2022 16:30,0.92,-7,0.99
09/02/2022 17:00,0.87,-11,0.98
09/02/2022 17:15,0.88,-10,0.98
09/02/2022 17:30,0.90,-8,0.98
09/02/2022 17:45,0.90,-7,0.97
09/02/2022 18:00,0.91,-6,0.97
09/02/2022 18:15,0.91,-5,0.96
09/02/2022 18:30,0.92,-4,0.96
09/02/2022 18:45,0.87,-8,0.95
09/02/2022 19:00,0.86,-8,0.94
09/02/2022 19:15,0.86,-7,0.93
09/02/2022 19:45,0.80,-11,0.91
09/02/2022 20:00,0.80,-10,0.90
09/02/2022 20:15,0.78,-10,0.88
09/02/2022 20:30,0.78,-9,0.87
09/02/2022 20:45,0.78,-8,0.86
09/02/2022 21:00,0.76,-9,0.85
09/02/2022 21:15,0.76,-8,0.84
09/02/2022 21:30,0.75,-8,0.83
09/02/2022 21:45,0.78,-4,0.82
09/02/2022 22:00,0.71,-10,0.81
09/02/2022 22:30,0.66,-13,0.79
