date,tide,residual,predicted
29/04/2022 00:00,0.84,-3,0.87
29/04/2022 00:15,0.86,0,0.86
29/04/2022 01:00,0.84,1,0.83
29/04/2022 01:30,0.76,-6,0.82
29/04/2022 02:00,0.82,0,0.82
29/04/2022 02:15,0.83,2,0.81
29/04/2022 02:30,0.82,1,0.81
29/04/2022 03:00,0.80,-2,0.82
29/04/2022 03:15,0.84,2,0.82
29/04/2022 03:30,0.88,6,0.82
29/04/2022 03:45,0.87,4,0.83
29/04/2022 04:00,0.82,-3,0.85
29/04/2022 04:30,0.90,3,0.87
29/04/2022 04:45,0.86,-3,0.89
29/04/2022 05:00,0.92,2,0.90
29/04/2022 05:30,0.95,2,0.93
29/04/2022 06:00,0.99,3,0.96
29/04/2022 06:15,1.00,2,0.98
29/04/2022 06:30,1.02,3,0.99
29/04/2022 06:45,1.02,1,1.01
29/04/2022 07:00,1.02,0,1.02
29/04/2022 07:15,1.01,-3,1.04
29/04/2022 07:30,1.05,0,1.05
29/04/2022 08:00,1.12,5,1.07
29/04/2022 08:15,1.10,2,1.08
29/04/2022 08:30,1.05,-4,1.09
29/04/2022 09:00,1.11,2,1.09
29/04/2022 09:15,1.15,5,1.10
29/04/2022 09:30,1.11,1,1.10
29/04/2022 09:45,1.12,3,1.09
29/04/2022 10:00,1.05,-4,1.09
29/04/2022 10:30,1.07,-1,1.08
29/04/2022 10:45,1.05,-2,1.07
29/04/2022 11:00,1.07,2,1.05
29/04/2022 11:15,1.03,-1,1.04
29/04/2022 11:30,1.01,-1,1.02
29/04/2022 11:45,0.97,-3,1.00
29/04/2022 12:00,0.98,0,0.98
29/04/2022 12:15,0.97,1,0.96
29/04/2022 12:30,0.88,-6,0.94
29/04/2022 13:00,0.86,-5,0.91
29/04/2022 13:15,0.86,-3,0.89
29/04/2022 13:30,0.86,-2,0.88
29/04/2022 14:00,0.88,2,0.86
29/04/2022 14:15,0.88,4,0.84
29/04/2022 14:30,0.83,-1,0.84
29/04/2022 14:45,0.77,-6,0.83
29/04/2022 15:00,0.76,-6,0.82
29/04/2022 15:15,0.79,-2,0.81
29/04/2022 15:30,0.76,-4,0.80
29/04/2022 15:45,0.69,-11,0.80
29/04/2022 16:00,0.76,-4,0.80
29/04/2022 16:15,0.76,-4,0.80
29/04/2022 16:30,0.81,1,0.80
29/04/2022 16:45,0.81,1,0.80
29/04/2022 17:00,0.77,-4,0.81
29/04/2022 17:15,0.79,-2,0.81
29/04/2022 17:30,0.82,1,0.81
29/04/2022 18:15,0.76,-6,0.82
29/04/2022 18:30,0.77,-6,0.83
29/04/2022 19:15,0.81,-4,0.85
29/04/2022 19:45,0.82,-5,0.87
29/04/2022 20:00,0.81,-6,0.87
29/04/2022 20:15,0.84,-4,0.88
29/04/2022 20:45,0.82,-7,0.89
29/04/2022 21:00,0.84,-5,0.89
29/04/2022 22:00,0.82,-9,0.91
29/04/2022 22:15,0.84,-7,0.91
29/04/2022 22:45,0.84,-7,0.91
29/04/2022 23:00,0.83,-7,0.90
29/04/2022 23:30,0.84,-5,0.89
29/04/2022 23:45,0.83,-5,0.88
