date,tide,residual,predicted
16/07/2022 00:00,0.77,7,0.70
16/07/2022 00:15,0.71,0,0.71
16/07/2022 00:45,0.78,5,0.73
16/07/2022 01:15,0.82,7,0.75
16/07/2022 01:30,0.80,4,0.76
16/07/2022 02:00,0.76,-1,0.77
16/07/2022 02:30,0.83,5,0.78
16/07/2022 02:45,0.82,4,0.78
16/07/2022 03:00,0.84,5,0.79
16/07/2022 03:15,0.81,1,0.80
16/07/2022 03:45,0.87,5,0.82
16/07/2022 04:00,0.88,4,0.84
16/07/2022 04:45,0.93,4,0.89
16/07/2022 05:15,0.99,6,0.93
16/07/2022 05:45,1.04,8,0.96
16/07/2022 06:00,1.04,6,0.98
16/07/2022 06:15,1.11,11,1.00
16/07/2022 06:45,1.10,6,1.04
16/07/2022 07:00,1.15,9,1.06
16/07/2022 07:15,1.12,4,1.08
16/07/2022 07:45,1.18,6,1.12
16/07/2022 08:30,1.30,14,1.16
16/07/2022 09:00,1.26,7,1.19
16/07/2022 09:15,1.27,7,1.20
16/07/2022 09:30,1.27,6,1.21
16/07/2022 10:00,1.33,10,1.23
16/07/2022 10:15,1.29,6,1.23
16/07/2022 10:30,1.26,3,1.23
16/07/2022 11:00,1.29,5,1.24
16/07/2022 11:30,1.30,6,1.24
16/07/2022 11:45,1.33,9,1.24
16/07/2022 12:00,1.28,5,1.23
16/07/2022 12:15,1.30,7,1.23
16/07/2022 12:30,1.29,7,1.22
16/07/2022 12:45,1.27,6,1.21
16/07/2022 13:00,1.24,5,1.19
16/07/2022 13:15,1.23,5,1.18
16/07/2022 13:30,1.22,6,1.16
16/07/2022 13:45,1.22,8,1.14
16/07/2022 14:15,1.13,4,1.09
16/07/2022 14:45,1.08,5,1.03
16/07/2022 15:00,1.10,10,1.00
16/07/2022 15:15,1.04,6,0.98
16/07/2022 15:30,0.98,3,0.95
16/07/2022 15:45,0.95,3,0.92
16/07/2022 16:00,0.94,5,0.89
16/07/2022 16:30,0.95,11,0.84
16/07/2022 16:45,0.94,12,0.82
16/07/2022 17:00,0.85,5,0.80
16/07/2022 17:15,0.82,4,0.78
16/07/2022 17:30,0.83,7,0.76
16/07/2022 18:00,0.72,0,0.72
16/07/2022 18:15,0.70,0,0.70
16/07/2022 18:45,0.74,7,0.67
16/07/2022 19:00,0.69,4,0.65
16/07/2022 19:15,0.69,5,0.64
16/07/2022 19:30,0.68,5,0.63
16/07/2022 19:45,0.73,10,0.63
16/07/2022 20:00,0.68,6,0.62
16/07/2022 20:15,0.66,4,0.62
16/07/2022 20:30,0.64,3,0.61
16/07/2022 20:45,0.62,1,0.61
16/07/2022 21:15,0.66,4,0.62
16/07/2022 21:45,0.68,5,0.63
16/07/2022 22:00,0.70,7,0.63
16/07/2022 22:15,0.71,7,0.64
16/07/2022 22:45,0.77,12,0.65
16/07/2022 23:00,0.72,6,0.66
16/07/2022 23:15,0.75,8,0.67
16/07/2022 23:30,0.79,11,0.68
