date,tide,residual,predicted
23/03/2022 00:15,0.58,-8,0.66
23/03/2022 00:30,0.59,-7,0.66
23/03/2022 00:45,0.60,-6,0.66
23/03/2022 01:00,0.60,-6,0.66
23/03/2022 01:45,0.58,-9,0.67
23/03/2022 02:00,0.63,-4,0.67
23/03/2022 02:30,0.62,-6,0.68
23/03/2022 02:45,0.58,-9,0.67
23/03/2022 03:00,0.59,-8,0.67
23/03/2022 03:15,0.59,-8,0.67
23/03/2022 04:00,0.61,-6,0.67
23/03/2022 04:15,0.66,-2,0.68
23/03/2022 04:30,0.65,-3,0.68
23/03/2022 04:45,0.64,-5,0.69
23/03/2022 05:00,0.67,-3,0.70
23/03/2022 05:15,0.64,-6,0.70
23/03/2022 05:30,0.63,-8,0.71
23/03/2022 05:45,0.64,-8,0.72
23/03/2022 06:15,0.66,-9,0.75
23/03/2022 06:45,0.77,-2,0.79
23/03/2022 07:00,0.78,-3,0.81
23/03/2022 07:15,0.82,-2,0.84
23/03/2022 07:30,0.84,-2,0.86
23/03/2022 07:45,0.83,-5,0.88
23/03/2022 08:00,0.88,-3,0.91
23/03/2022 08:15,0.86,-7,0.93
23/03/2022 08:30,0.88,-7,0.95
23/03/2022 08:45,0.91,-6,0.97
23/03/2022 09:15,0.94,-6,1.00
23/03/2022 09:45,0.99,-3,1.02
23/03/2022 10:00,1.06,2,1.04
23/03/2022 10:15,1.06,0,1.06
23/03/2022 10:30,1.02,-5,1.07
23/03/2022 11:00,1.08,-2,1.10
23/03/2022 11:15,1.04,-7,1.11
23/03/2022 11:45,1.11,-1,1.12
23/03/2022 12:15,1.10,-2,1.12
23/03/2022 12:30,1.12,0,1.12
23/03/2022 12:45,1.13,2,1.11
23/03/2022 13:00,1.12,1,1.11
23/03/2022 13:15,1.09,-2,1.11
23/03/2022 13:45,1.04,-6,1.10
23/03/2022 14:00,1.09,-1,1.10
23/03/2022 14:30,1.04,-4,1.08
23/03/2022 14:45,1.05,-2,1.07
23/03/2022 15:00,1.05,0,1.05
23/03/2022 15:15,1.01,-2,1.03
23/03/2022 15:30,1.01,0,1.01
23/03/2022 15:45,0.99,0,0.99
23/03/2022 16:00,0.97,-1,0.98
23/03/2022 16:15,0.94,-2,0.96
23/03/2022 16:30,0.96,2,0.94
23/03/2022 16:45,0.91,-1,0.92
23/03/2022 17:00,0.86,-4,0.90
23/03/2022 17:30,0.82,-4,0.86
23/03/2022 18:00,0.84,1,0.83
23/03/2022 18:15,0.85,4,0.81
23/03/2022 18:30,0.79,-1,0.80
23/03/2022 18:45,0.79,0,0.79
23/03/2022 19:00,0.75,-3,0.78
23/03/2022 19:15,0.72,-5,0.77
23/03/2022 19:30,0.70,-6,0.76
23/03/2022 19:45,0.69,-6,0.75
23/03/2022 20:00,0.68,-6,0.74
23/03/2022 20:15,0.69,-4,0.73
23/03/2022 20:30,0.67,-5,0.72
23/03/2022 21:00,0.66,-4,0.70
23/03/2022 21:15,0.62,-6,0.68
23/03/2022 21:30,0.62,-4,0.66
23/03/2022 22:00,0.61,-3,0.64
23/03/2022 22:15,0.55,-8,0.63
23/03/2022 22:30,0.56,-6,0.62
23/03/2022 22:45,0.59,-3,0.62
23/03/2022 23:00,0.51,-10,0.61
23/03/2022 23:15,0.56,-5,0.61
