date,tide,residual,predicted
14/08/2022 00:15,1.09,33,0.76
14/08/2022 00:45,1.08,32,0.76
14/08/2022 01:00,1.03,27,0.76
14/08/2022 01:15,1.09,33,0.76
14/08/2022 01:45,1.07,32,0.75
14/08/2022 02:15,1.05,31,0.74
14/08/2022 02:45,1.01,27,0.74
14/08/2022 03:00,1.04,30,0.74
14/08/2022 03:30,1.03,29,0.74
14/08/2022 03:45,1.02,27,0.75
14/08/2022 04:15,1.03,26,0.77
14/08/2022 04:30,1.05,27,0.78
14/08/2022 04:45,1.05,26,0.79
14/08/2022 05:15,1.12,31,0.81
14/08/2022 05:30,1.10,28,0.82
14/08/2022 05:45,1.04,21,0.83
14/08/2022 06:00,1.05,20,0.85
14/08/2022 06:15,1.12,26,0.86
14/08/2022 06:30,1.09,21,0.88
14/08/2022 06:45,1.12,22,0.90
14/08/2022 07:00,1.14,22,0.92
14/08/2022 07:15,1.15,22,0.93
14/08/2022 07:30,1.20,25,0.95
14/08/2022 07:45,1.22,26,0.96
14/08/2022 08:15,1.26,27,0.99
14/08/2022 08:30,1.25,25,1.00
14/08/2022 08:45,1.22,20,1.02
14/08/2022 09:00,1.22,19,1.03
14/08/2022 09:15,1.22,18,1.04
14/08/2022 09:30,1.23,18,1.05
14/08/2022 09:45,1.26,20,1.06
14/08/2022 10:00,1.30,24,1.06
14/08/2022 10:15,1.30,23,1.07
14/08/2022 10:30,1.34,27,1.07
14/08/2022 10:45,1.34,27,1.07
14/08/2022 11:00,1.33,26,1.07
14/08/2022 11:15,1.31,24,1.07
14/08/2022 11:30,1.30,23,1.07
14/08/2022 12:00,1.30,23,1.07
14/08/2022 12:30,1.23,18,1.05
14/08/2022 12:45,1.21,17,1.04
14/08/2022 13:00,1.26,23,1.03
14/08/2022 13:15,1.22,20,1.02
14/08/2022 13:45,1.25,27,0.98
14/08/2022 14:00,1.19,23,0.96
14/08/2022 14:15,1.12,19,0.93
14/08/2022 14:30,1.10,19,0.91
14/08/2022 14:45,1.02,14,0.88
14/08/2022 15:00,0.98,12,0.86
14/08/2022 15:15,0.99,15,0.84
14/08/2022 15:30,0.98,16,0.82
14/08/2022 15:45,0.96,16,0.80
14/08/2022 16:00,1.01,23,0.78
14/08/2022 16:30,0.96,21,0.75
14/08/2022 16:45,0.98,24,0.74
14/08/2022 17:00,0.94,22,0.72
14/08/2022 17:15,0.94,23,0.71
14/08/2022 17:45,0.87,18,0.69
14/08/2022 18:00,0.86,18,0.68
14/08/2022 18:15,0.83,16,0.67
14/08/2022 18:30,0.81,14,0.67
14/08/2022 19:00,0.84,17,0.67
14/08/2022 19:15,0.87,20,0.67
14/08/2022 19:30,0.91,24,0.67
14/08/2022 19:45,0.89,22,0.67
14/08/2022 20:00,0.90,23,0.67
14/08/2022 20:30,0.87,19,0.68
14/08/2022 20:45,0.91,23,0.68
14/08/2022 21:15,0.91,21,0.70
14/08/2022 21:30,0.88,17,0.71
14/08/2022 22:00,0.93,21,0.72
14/08/2022 22:15,0.90,17,0.73
14/08/2022 22:30,0.91,17,0.74
14/08/2022 23:00,0.99,23,0.76
14/08/2022 23:15,1.01,25,0.76
14/08/2022 23:45,0.97,19,0.78
