date,tide,residual,predicted
30/01/2022 23:45,1.09,15,0.94
31/01/2022 00:15,0.97,11,0.86
31/01/2022 00:30,0.91,8,0.83
31/01/2022 00:45,0.88,9,0.79
31/01/2022 01:00,0.85,9,0.76
31/01/2022 01:15,0.80,8,0.72
31/01/2022 01:30,0.79,11,0.68
31/01/2022 02:00,0.71,9,0.62
31/01/2022 02:15,0.71,13,0.58
31/01/2022 02:30,0.68,13,0.55
31/01/2022 02:45,0.63,11,0.52
31/01/2022 03:00,0.58,9,0.49
31/01/2022 03:15,0.52,6,0.46
31/01/2022 03:30,0.49,6,0.43
31/01/2022 03:45,0.49,8,0.41
31/01/2022 04:00,0.46,7,0.39
31/01/2022 04:15,0.42,5,0.37
31/01/2022 04:45,0.45,11,0.34
31/01/2022 05:15,0.43,10,0.33
31/01/2022 05:30,0.47,15,0.32
31/01/2022 05:45,0.40,8,0.32
31/01/2022 06:00,0.43,11,0.32
31/01/2022 06:15,0.40,8,0.32
31/01/2022 06:30,0.37,4,0.33
31/01/2022 06:45,0.36,3,0.33
31/01/2022 07:00,0.41,6,0.35
31/01/2022 07:30,0.45,7,0.38
31/01/2022 08:00,0.53,12,0.41
31/01/2022 08:15,0.56,13,0.43
31/01/2022 08:45,0.56,9,0.47
31/01/2022 09:00,0.56,7,0.49
31/01/2022 09:15,0.61,10,0.51
31/01/2022 09:30,0.63,10,0.53
31/01/2022 09:45,0.61,6,0.55
31/01/2022 10:15,0.67,8,0.59
31/01/2022 10:30,0.70,9,0.61
31/01/2022 10:45,0.76,14,0.62
31/01/2022 11:00,0.78,14,0.64
31/01/2022 11:15,0.74,9,0.65
31/01/2022 11:30,0.75,9,0.66
31/01/2022 12:00,0.77,9,0.68
31/01/2022 12:30,0.79,9,0.70
31/01/2022 13:00,0.79,7,0.72
31/01/2022 13:15,0.78,5,0.73
31/01/2022 13:45,0.85,10,0.75
31/01/2022 14:00,0.87,11,0.76
31/01/2022 14:15,0.91,13,0.78
31/01/2022 14:30,0.88,9,0.79
31/01/2022 14:45,0.88,8,0.80
31/01/2022 15:00,0.94,12,0.82
31/01/2022 15:15,0.93,10,0.83
31/01/2022 15:30,0.91,6,0.85
31/01/2022 15:45,0.93,7,0.86
31/01/2022 16:00,0.94,6,0.88
31/01/2022 16:15,1.00,10,0.90
31/01/2022 16:30,0.99,7,0.92
31/01/2022 16:45,1.04,10,0.94
31/01/2022 17:00,1.11,14,0.97
31/01/2022 17:30,1.14,12,1.02
31/01/2022 17:45,1.19,15,1.04
31/01/2022 18:00,1.13,7,1.06
31/01/2022 18:15,1.15,7,1.08
31/01/2022 18:30,1.23,13,1.10
31/01/2022 19:00,1.17,4,1.13
31/01/2022 19:15,1.23,8,1.15
31/01/2022 19:30,1.25,9,1.16
31/01/2022 19:45,1.25,7,1.18
31/01/2022 20:00,1.26,7,1.19
31/01/2022 20:15,1.26,6,1.20
31/01/2022 20:45,1.27,6,1.21
31/01/2022 21:00,1.25,4,1.21
31/01/2022 21:15,1.22,1,1.21
31/01/2022 21:30,1.21,1,1.20
31/01/2022 21:45,1.19,-1,1.20
31/01/2022 22:00,1.17,-2,1.19
31/01/2022 22:30,1.16,0,1.16
31/01/2022 23:00,1.16,4,1.12
31/01/2022 23:15,1.12,2,1.10
31/01/2022 23:30,1.08,1,1.07
