date,tide,residual,predicted
06/08/2022 00:15,1.02,5,0.97
06/08/2022 00:45,1.00,1,0.99
06/08/2022 01:00,1.03,3,1.00
06/08/2022 01:15,1.00,0,1.00
06/08/2022 01:45,1.01,0,1.01
06/08/2022 02:00,1.00,-2,1.02
06/08/2022 02:15,1.07,5,1.02
06/08/2022 02:30,1.06,4,1.02
06/08/2022 02:45,1.02,-1,1.03
06/08/2022 03:00,1.08,4,1.04
06/08/2022 03:15,1.09,5,1.04
06/08/2022 03:30,1.08,4,1.04
06/08/2022 03:45,1.10,5,1.05
06/08/2022 04:00,1.06,1,1.05
06/08/2022 04:15,1.05,0,1.05
06/08/2022 04:30,1.05,1,1.04
06/08/2022 04:45,1.07,3,1.04
06/08/2022 05:00,1.08,4,1.04
06/08/2022 05:15,1.06,3,1.03
06/08/2022 05:30,1.04,2,1.02
06/08/2022 05:45,1.08,6,1.02
06/08/2022 06:00,1.05,4,1.01
06/08/2022 06:30,1.04,5,0.99
06/08/2022 06:45,1.07,9,0.98
06/08/2022 07:00,1.02,5,0.97
06/08/2022 07:15,0.97,1,0.96
06/08/2022 07:45,0.96,2,0.94
06/08/2022 08:00,0.95,3,0.92
06/08/2022 08:30,0.90,0,0.90
06/08/2022 08:45,0.91,2,0.89
06/08/2022 09:00,0.90,2,0.88
06/08/2022 09:15,0.89,2,0.87
06/08/2022 09:30,0.87,1,0.86
06/08/2022 09:45,0.88,3,0.85
06/08/2022 10:00,0.87,3,0.84
06/08/2022 10:30,0.82,1,0.81
06/08/2022 10:45,0.82,2,0.80
06/08/2022 11:00,0.79,1,0.78
06/08/2022 11:30,0.78,3,0.75
06/08/2022 12:00,0.74,1,0.73
06/08/2022 12:30,0.73,1,0.72
06/08/2022 13:00,0.70,-1,0.71
06/08/2022 13:30,0.70,0,0.70
06/08/2022 14:00,0.70,1,0.69
06/08/2022 14:15,0.70,2,0.68
06/08/2022 14:45,0.69,1,0.68
06/08/2022 15:00,0.71,3,0.68
06/08/2022 15:15,0.71,3,0.68
06/08/2022 15:30,0.72,4,0.68
06/08/2022 15:45,0.72,4,0.68
06/08/2022 16:00,0.69,1,0.68
06/08/2022 16:15,0.71,3,0.68
06/08/2022 16:30,0.74,6,0.68
06/08/2022 16:45,0.74,6,0.68
06/08/2022 17:00,0.76,8,0.68
06/08/2022 17:15,0.72,3,0.69
06/08/2022 17:30,0.72,3,0.69
06/08/2022 17:45,0.75,6,0.69
06/08/2022 18:00,0.76,7,0.69
06/08/2022 18:15,0.79,9,0.70
06/08/2022 18:30,0.76,6,0.70
06/08/2022 18:45,0.80,9,0.71
06/08/2022 19:00,0.82,11,0.71
06/08/2022 19:15,0.77,5,0.72
06/08/2022 19:30,0.79,7,0.72
06/08/2022 19:45,0.83,10,0.73
06/08/2022 20:15,0.88,13,0.75
06/08/2022 20:30,0.91,15,0.76
06/08/2022 20:45,0.93,16,0.77
06/08/2022 21:00,1.01,22,0.79
06/08/2022 21:30,0.97,15,0.82
06/08/2022 21:45,1.00,16,0.84
06/08/2022 22:00,1.01,16,0.85
06/08/2022 22:30,1.02,14,0.88
06/08/2022 23:00,1.01,10,0.91
06/08/2022 23:15,1.04,12,0.92
06/08/2022 23:30,1.05,12,0.93
06/08/2022 23:45,1.10,16,0.94
