date,tide,residual,predicted
11/02/2022 23:30,0.82,6,0.76
12/02/2022 00:00,0.83,11,0.72
12/02/2022 00:15,0.77,7,0.70
12/02/2022 00:30,0.78,10,0.68
12/02/2022 01:15,0.74,12,0.62
12/02/2022 01:45,0.67,8,0.59
12/02/2022 02:00,0.71,13,0.58
12/02/2022 02:30,0.64,9,0.55
12/02/2022 02:45,0.65,11,0.54
12/02/2022 03:00,0.66,13,0.53
12/02/2022 03:15,0.66,13,0.53
12/02/2022 03:30,0.64,12,0.52
12/02/2022 03:45,0.61,10,0.51
12/02/2022 04:15,0.59,9,0.50
12/02/2022 04:45,0.55,5,0.50
12/02/2022 05:15,0.61,11,0.50
12/02/2022 05:30,0.61,11,0.50
12/02/2022 06:00,0.64,13,0.51
12/02/2022 06:15,0.63,11,0.52
12/02/2022 06:30,0.64,11,0.53
12/02/2022 07:00,0.62,7,0.55
12/02/2022 07:15,0.63,7,0.56
12/02/2022 07:45,0.64,5,0.59
12/02/2022 08:00,0.68,8,0.60
12/02/2022 08:15,0.73,11,0.62
12/02/2022 08:30,0.74,11,0.63
12/02/2022 08:45,0.70,6,0.64
12/02/2022 09:00,0.74,8,0.66
12/02/2022 09:15,0.77,10,0.67
12/02/2022 09:30,0.71,3,0.68
12/02/2022 09:45,0.74,4,0.70
12/02/2022 10:00,0.75,4,0.71
12/02/2022 11:00,0.84,7,0.77
12/02/2022 11:15,0.91,13,0.78
12/02/2022 11:45,0.86,6,0.80
12/02/2022 12:15,0.92,10,0.82
12/02/2022 12:30,0.89,5,0.84
12/02/2022 12:45,0.92,8,0.84
12/02/2022 13:15,0.93,7,0.86
12/02/2022 14:00,0.99,10,0.89
12/02/2022 14:15,0.99,8,0.91
12/02/2022 14:30,1.01,9,0.92
12/02/2022 14:45,1.05,12,0.93
12/02/2022 15:00,1.03,9,0.94
12/02/2022 15:15,1.04,9,0.95
12/02/2022 15:30,1.03,6,0.97
12/02/2022 15:45,1.04,6,0.98
12/02/2022 16:00,1.05,6,0.99
12/02/2022 16:30,1.09,7,1.02
12/02/2022 16:45,1.11,8,1.03
12/02/2022 17:15,1.17,12,1.05
12/02/2022 17:30,1.18,12,1.06
12/02/2022 17:45,1.19,12,1.07
12/02/2022 18:15,1.18,10,1.08
12/02/2022 18:45,1.14,6,1.08
12/02/2022 19:00,1.15,7,1.08
12/02/2022 19:30,1.14,6,1.08
12/02/2022 19:45,1.11,4,1.07
12/02/2022 20:00,1.13,6,1.07
12/02/2022 20:15,1.16,10,1.06
12/02/2022 20:45,1.12,9,1.03
12/02/2022 21:15,1.08,8,1.00
12/02/2022 21:45,1.07,11,0.96
12/02/2022 22:15,0.94,2,0.92
12/02/2022 22:45,0.94,7,0.87
12/02/2022 23:15,0.86,4,0.82
12/02/2022 23:30,0.86,6,0.80
12/02/2022 23:45,0.82,5,0.77
