date,tide,residual,predicted
01/01/2022 23:45,0.99,5,0.94
02/01/2022 00:15,0.91,5,0.86
02/01/2022 00:30,0.87,5,0.82
02/01/2022 01:15,0.71,0,0.71
02/01/2022 01:30,0.68,0,0.68
02/01/2022 02:00,0.64,4,0.60
02/01/2022 02:15,0.62,5,0.57
02/01/2022 02:45,0.58,7,0.51
02/01/2022 03:00,0.53,5,0.48
02/01/2022 03:30,0.37,-5,0.42
02/01/2022 04:15,0.33,-3,0.36
02/01/2022 04:30,0.34,0,0.34
02/01/2022 05:00,0.36,4,0.32
02/01/2022 05:15,0.37,6,0.31
02/01/2022 05:30,0.35,5,0.30
02/01/2022 05:45,0.32,3,0.29
02/01/2022 06:00,0.32,3,0.29
02/01/2022 06:15,0.27,-2,0.29
02/01/2022 06:45,0.29,-1,0.30
02/01/2022 07:15,0.34,2,0.32
02/01/2022 07:30,0.38,5,0.33
02/01/2022 07:45,0.38,3,0.35
02/01/2022 08:00,0.46,9,0.37
02/01/2022 08:30,0.46,6,0.40
02/01/2022 08:45,0.48,6,0.42
02/01/2022 09:00,0.51,7,0.44
02/01/2022 09:15,0.50,3,0.47
02/01/2022 09:30,0.56,7,0.49
02/01/2022 09:45,0.58,7,0.51
02/01/2022 10:00,0.62,9,0.53
02/01/2022 10:15,0.69,14,0.55
02/01/2022 10:30,0.68,11,0.57
02/01/2022 10:45,0.69,10,0.59
02/01/2022 11:15,0.70,9,0.61
02/01/2022 11:30,0.73,10,0.63
02/01/2022 12:00,0.73,8,0.65
02/01/2022 12:30,0.76,9,0.67
02/01/2022 12:45,0.80,12,0.68
02/01/2022 13:00,0.78,9,0.69
02/01/2022 13:15,0.79,9,0.70
02/01/2022 13:30,0.80,8,0.72
02/01/2022 13:45,0.84,11,0.73
02/01/2022 14:00,0.87,12,0.75
02/01/2022 14:15,0.87,11,0.76
02/01/2022 14:30,0.90,12,0.78
02/01/2022 14:45,0.91,11,0.80
02/01/2022 15:00,0.93,11,0.82
02/01/2022 15:15,0.92,8,0.84
02/01/2022 15:30,0.95,9,0.86
02/01/2022 15:45,0.98,10,0.88
02/01/2022 16:15,1.01,9,0.92
02/01/2022 16:45,1.06,9,0.97
02/01/2022 17:15,1.14,12,1.02
02/01/2022 17:30,1.15,11,1.04
02/01/2022 17:45,1.16,9,1.07
02/01/2022 18:00,1.17,8,1.09
02/01/2022 18:15,1.17,6,1.11
02/01/2022 18:30,1.21,8,1.13
02/01/2022 18:45,1.26,11,1.15
02/01/2022 19:00,1.29,12,1.17
02/01/2022 19:15,1.31,13,1.18
02/01/2022 19:30,1.35,15,1.20
02/01/2022 19:45,1.37,16,1.21
02/01/2022 20:15,1.36,13,1.23
02/01/2022 21:00,1.32,8,1.24
02/01/2022 21:30,1.34,11,1.23
02/01/2022 21:45,1.33,11,1.22
02/01/2022 22:15,1.33,13,1.20
02/01/2022 22:45,1.27,11,1.16
02/01/2022 23:00,1.25,11,1.14
02/01/2022 23:15,1.22,10,1.12
02/01/2022 23:30,1.17,8,1.09
