date,tide,residual,predicted
04/07/2022 23:45,1.00,20,0.80
05/07/2022 00:15,1.04,23,0.81
05/07/2022 00:30,1.10,29,0.81
05/07/2022 00:45,1.09,27,0.82
05/07/2022 01:00,1.05,23,0.82
05/07/2022 01:15,1.04,21,0.83
05/07/2022 01:45,1.07,23,0.84
05/07/2022 02:00,1.12,27,0.85
05/07/2022 02:30,1.09,23,0.86
05/07/2022 02:45,1.15,28,0.87
05/07/2022 03:00,1.15,28,0.87
05/07/2022 03:15,1.11,24,0.87
05/07/2022 03:30,1.10,22,0.88
05/07/2022 04:00,1.14,25,0.89
05/07/2022 04:15,1.13,24,0.89
05/07/2022 04:30,1.17,27,0.90
05/07/2022 04:45,1.17,26,0.91
05/07/2022 05:00,1.19,28,0.91
05/07/2022 05:15,1.25,33,0.92
05/07/2022 05:30,1.21,29,0.92
05/07/2022 05:45,1.16,23,0.93
05/07/2022 06:00,1.17,23,0.94
05/07/2022 06:15,1.23,28,0.95
05/07/2022 06:30,1.22,26,0.96
05/07/2022 06:45,1.20,23,0.97
05/07/2022 07:00,1.26,28,0.98
05/07/2022 07:15,1.26,27,0.99
05/07/2022 08:00,1.28,26,1.02
05/07/2022 08:30,1.32,28,1.04
05/07/2022 09:00,1.29,24,1.05
05/07/2022 09:30,1.34,27,1.07
05/07/2022 09:45,1.27,20,1.07
05/07/2022 10:00,1.33,25,1.08
05/07/2022 10:15,1.34,26,1.08
05/07/2022 10:30,1.30,21,1.09
05/07/2022 10:45,1.33,23,1.10
05/07/2022 11:00,1.26,16,1.10
05/07/2022 11:15,1.27,16,1.11
05/07/2022 11:30,1.32,21,1.11
05/07/2022 11:45,1.27,16,1.11
05/07/2022 12:15,1.22,11,1.11
05/07/2022 12:45,1.20,9,1.11
05/07/2022 13:00,1.22,11,1.11
05/07/2022 13:15,1.22,12,1.10
05/07/2022 13:30,1.23,13,1.10
05/07/2022 13:45,1.19,10,1.09
05/07/2022 14:15,1.18,10,1.08
05/07/2022 14:30,1.16,9,1.07
05/07/2022 15:00,1.14,10,1.04
05/07/2022 15:15,1.11,8,1.03
05/07/2022 15:30,1.10,9,1.01
05/07/2022 15:45,1.06,7,0.99
05/07/2022 16:00,1.06,8,0.98
05/07/2022 16:15,1.10,14,0.96
05/07/2022 16:30,1.06,12,0.94
05/07/2022 17:00,0.99,8,0.91
05/07/2022 17:15,0.94,5,0.89
05/07/2022 17:30,0.92,5,0.87
05/07/2022 17:45,0.94,9,0.85
05/07/2022 18:30,0.90,9,0.81
05/07/2022 18:45,0.89,9,0.80
05/07/2022 19:15,0.87,9,0.78
05/07/2022 19:30,0.87,9,0.78
05/07/2022 19:45,0.85,8,0.77
05/07/2022 20:00,0.87,10,0.77
05/07/2022 20:15,0.86,9,0.77
05/07/2022 20:30,0.89,12,0.77
05/07/2022 20:45,0.89,12,0.77
05/07/2022 21:15,0.87,9,0.78
05/07/2022 21:45,0.85,7,0.78
05/07/2022 22:15,0.92,13,0.79
05/07/2022 22:30,0.92,13,0.79
05/07/2022 22:45,0.93,13,0.80
05/07/2022 23:15,0.87,6,0.81
05/07/2022 23:30,0.93,11,0.82
