date,tide,residual,predicted
12/06/2022 00:00,1.14,25,0.89
12/06/2022 00:15,1.15,25,0.90
12/06/2022 00:30,1.17,27,0.90
12/06/2022 00:45,1.16,25,0.91
12/06/2022 01:00,1.17,26,0.91
12/06/2022 01:15,1.13,21,0.92
12/06/2022 01:30,1.14,21,0.93
12/06/2022 01:45,1.19,25,0.94
12/06/2022 02:00,1.16,21,0.95
12/06/2022 02:15,1.17,21,0.96
12/06/2022 02:30,1.20,23,0.97
12/06/2022 02:45,1.24,25,0.99
12/06/2022 03:15,1.24,22,1.02
12/06/2022 03:30,1.29,25,1.04
12/06/2022 03:45,1.37,31,1.06
12/06/2022 04:00,1.30,22,1.08
12/06/2022 04:15,1.33,23,1.10
12/06/2022 04:30,1.37,25,1.12
12/06/2022 04:45,1.38,24,1.14
12/06/2022 05:00,1.36,20,1.16
12/06/2022 05:15,1.41,24,1.17
12/06/2022 05:30,1.40,21,1.19
12/06/2022 06:00,1.51,29,1.22
12/06/2022 06:15,1.47,23,1.24
12/06/2022 06:30,1.48,23,1.25
12/06/2022 06:45,1.56,30,1.26
12/06/2022 07:00,1.53,26,1.27
12/06/2022 07:15,1.54,26,1.28
12/06/2022 07:30,1.54,26,1.28
12/06/2022 07:45,1.49,21,1.28
12/06/2022 08:00,1.52,24,1.28
12/06/2022 08:15,1.54,26,1.28
12/06/2022 08:30,1.51,24,1.27
12/06/2022 08:45,1.53,27,1.26
12/06/2022 09:00,1.52,27,1.25
12/06/2022 09:30,1.52,30,1.22
12/06/2022 09:45,1.54,34,1.20
12/06/2022 10:00,1.49,31,1.18
12/06/2022 10:15,1.41,25,1.16
12/06/2022 10:30,1.42,29,1.13
12/06/2022 10:45,1.44,34,1.10
12/06/2022 11:00,1.28,20,1.08
12/06/2022 11:15,1.28,23,1.05
12/06/2022 11:30,1.27,25,1.02
12/06/2022 12:00,1.31,34,0.97
12/06/2022 12:15,1.32,38,0.94
12/06/2022 12:30,1.38,47,0.91
12/06/2022 12:45,1.30,41,0.89
12/06/2022 13:00,1.27,41,0.86
12/06/2022 13:15,1.22,38,0.84
12/06/2022 13:30,1.19,37,0.82
12/06/2022 13:45,1.03,23,0.80
12/06/2022 14:15,1.00,24,0.76
12/06/2022 14:30,1.04,30,0.74
12/06/2022 14:45,1.04,31,0.73
12/06/2022 15:00,1.05,33,0.72
12/06/2022 15:15,0.98,27,0.71
12/06/2022 15:30,0.96,26,0.70
12/06/2022 15:45,0.94,25,0.69
12/06/2022 16:00,1.06,37,0.69
12/06/2022 16:15,0.99,31,0.68
12/06/2022 16:30,0.94,26,0.68
12/06/2022 17:00,0.91,23,0.68
12/06/2022 17:15,0.92,24,0.68
12/06/2022 17:30,1.01,33,0.68
12/06/2022 17:45,0.98,30,0.68
12/06/2022 18:00,0.98,29,0.69
12/06/2022 18:30,1.06,36,0.70
12/06/2022 18:45,0.93,22,0.71
12/06/2022 19:00,1.00,28,0.72
12/06/2022 19:15,0.93,19,0.74
12/06/2022 19:30,0.93,18,0.75
12/06/2022 19:45,0.97,21,0.76
12/06/2022 20:00,0.94,17,0.77
12/06/2022 20:15,1.07,29,0.78
12/06/2022 20:30,0.95,16,0.79
12/06/2022 20:45,1.03,23,0.80
12/06/2022 21:00,1.17,36,0.81
12/06/2022 21:15,1.18,36,0.82
12/06/2022 21:30,1.11,28,0.83
12/06/2022 21:45,1.05,21,0.84
12/06/2022 22:15,1.07,21,0.86
12/06/2022 22:30,1.16,30,0.86
12/06/2022 22:45,1.07,21,0.86
12/06/2022 23:00,1.11,24,0.87
12/06/2022 23:15,1.14,27,0.87
12/06/2022 23:30,1.09,22,0.87
12/06/2022 23:45,1.15,27,0.88
