date,tide,residual,predicted
20/09/2022 00:00,0.94,6,0.88
20/09/2022 00:15,0.94,5,0.89
20/09/2022 00:30,0.96,7,0.89
20/09/2022 00:45,0.94,4,0.90
20/09/2022 01:00,0.95,4,0.91
20/09/2022 01:30,0.98,6,0.92
20/09/2022 01:45,0.99,7,0.92
20/09/2022 02:00,1.01,9,0.92
20/09/2022 02:30,0.98,5,0.93
20/09/2022 02:45,1.00,7,0.93
20/09/2022 03:15,0.96,2,0.94
20/09/2022 03:30,0.96,2,0.94
20/09/2022 03:45,0.92,-2,0.94
20/09/2022 04:00,0.96,2,0.94
20/09/2022 04:15,0.99,4,0.95
20/09/2022 04:30,0.98,3,0.95
20/09/2022 04:45,1.00,5,0.95
20/09/2022 05:00,1.10,16,0.94
20/09/2022 05:15,1.04,10,0.94
20/09/2022 05:45,1.02,9,0.93
20/09/2022 06:15,0.96,3,0.93
20/09/2022 06:45,0.94,2,0.92
20/09/2022 07:00,0.95,4,0.91
20/09/2022 07:30,0.96,7,0.89
20/09/2022 08:00,0.95,8,0.87
20/09/2022 08:15,0.92,6,0.86
20/09/2022 08:30,0.88,4,0.84
20/09/2022 08:45,0.90,7,0.83
20/09/2022 09:00,0.83,1,0.82
20/09/2022 09:15,0.83,3,0.80
20/09/2022 09:30,0.82,3,0.79
20/09/2022 09:45,0.83,5,0.78
20/09/2022 10:00,0.80,3,0.77
20/09/2022 10:15,0.81,6,0.75
20/09/2022 10:30,0.80,6,0.74
20/09/2022 10:45,0.79,7,0.72
20/09/2022 11:00,0.75,4,0.71
20/09/2022 11:30,0.72,4,0.68
20/09/2022 12:15,0.61,-2,0.63
20/09/2022 12:30,0.66,4,0.62
20/09/2022 12:45,0.62,1,0.61
20/09/2022 13:00,0.63,3,0.60
20/09/2022 13:15,0.58,-1,0.59
20/09/2022 13:30,0.60,2,0.58
20/09/2022 13:45,0.60,3,0.57
20/09/2022 14:00,0.58,2,0.56
20/09/2022 14:15,0.58,3,0.55
20/09/2022 14:30,0.61,6,0.55
20/09/2022 14:45,0.58,4,0.54
20/09/2022 15:00,0.53,-1,0.54
20/09/2022 15:15,0.57,3,0.54
20/09/2022 15:30,0.55,1,0.54
20/09/2022 16:00,0.57,3,0.54
20/09/2022 16:15,0.56,1,0.55
20/09/2022 16:45,0.60,4,0.56
20/09/2022 17:30,0.60,2,0.58
20/09/2022 17:45,0.62,3,0.59
20/09/2022 18:00,0.60,0,0.60
20/09/2022 18:15,0.64,3,0.61
20/09/2022 18:30,0.64,1,0.63
20/09/2022 18:45,0.68,4,0.64
20/09/2022 19:00,0.69,4,0.65
20/09/2022 19:15,0.67,0,0.67
20/09/2022 19:30,0.71,3,0.68
20/09/2022 19:45,0.76,7,0.69
20/09/2022 20:15,0.77,6,0.71
20/09/2022 20:30,0.78,6,0.72
20/09/2022 20:45,0.77,4,0.73
20/09/2022 21:15,0.81,6,0.75
20/09/2022 21:30,0.81,5,0.76
20/09/2022 21:45,0.80,3,0.77
20/09/2022 22:00,0.80,2,0.78
20/09/2022 22:15,0.85,6,0.79
20/09/2022 22:30,0.86,6,0.80
20/09/2022 22:45,0.86,5,0.81
20/09/2022 23:00,0.92,11,0.81
20/09/2022 23:30,0.89,7,0.82
