date,tide,residual,predicted
21/04/2022 00:00,0.53,-6,0.59
21/04/2022 00:15,0.54,-6,0.60
21/04/2022 00:30,0.54,-6,0.60
21/04/2022 01:00,0.58,-4,0.62
21/04/2022 01:15,0.58,-6,0.64
21/04/2022 01:30,0.60,-5,0.65
21/04/2022 01:45,0.62,-4,0.66
21/04/2022 02:00,0.59,-7,0.66
21/04/2022 02:30,0.58,-10,0.68
21/04/2022 03:00,0.65,-4,0.69
21/04/2022 03:15,0.67,-3,0.70
21/04/2022 03:30,0.69,-2,0.71
21/04/2022 03:45,0.70,-2,0.72
21/04/2022 04:00,0.68,-6,0.74
21/04/2022 04:15,0.66,-9,0.75
21/04/2022 04:30,0.68,-8,0.76
21/04/2022 04:45,0.68,-10,0.78
21/04/2022 05:15,0.72,-9,0.81
21/04/2022 05:45,0.84,-1,0.85
21/04/2022 06:00,0.87,-1,0.88
21/04/2022 06:15,0.91,1,0.90
21/04/2022 06:45,0.93,-3,0.96
21/04/2022 07:15,0.96,-5,1.01
21/04/2022 07:30,0.98,-5,1.03
21/04/2022 07:45,1.00,-6,1.06
21/04/2022 08:00,1.00,-8,1.08
21/04/2022 08:15,1.05,-5,1.10
21/04/2022 08:30,1.09,-2,1.11
21/04/2022 08:45,1.11,-2,1.13
21/04/2022 09:00,1.12,-2,1.14
21/04/2022 09:30,1.15,-2,1.17
21/04/2022 09:45,1.19,0,1.19
21/04/2022 10:15,1.20,-2,1.22
21/04/2022 10:30,1.22,-1,1.23
21/04/2022 10:45,1.22,-2,1.24
21/04/2022 11:15,1.21,-4,1.25
21/04/2022 11:30,1.24,-1,1.25
21/04/2022 11:45,1.22,-3,1.25
21/04/2022 12:00,1.23,-1,1.24
21/04/2022 12:15,1.23,-1,1.24
21/04/2022 12:45,1.22,-1,1.23
21/04/2022 13:15,1.21,-1,1.22
21/04/2022 13:45,1.23,2,1.21
21/04/2022 14:15,1.19,1,1.18
21/04/2022 14:30,1.16,0,1.16
21/04/2022 14:45,1.14,0,1.14
21/04/2022 15:00,1.12,0,1.12
21/04/2022 15:30,1.04,-4,1.08
21/04/2022 15:45,1.05,0,1.05
21/04/2022 16:00,1.05,2,1.03
21/04/2022 16:15,1.01,0,1.01
21/04/2022 16:30,1.01,2,0.99
21/04/2022 16:45,0.97,1,0.96
21/04/2022 17:00,0.95,1,0.94
21/04/2022 17:15,0.94,3,0.91
21/04/2022 17:45,0.83,-4,0.87
21/04/2022 18:00,0.83,-2,0.85
21/04/2022 18:15,0.78,-5,0.83
21/04/2022 18:45,0.76,-4,0.80
21/04/2022 19:15,0.75,-2,0.77
21/04/2022 19:30,0.74,-1,0.75
21/04/2022 19:45,0.74,0,0.74
21/04/2022 20:00,0.73,1,0.72
21/04/2022 20:15,0.68,-3,0.71
21/04/2022 20:45,0.62,-5,0.67
21/04/2022 21:15,0.61,-3,0.64
21/04/2022 21:30,0.58,-4,0.62
21/04/2022 22:00,0.55,-5,0.60
21/04/2022 22:15,0.53,-6,0.59
21/04/2022 22:45,0.52,-6,0.58
21/04/2022 23:15,0.52,-6,0.58
21/04/2022 23:30,0.51,-6,0.57
21/04/2022 23:45,0.51,-6,0.57
