date,tide,residual,predicted
15/02/2022 23:45,1.14,17,0.97
16/02/2022 00:15,1.10,19,0.91
16/02/2022 00:30,1.06,18,0.88
16/02/2022 01:00,0.94,12,0.82
16/02/2022 01:15,1.00,21,0.79
16/02/2022 01:30,0.95,19,0.76
16/02/2022 02:00,0.90,20,0.70
16/02/2022 02:15,0.89,22,0.67
16/02/2022 02:30,0.88,24,0.64
16/02/2022 02:45,0.82,20,0.62
16/02/2022 03:00,0.81,21,0.60
16/02/2022 03:15,0.69,11,0.58
16/02/2022 03:45,0.69,14,0.55
16/02/2022 04:15,0.70,18,0.52
16/02/2022 04:45,0.65,15,0.50
16/02/2022 05:00,0.73,24,0.49
16/02/2022 05:30,0.68,20,0.48
16/02/2022 05:45,0.75,27,0.48
16/02/2022 06:00,0.65,16,0.49
16/02/2022 06:15,0.67,18,0.49
16/02/2022 06:30,0.67,18,0.49
16/02/2022 06:45,0.64,14,0.50
16/02/2022 07:00,0.64,14,0.50
16/02/2022 07:30,0.77,25,0.52
16/02/2022 07:45,0.76,22,0.54
16/02/2022 08:00,0.78,23,0.55
16/02/2022 08:15,0.82,25,0.57
16/02/2022 08:30,0.80,22,0.58
16/02/2022 08:45,0.87,27,0.60
16/02/2022 09:15,0.73,10,0.63
16/02/2022 09:30,0.86,22,0.64
16/02/2022 09:45,0.89,23,0.66
16/02/2022 10:15,0.95,27,0.68
16/02/2022 10:30,0.92,23,0.69
16/02/2022 11:15,0.98,26,0.72
16/02/2022 11:45,0.93,20,0.73
16/02/2022 12:00,0.95,22,0.73
16/02/2022 12:15,0.95,21,0.74
16/02/2022 12:45,0.98,24,0.74
16/02/2022 13:00,0.97,23,0.74
16/02/2022 13:30,0.96,22,0.74
16/02/2022 14:00,0.97,23,0.74
16/02/2022 14:30,0.97,23,0.74
16/02/2022 14:45,0.97,22,0.75
16/02/2022 15:00,0.97,22,0.75
16/02/2022 15:30,0.99,22,0.77
16/02/2022 15:45,1.03,25,0.78
16/02/2022 16:00,1.03,23,0.80
16/02/2022 16:15,1.10,29,0.81
16/02/2022 16:30,1.07,25,0.82
16/02/2022 16:45,1.02,18,0.84
16/02/2022 17:00,1.09,23,0.86
16/02/2022 17:30,1.10,20,0.90
16/02/2022 17:45,1.15,23,0.92
16/02/2022 18:00,1.19,25,0.94
16/02/2022 18:15,1.20,24,0.96
16/02/2022 18:30,1.24,26,0.98
16/02/2022 18:45,1.26,26,1.00
16/02/2022 19:00,1.23,21,1.02
16/02/2022 19:15,1.27,24,1.03
16/02/2022 19:30,1.28,23,1.05
16/02/2022 19:45,1.29,23,1.06
16/02/2022 20:00,1.31,23,1.08
16/02/2022 20:15,1.31,22,1.09
16/02/2022 20:30,1.29,19,1.10
16/02/2022 20:45,1.30,19,1.11
16/02/2022 21:00,1.31,19,1.12
16/02/2022 21:15,1.36,24,1.12
16/02/2022 21:30,1.35,23,1.12
16/02/2022 21:45,1.34,22,1.12
16/02/2022 22:15,1.32,21,1.11
16/02/2022 22:45,1.26,17,1.09
16/02/2022 23:15,1.24,18,1.06
16/02/2022 23:45,1.15,13,1.02
