date,tide,residual,predicted
30/08/2022 00:15,0.79,-4,0.83
30/08/2022 00:30,0.82,-1,0.83
30/08/2022 00:45,0.83,0,0.83
30/08/2022 01:00,0.81,-1,0.82
30/08/2022 01:15,0.76,-6,0.82
30/08/2022 01:45,0.75,-5,0.80
30/08/2022 02:00,0.74,-4,0.78
30/08/2022 02:15,0.76,-1,0.77
30/08/2022 02:30,0.74,-2,0.76
30/08/2022 03:00,0.73,-1,0.74
30/08/2022 03:15,0.73,0,0.73
30/08/2022 03:30,0.71,-1,0.72
30/08/2022 03:45,0.70,-2,0.72
30/08/2022 04:00,0.71,0,0.71
30/08/2022 04:15,0.67,-4,0.71
30/08/2022 04:45,0.70,-2,0.72
30/08/2022 05:00,0.71,-1,0.72
30/08/2022 05:15,0.74,1,0.73
30/08/2022 05:30,0.70,-3,0.73
30/08/2022 05:45,0.70,-4,0.74
30/08/2022 06:00,0.72,-3,0.75
30/08/2022 06:30,0.74,-4,0.78
30/08/2022 06:45,0.77,-2,0.79
30/08/2022 07:15,0.82,0,0.82
30/08/2022 07:45,0.84,0,0.84
30/08/2022 08:00,0.86,1,0.85
30/08/2022 08:15,0.84,-2,0.86
30/08/2022 08:30,0.82,-5,0.87
30/08/2022 08:45,0.88,0,0.88
30/08/2022 09:00,0.90,1,0.89
30/08/2022 09:15,0.91,1,0.90
30/08/2022 09:45,0.93,0,0.93
30/08/2022 10:00,0.97,3,0.94
30/08/2022 10:15,0.97,3,0.94
30/08/2022 10:30,0.97,2,0.95
30/08/2022 10:45,0.96,1,0.95
30/08/2022 11:00,0.98,3,0.95
30/08/2022 11:30,0.97,3,0.94
30/08/2022 11:45,0.96,2,0.94
30/08/2022 12:00,0.92,-1,0.93
30/08/2022 12:15,0.93,0,0.93
30/08/2022 12:30,0.91,-1,0.92
30/08/2022 12:45,0.91,0,0.91
30/08/2022 13:00,0.96,6,0.90
30/08/2022 13:15,0.92,3,0.89
30/08/2022 13:30,0.89,1,0.88
30/08/2022 13:45,0.89,3,0.86
30/08/2022 14:15,0.86,3,0.83
30/08/2022 14:30,0.85,4,0.81
30/08/2022 14:45,0.83,4,0.79
30/08/2022 15:15,0.74,-1,0.75
30/08/2022 15:30,0.72,-2,0.74
30/08/2022 15:45,0.73,1,0.72
30/08/2022 16:00,0.71,0,0.71
30/08/2022 16:15,0.68,-1,0.69
30/08/2022 16:30,0.68,0,0.68
30/08/2022 16:45,0.70,2,0.68
30/08/2022 17:00,0.70,3,0.67
30/08/2022 17:15,0.73,6,0.67
30/08/2022 17:30,0.68,1,0.67
30/08/2022 18:00,0.69,1,0.68
30/08/2022 18:30,0.67,-2,0.69
30/08/2022 18:45,0.68,-2,0.70
30/08/2022 19:00,0.72,1,0.71
30/08/2022 19:15,0.74,2,0.72
30/08/2022 19:45,0.79,5,0.74
30/08/2022 20:00,0.80,5,0.75
30/08/2022 20:30,0.77,0,0.77
30/08/2022 20:45,0.80,2,0.78
30/08/2022 21:15,0.76,-4,0.80
30/08/2022 21:45,0.83,0,0.83
30/08/2022 22:15,0.90,5,0.85
30/08/2022 22:30,0.87,1,0.86
30/08/2022 22:45,0.88,1,0.87
30/08/2022 23:15,0.86,-1,0.87
30/08/2022 23:30,0.87,-1,0.88
