date,tide,residual,predicted
08/07/2022 00:15,1.10,20,0.90
08/07/2022 00:30,1.11,20,0.91
08/07/2022 00:45,1.10,18,0.92
08/07/2022 01:15,1.06,12,0.94
08/07/2022 01:30,1.06,11,0.95
08/07/2022 02:00,1.16,19,0.97
08/07/2022 02:15,1.15,18,0.97
08/07/2022 02:30,1.18,20,0.98
08/07/2022 02:45,1.22,23,0.99
08/07/2022 03:00,1.17,17,1.00
08/07/2022 03:30,1.17,15,1.02
08/07/2022 03:45,1.18,15,1.03
08/07/2022 04:00,1.18,14,1.04
08/07/2022 04:15,1.22,17,1.05
08/07/2022 04:30,1.21,16,1.05
08/07/2022 04:45,1.21,15,1.06
08/07/2022 05:00,1.24,18,1.06
08/07/2022 05:30,1.24,17,1.07
08/07/2022 05:45,1.27,20,1.07
08/07/2022 06:00,1.25,18,1.07
08/07/2022 06:30,1.22,16,1.06
08/07/2022 07:15,1.16,11,1.05
08/07/2022 07:30,1.20,16,1.04
08/07/2022 07:45,1.23,20,1.03
08/07/2022 08:30,1.22,21,1.01
08/07/2022 08:45,1.17,17,1.00
08/07/2022 09:00,1.21,22,0.99
08/07/2022 09:30,1.12,14,0.98
08/07/2022 10:00,1.14,18,0.96
08/07/2022 10:15,1.08,13,0.95
08/07/2022 11:00,1.12,20,0.92
08/07/2022 11:15,1.11,20,0.91
08/07/2022 11:30,1.10,20,0.90
08/07/2022 12:00,1.09,20,0.89
08/07/2022 12:30,1.07,19,0.88
08/07/2022 13:15,1.08,21,0.87
08/07/2022 13:45,1.08,21,0.87
08/07/2022 14:00,1.07,21,0.86
08/07/2022 14:30,1.03,17,0.86
08/07/2022 14:45,1.02,16,0.86
08/07/2022 15:00,1.05,20,0.85
08/07/2022 15:15,1.05,20,0.85
08/07/2022 15:30,1.03,18,0.85
08/07/2022 15:45,1.06,21,0.85
08/07/2022 16:00,1.09,24,0.85
08/07/2022 16:15,1.09,24,0.85
08/07/2022 16:30,1.07,22,0.85
08/07/2022 16:45,1.05,21,0.84
08/07/2022 17:00,1.04,20,0.84
08/07/2022 17:30,1.08,24,0.84
08/07/2022 17:45,1.01,18,0.83
08/07/2022 18:00,1.02,19,0.83
08/07/2022 18:15,1.06,24,0.82
08/07/2022 18:30,1.02,20,0.82
08/07/2022 19:00,1.10,28,0.82
08/07/2022 19:15,1.05,23,0.82
08/07/2022 19:30,1.03,21,0.82
08/07/2022 19:45,1.08,27,0.81
08/07/2022 20:00,1.00,19,0.81
08/07/2022 20:30,1.07,25,0.82
08/07/2022 21:00,1.06,24,0.82
08/07/2022 21:15,1.04,21,0.83
08/07/2022 21:45,1.15,31,0.84
08/07/2022 22:15,1.12,26,0.86
08/07/2022 22:45,1.12,25,0.87
08/07/2022 23:15,1.10,21,0.89
08/07/2022 23:30,1.20,30,0.90
08/07/2022 23:45,1.13,22,0.91
