date,tide,residual,predicted
29/10/2022 00:00,0.98,-9,1.07
29/10/2022 00:15,1.10,4,1.06
29/10/2022 00:45,1.08,5,1.03
29/10/2022 01:00,1.07,5,1.02
29/10/2022 01:30,0.97,0,0.97
29/10/2022 01:45,1.01,6,0.95
29/10/2022 02:15,0.87,-2,0.89
29/10/2022 02:30,0.86,0,0.86
29/10/2022 02:45,0.82,-1,0.83
29/10/2022 03:00,0.78,-2,0.80
29/10/2022 03:15,0.76,-1,0.77
29/10/2022 03:30,0.76,2,0.74
29/10/2022 04:00,0.71,3,0.68
29/10/2022 04:30,0.62,-1,0.63
29/10/2022 04:45,0.61,0,0.61
29/10/2022 05:00,0.61,2,0.59
29/10/2022 05:15,0.55,-2,0.57
29/10/2022 05:30,0.54,-1,0.55
29/10/2022 05:45,0.53,-1,0.54
29/10/2022 06:00,0.49,-3,0.52
29/10/2022 06:15,0.55,4,0.51
29/10/2022 06:30,0.53,3,0.50
29/10/2022 06:45,0.51,2,0.49
29/10/2022 07:00,0.51,3,0.48
29/10/2022 07:30,0.47,1,0.46
29/10/2022 07:45,0.45,0,0.45
29/10/2022 08:00,0.43,-1,0.44
29/10/2022 08:30,0.37,-5,0.42
29/10/2022 08:45,0.38,-4,0.42
29/10/2022 09:00,0.38,-4,0.42
29/10/2022 09:15,0.40,-2,0.42
29/10/2022 09:45,0.34,-9,0.43
29/10/2022 10:15,0.44,0,0.44
29/10/2022 10:45,0.47,2,0.45
29/10/2022 11:00,0.46,1,0.45
29/10/2022 11:15,0.42,-4,0.46
29/10/2022 12:00,0.40,-7,0.47
29/10/2022 12:15,0.45,-3,0.48
29/10/2022 12:30,0.45,-5,0.50
29/10/2022 12:45,0.51,0,0.51
29/10/2022 13:00,0.53,1,0.52
29/10/2022 13:15,0.49,-4,0.53
29/10/2022 13:45,0.56,1,0.55
29/10/2022 14:00,0.54,-2,0.56
29/10/2022 14:30,0.57,0,0.57
29/10/2022 14:45,0.55,-3,0.58
29/10/2022 15:00,0.58,-1,0.59
29/10/2022 15:30,0.58,-3,0.61
29/10/2022 15:45,0.60,-3,0.63
29/10/2022 16:15,0.66,0,0.66
29/10/2022 16:30,0.67,0,0.67
29/10/2022 16:45,0.65,-4,0.69
29/10/2022 17:00,0.69,-2,0.71
29/10/2022 17:15,0.70,-3,0.73
29/10/2022 17:45,0.76,-2,0.78
29/10/2022 18:00,0.76,-4,0.80
29/10/2022 18:15,0.79,-4,0.83
29/10/2022 18:30,0.86,1,0.85
29/10/2022 18:45,0.81,-7,0.88
29/10/2022 19:00,0.87,-3,0.90
29/10/2022 19:15,0.94,1,0.93
29/10/2022 19:30,0.95,0,0.95
29/10/2022 19:45,0.97,0,0.97
29/10/2022 20:15,0.92,-8,1.00
29/10/2022 20:30,0.97,-4,1.01
29/10/2022 20:45,0.96,-6,1.02
29/10/2022 21:00,0.96,-8,1.04
29/10/2022 21:15,1.01,-4,1.05
29/10/2022 21:30,1.08,2,1.06
29/10/2022 21:45,1.06,-1,1.07
29/10/2022 22:00,1.07,-1,1.08
29/10/2022 22:15,1.08,-1,1.09
29/10/2022 22:30,1.11,1,1.10
29/10/2022 22:45,1.09,-1,1.10
29/10/2022 23:00,1.05,-5,1.10
29/10/2022 23:15,1.03,-7,1.10
29/10/2022 23:30,1.05,-4,1.09
29/10/2022 23:45,1.10,2,1.08
