date,tide,residual,predicted
01/04/2022 00:00,1.14,22,0.92
01/04/2022 00:15,1.14,23,0.91
01/04/2022 00:30,1.09,21,0.88
01/04/2022 01:15,1.07,25,0.82
01/04/2022 01:30,1.01,20,0.81
01/04/2022 01:45,0.99,20,0.79
01/04/2022 02:15,0.97,21,0.76
01/04/2022 02:30,0.98,23,0.75
01/04/2022 02:45,0.97,23,0.74
01/04/2022 03:15,0.96,23,0.73
01/04/2022 03:30,0.99,27,0.72
01/04/2022 03:45,1.01,29,0.72
01/04/2022 04:00,0.97,25,0.72
01/04/2022 04:30,0.95,23,0.72
01/04/2022 04:45,0.95,23,0.72
01/04/2022 05:00,0.95,22,0.73
01/04/2022 05:15,0.99,25,0.74
01/04/2022 05:30,1.04,29,0.75
01/04/2022 06:00,1.05,28,0.77
01/04/2022 06:15,1.08,30,0.78
01/04/2022 06:45,1.09,28,0.81
01/04/2022 07:00,1.09,27,0.82
01/04/2022 07:15,1.10,27,0.83
01/04/2022 07:30,1.12,27,0.85
01/04/2022 07:45,1.11,25,0.86
01/04/2022 08:00,1.16,28,0.88
01/04/2022 08:15,1.18,29,0.89
01/04/2022 08:30,1.17,26,0.91
01/04/2022 09:00,1.21,28,0.93
01/04/2022 09:15,1.22,28,0.94
01/04/2022 12:45,1.18,28,0.90
01/04/2022 13:00,1.15,27,0.88
01/04/2022 13:15,1.15,29,0.86
01/04/2022 13:30,1.13,29,0.84
01/04/2022 13:45,1.08,25,0.83
01/04/2022 14:15,1.08,28,0.80
01/04/2022 14:45,1.03,24,0.79
01/04/2022 15:00,1.03,25,0.78
01/04/2022 15:15,1.04,27,0.77
01/04/2022 15:45,1.06,29,0.77
01/04/2022 16:00,1.04,28,0.76
01/04/2022 16:15,1.00,24,0.76
01/04/2022 16:30,1.01,25,0.76
01/04/2022 16:45,1.04,28,0.76
01/04/2022 17:00,1.06,29,0.77
01/04/2022 17:15,1.03,26,0.77
01/04/2022 17:30,1.02,24,0.78
01/04/2022 17:45,1.09,30,0.79
01/04/2022 18:00,1.10,30,0.80
01/04/2022 18:15,1.10,29,0.81
01/04/2022 18:45,1.13,30,0.83
01/04/2022 19:00,1.12,29,0.83
01/04/2022 19:15,1.12,28,0.84
01/04/2022 19:45,1.18,32,0.86
01/04/2022 20:00,1.16,29,0.87
01/04/2022 20:15,1.15,27,0.88
01/04/2022 20:30,1.16,27,0.89
01/04/2022 20:45,1.17,27,0.90
01/04/2022 21:00,1.19,28,0.91
01/04/2022 21:30,1.21,29,0.92
01/04/2022 22:15,1.23,31,0.92
01/04/2022 22:30,1.19,27,0.92
01/04/2022 23:00,1.20,28,0.92
01/04/2022 23:15,1.21,29,0.92
01/04/2022 23:45,1.18,27,0.91
