date,tide,residual,predicted
04/09/2022 00:15,1.22,21,1.01
04/09/2022 00:30,1.22,20,1.02
04/09/2022 00:45,1.20,18,1.02
04/09/2022 01:00,1.22,20,1.02
04/09/2022 01:30,1.21,19,1.02
04/09/2022 01:45,1.20,18,1.02
04/09/2022 02:00,1.20,18,1.02
04/09/2022 02:15,1.23,21,1.02
04/09/2022 02:30,1.24,22,1.02
04/09/2022 02:45,1.28,26,1.02
04/09/2022 03:00,1.25,23,1.02
04/09/2022 03:15,1.24,22,1.02
04/09/2022 03:30,1.27,25,1.02
04/09/2022 03:45,1.23,22,1.01
04/09/2022 04:00,1.21,20,1.01
04/09/2022 04:15,1.24,24,1.00
04/09/2022 04:30,1.21,22,0.99
04/09/2022 05:00,1.18,22,0.96
04/09/2022 05:15,1.18,23,0.95
04/09/2022 05:30,1.14,20,0.94
04/09/2022 05:45,1.14,21,0.93
04/09/2022 06:30,1.13,23,0.90
04/09/2022 06:45,1.14,26,0.88
04/09/2022 07:15,1.12,27,0.85
04/09/2022 07:30,1.09,25,0.84
04/09/2022 07:45,1.03,21,0.82
04/09/2022 08:00,1.01,20,0.81
04/09/2022 08:30,0.97,19,0.78
04/09/2022 08:45,0.96,19,0.77
04/09/2022 09:15,0.95,20,0.75
04/09/2022 09:30,0.97,23,0.74
04/09/2022 09:45,0.97,25,0.72
04/09/2022 10:15,0.91,22,0.69
04/09/2022 10:30,0.84,17,0.67
04/09/2022 11:00,0.86,23,0.63
04/09/2022 11:45,0.82,23,0.59
04/09/2022 12:00,0.80,22,0.58
04/09/2022 12:30,0.82,25,0.57
04/09/2022 12:45,0.77,21,0.56
04/09/2022 13:00,0.76,21,0.55
04/09/2022 13:15,0.75,21,0.54
04/09/2022 13:30,0.71,17,0.54
04/09/2022 14:00,0.73,21,0.52
04/09/2022 14:15,0.75,23,0.52
04/09/2022 14:30,0.77,25,0.52
04/09/2022 14:45,0.78,26,0.52
04/09/2022 15:15,0.80,27,0.53
04/09/2022 15:30,0.78,25,0.53
04/09/2022 15:45,0.78,24,0.54
04/09/2022 16:00,0.78,23,0.55
