date,tide,residual,predicted
21/02/2022 23:30,1.03,25,0.78
22/02/2022 00:15,1.02,25,0.77
22/02/2022 00:30,1.03,27,0.76
22/02/2022 00:45,1.00,24,0.76
22/02/2022 01:00,0.99,24,0.75
22/02/2022 01:15,1.01,26,0.75
22/02/2022 01:30,0.99,25,0.74
22/02/2022 02:15,0.96,22,0.74
22/02/2022 03:00,0.99,28,0.71
22/02/2022 03:15,0.98,28,0.70
22/02/2022 03:30,0.97,28,0.69
22/02/2022 04:15,0.92,26,0.66
22/02/2022 04:30,0.92,26,0.66
22/02/2022 05:00,0.91,27,0.64
22/02/2022 05:45,0.88,24,0.64
22/02/2022 06:00,0.88,24,0.64
22/02/2022 06:15,0.90,26,0.64
22/02/2022 06:30,0.90,26,0.64
22/02/2022 07:00,0.92,26,0.66
22/02/2022 07:15,0.94,26,0.68
22/02/2022 07:30,0.94,25,0.69
22/02/2022 07:45,0.95,25,0.70
22/02/2022 08:00,0.96,24,0.72
22/02/2022 08:15,0.97,23,0.74
22/02/2022 08:30,1.00,24,0.76
22/02/2022 08:45,1.00,22,0.78
22/02/2022 09:00,1.01,22,0.79
22/02/2022 09:15,1.04,23,0.81
22/02/2022 09:30,1.07,25,0.82
22/02/2022 09:45,1.09,26,0.83
22/02/2022 10:00,1.08,24,0.84
22/02/2022 10:15,1.10,24,0.86
22/02/2022 11:00,1.13,23,0.90
22/02/2022 11:15,1.16,24,0.92
22/02/2022 11:30,1.16,23,0.93
22/02/2022 11:45,1.16,22,0.94
22/02/2022 12:00,1.15,20,0.95
22/02/2022 12:15,1.19,24,0.95
22/02/2022 12:30,1.20,24,0.96
22/02/2022 13:00,1.20,24,0.96
22/02/2022 13:30,1.17,21,0.96
22/02/2022 13:45,1.18,22,0.96
22/02/2022 14:00,1.18,21,0.97
22/02/2022 14:15,1.17,20,0.97
22/02/2022 14:45,1.17,21,0.96
22/02/2022 15:15,1.14,19,0.95
22/02/2022 15:30,1.16,22,0.94
22/02/2022 15:45,1.14,21,0.93
22/02/2022 16:00,1.15,23,0.92
22/02/2022 16:30,1.11,21,0.90
22/02/2022 16:45,1.09,20,0.89
22/02/2022 17:00,1.10,22,0.88
22/02/2022 17:15,1.06,20,0.86
22/02/2022 17:45,1.00,16,0.84
22/02/2022 18:15,1.00,18,0.82
22/02/2022 18:30,1.02,21,0.81
22/02/2022 19:15,1.01,22,0.79
22/02/2022 19:30,1.00,21,0.79
22/02/2022 19:45,0.96,18,0.78
22/02/2022 20:00,0.96,18,0.78
22/02/2022 20:15,0.94,16,0.78
22/02/2022 20:30,0.93,16,0.77
22/02/2022 20:45,0.92,15,0.77
22/02/2022 21:15,0.94,19,0.75
22/02/2022 21:30,0.91,16,0.75
22/02/2022 21:45,0.91,17,0.74
22/02/2022 22:15,0.90,18,0.72
22/02/2022 22:30,0.90,19,0.71
22/02/2022 22:45,0.85,15,0.70
22/02/2022 23:15,0.84,14,0.70
22/02/2022 23:45,0.86,17,0.69
