date,tide,residual,predicted
08/09/2022 23:45,0.85,12,0.73
09/09/2022 00:15,0.80,7,0.73
09/09/2022 00:45,0.82,9,0.73
09/09/2022 01:00,0.79,5,0.74
09/09/2022 01:15,0.83,9,0.74
09/09/2022 01:30,0.81,7,0.74
09/09/2022 01:45,0.80,5,0.75
09/09/2022 02:00,0.86,11,0.75
09/09/2022 02:15,0.90,14,0.76
09/09/2022 02:30,0.88,12,0.76
09/09/2022 02:45,0.88,11,0.77
09/09/2022 03:00,0.86,8,0.78
09/09/2022 03:30,0.91,11,0.80
09/09/2022 03:45,0.91,9,0.82
09/09/2022 04:00,0.90,7,0.83
09/09/2022 04:15,0.96,11,0.85
09/09/2022 04:45,0.98,10,0.88
09/09/2022 05:00,1.01,11,0.90
09/09/2022 05:15,1.02,10,0.92
09/09/2022 05:30,1.05,11,0.94
09/09/2022 05:45,1.09,14,0.95
09/09/2022 06:15,1.11,12,0.99
09/09/2022 06:30,1.14,14,1.00
09/09/2022 06:45,1.15,13,1.02
09/09/2022 07:00,1.17,13,1.04
09/09/2022 07:15,1.18,13,1.05
09/09/2022 07:30,1.17,10,1.07
09/09/2022 07:45,1.21,13,1.08
09/09/2022 08:00,1.20,11,1.09
09/09/2022 08:15,1.22,13,1.09
09/09/2022 08:30,1.22,12,1.10
09/09/2022 08:45,1.19,9,1.10
09/09/2022 09:00,1.20,10,1.10
09/09/2022 09:15,1.24,14,1.10
09/09/2022 09:30,1.26,16,1.10
09/09/2022 09:45,1.24,15,1.09
09/09/2022 10:00,1.24,16,1.08
09/09/2022 10:15,1.24,17,1.07
09/09/2022 10:30,1.20,15,1.05
09/09/2022 10:45,1.15,12,1.03
09/09/2022 11:00,1.12,11,1.01
09/09/2022 11:30,1.07,11,0.96
09/09/2022 11:45,1.05,11,0.94
09/09/2022 12:00,1.02,11,0.91
09/09/2022 12:30,1.00,15,0.85
09/09/2022 12:45,0.94,12,0.82
09/09/2022 13:00,0.90,11,0.79
09/09/2022 13:15,0.86,10,0.76
09/09/2022 13:30,0.83,9,0.74
09/09/2022 13:45,0.77,6,0.71
09/09/2022 14:00,0.80,11,0.69
09/09/2022 14:30,0.73,9,0.64
09/09/2022 15:00,0.68,8,0.60
09/09/2022 15:30,0.65,9,0.56
09/09/2022 15:45,0.58,3,0.55
09/09/2022 16:00,0.61,8,0.53
09/09/2022 16:15,0.61,8,0.53
09/09/2022 16:30,0.58,6,0.52
09/09/2022 16:45,0.60,8,0.52
09/09/2022 17:00,0.63,11,0.52
09/09/2022 17:15,0.64,12,0.52
09/09/2022 17:30,0.66,14,0.52
09/09/2022 17:45,0.65,13,0.52
09/09/2022 18:15,0.61,8,0.53
09/09/2022 18:45,0.63,8,0.55
09/09/2022 19:00,0.60,4,0.56
09/09/2022 19:30,0.69,10,0.59
09/09/2022 19:45,0.73,13,0.60
09/09/2022 20:00,0.71,9,0.62
09/09/2022 20:15,0.72,9,0.63
09/09/2022 20:30,0.78,13,0.65
09/09/2022 20:45,0.78,12,0.66
09/09/2022 21:15,0.78,9,0.69
09/09/2022 21:30,0.77,7,0.70
09/09/2022 21:45,0.82,11,0.71
09/09/2022 22:15,0.81,9,0.72
09/09/2022 22:30,0.78,5,0.73
09/09/2022 23:00,0.82,8,0.74
09/09/2022 23:30,0.84,10,0.74
