date,tide,residual,predicted
14/07/2022 00:00,0.88,12,0.76
14/07/2022 00:15,0.92,15,0.77
14/07/2022 00:30,0.89,11,0.78
14/07/2022 00:45,0.88,9,0.79
14/07/2022 01:15,0.88,7,0.81
14/07/2022 01:45,0.96,13,0.83
14/07/2022 02:00,0.94,10,0.84
14/07/2022 02:30,0.98,11,0.87
14/07/2022 02:45,1.04,15,0.89
14/07/2022 03:15,1.05,12,0.93
14/07/2022 03:45,1.09,13,0.96
14/07/2022 04:15,1.13,13,1.00
14/07/2022 05:00,1.20,13,1.07
14/07/2022 05:30,1.26,15,1.11
14/07/2022 05:45,1.29,15,1.14
14/07/2022 06:00,1.33,17,1.16
14/07/2022 06:15,1.34,15,1.19
14/07/2022 06:30,1.38,17,1.21
14/07/2022 06:45,1.40,17,1.23
14/07/2022 07:00,1.41,16,1.25
14/07/2022 07:45,1.46,16,1.30
14/07/2022 08:00,1.50,19,1.31
14/07/2022 08:30,1.57,23,1.34
14/07/2022 08:45,1.63,29,1.34
14/07/2022 09:00,1.54,19,1.35
14/07/2022 09:15,1.60,25,1.35
14/07/2022 09:30,1.62,26,1.36
14/07/2022 10:00,1.57,22,1.35
14/07/2022 10:30,1.50,16,1.34
14/07/2022 10:45,1.61,28,1.33
14/07/2022 11:00,1.54,22,1.32
14/07/2022 11:30,1.50,22,1.28
14/07/2022 11:45,1.38,12,1.26
14/07/2022 12:00,1.38,15,1.23
14/07/2022 12:15,1.42,22,1.20
14/07/2022 12:45,1.37,23,1.14
14/07/2022 13:00,1.33,23,1.10
14/07/2022 13:15,1.37,30,1.07
14/07/2022 13:30,1.23,20,1.03
14/07/2022 14:00,1.16,20,0.96
14/07/2022 14:15,1.20,28,0.92
14/07/2022 14:30,1.16,27,0.89
14/07/2022 15:00,1.10,28,0.82
14/07/2022 15:15,1.05,26,0.79
14/07/2022 15:30,1.01,25,0.76
14/07/2022 15:45,1.00,27,0.73
14/07/2022 16:00,0.92,22,0.70
14/07/2022 16:15,0.96,28,0.68
14/07/2022 16:30,0.88,23,0.65
14/07/2022 17:15,0.81,24,0.57
14/07/2022 17:45,0.78,24,0.54
14/07/2022 18:15,0.72,21,0.51
14/07/2022 18:30,0.68,18,0.50
14/07/2022 18:45,0.79,29,0.50
14/07/2022 19:00,0.68,19,0.49
14/07/2022 19:30,0.74,25,0.49
14/07/2022 19:45,0.73,24,0.49
14/07/2022 20:15,0.78,28,0.50
14/07/2022 20:30,0.74,23,0.51
14/07/2022 20:45,0.82,30,0.52
14/07/2022 21:00,0.84,30,0.54
14/07/2022 21:15,0.84,29,0.55
14/07/2022 21:45,0.81,23,0.58
14/07/2022 22:15,0.90,28,0.62
14/07/2022 22:30,0.87,24,0.63
14/07/2022 22:45,0.95,30,0.65
14/07/2022 23:00,0.94,27,0.67
14/07/2022 23:15,1.07,39,0.68
