date,tide,residual,predicted
31/12/2021 23:30,0.93,7,0.86
01/01/2022 00:00,0.88,9,0.79
01/01/2022 00:15,0.88,13,0.75
01/01/2022 00:30,0.84,12,0.72
01/01/2022 01:15,0.70,8,0.62
01/01/2022 01:45,0.62,6,0.56
01/01/2022 02:15,0.56,6,0.50
01/01/2022 02:45,0.52,6,0.46
01/01/2022 03:00,0.54,10,0.44
01/01/2022 03:15,0.53,11,0.42
01/01/2022 04:15,0.45,9,0.36
01/01/2022 04:45,0.36,1,0.35
01/01/2022 05:00,0.35,1,0.34
01/01/2022 05:15,0.38,4,0.34
01/01/2022 05:30,0.35,1,0.34
01/01/2022 06:15,0.42,6,0.36
01/01/2022 06:30,0.43,6,0.37
01/01/2022 06:45,0.42,4,0.38
01/01/2022 07:00,0.48,9,0.39
01/01/2022 07:15,0.45,4,0.41
01/01/2022 07:30,0.52,10,0.42
01/01/2022 08:00,0.50,4,0.46
01/01/2022 08:15,0.53,6,0.47
01/01/2022 08:30,0.55,6,0.49
01/01/2022 08:45,0.58,7,0.51
01/01/2022 09:00,0.61,8,0.53
01/01/2022 09:30,0.70,13,0.57
01/01/2022 09:45,0.68,10,0.58
01/01/2022 10:00,0.71,11,0.60
01/01/2022 10:15,0.72,10,0.62
01/01/2022 10:30,0.70,7,0.63
01/01/2022 10:45,0.72,8,0.64
01/01/2022 11:15,0.74,8,0.66
01/01/2022 11:30,0.75,8,0.67
01/01/2022 12:00,0.76,6,0.70
01/01/2022 12:30,0.82,10,0.72
01/01/2022 13:00,0.81,6,0.75
01/01/2022 13:30,0.87,10,0.77
01/01/2022 13:45,0.90,11,0.79
01/01/2022 14:00,0.89,9,0.80
01/01/2022 14:30,0.90,7,0.83
01/01/2022 14:45,0.91,6,0.85
01/01/2022 15:15,0.97,8,0.89
01/01/2022 15:45,1.02,9,0.93
01/01/2022 16:00,1.05,10,0.95
01/01/2022 16:15,1.09,11,0.98
01/01/2022 16:45,1.11,9,1.02
01/01/2022 17:00,1.11,6,1.05
01/01/2022 17:15,1.12,5,1.07
01/01/2022 17:30,1.14,5,1.09
01/01/2022 17:45,1.20,9,1.11
01/01/2022 18:00,1.22,9,1.13
01/01/2022 18:30,1.26,10,1.16
01/01/2022 18:45,1.27,9,1.18
01/01/2022 19:00,1.27,8,1.19
01/01/2022 19:15,1.27,6,1.21
01/01/2022 19:30,1.27,5,1.22
01/01/2022 19:45,1.28,6,1.22
01/01/2022 20:15,1.27,4,1.23
01/01/2022 20:30,1.29,7,1.22
01/01/2022 21:00,1.32,11,1.21
01/01/2022 21:15,1.27,7,1.20
01/01/2022 21:30,1.24,5,1.19
01/01/2022 22:00,1.18,2,1.16
01/01/2022 22:15,1.14,1,1.13
01/01/2022 22:30,1.13,2,1.11
01/01/2022 22:45,1.09,1,1.08
01/01/2022 23:00,1.07,3,1.04
01/01/2022 23:15,1.06,5,1.01
01/01/2022 23:30,1.04,7,0.97
01/01/2022 23:45,0.99,5,0.94
