date,tide,residual,predicted
03/05/2022 00:00,0.78,-1,0.79
03/05/2022 00:15,0.79,0,0.79
03/05/2022 00:30,0.78,-1,0.79
03/05/2022 00:45,0.75,-4,0.79
03/05/2022 01:00,0.75,-4,0.79
03/05/2022 01:15,0.77,-2,0.79
03/05/2022 01:30,0.76,-3,0.79
03/05/2022 02:00,0.78,-1,0.79
03/05/2022 02:15,0.75,-5,0.80
03/05/2022 02:30,0.74,-6,0.80
03/05/2022 03:00,0.74,-6,0.80
03/05/2022 03:15,0.76,-5,0.81
03/05/2022 03:30,0.79,-3,0.82
03/05/2022 03:45,0.80,-3,0.83
03/05/2022 04:00,0.86,2,0.84
03/05/2022 04:15,0.83,-3,0.86
03/05/2022 04:30,0.88,0,0.88
03/05/2022 04:45,0.89,-1,0.90
03/05/2022 05:15,0.88,-6,0.94
03/05/2022 05:30,0.92,-4,0.96
03/05/2022 05:45,0.92,-7,0.99
03/05/2022 06:00,0.97,-4,1.01
03/05/2022 06:15,1.01,-3,1.04
03/05/2022 06:30,1.02,-4,1.06
03/05/2022 06:45,1.06,-2,1.08
03/05/2022 07:00,1.10,0,1.10
03/05/2022 07:15,1.10,-2,1.12
03/05/2022 07:45,1.14,-2,1.16
03/05/2022 08:15,1.11,-7,1.18
03/05/2022 08:30,1.14,-6,1.20
03/05/2022 08:45,1.19,-2,1.21
03/05/2022 09:00,1.19,-4,1.23
03/05/2022 09:15,1.19,-5,1.24
03/05/2022 09:30,1.21,-4,1.25
03/05/2022 09:45,1.18,-7,1.25
03/05/2022 10:00,1.21,-5,1.26
03/05/2022 10:15,1.22,-3,1.25
03/05/2022 10:45,1.18,-6,1.24
03/05/2022 11:15,1.18,-5,1.23
03/05/2022 11:30,1.14,-8,1.22
03/05/2022 12:00,1.12,-8,1.20
03/05/2022 12:30,1.14,-3,1.17
03/05/2022 12:45,1.10,-5,1.15
03/05/2022 13:00,1.03,-10,1.13
03/05/2022 13:15,1.03,-7,1.10
03/05/2022 13:30,1.02,-6,1.08
03/05/2022 13:45,0.99,-6,1.05
03/05/2022 14:00,0.95,-7,1.02
03/05/2022 14:15,0.95,-4,0.99
03/05/2022 14:30,0.91,-5,0.96
03/05/2022 14:45,0.88,-6,0.94
03/05/2022 15:00,0.88,-3,0.91
03/05/2022 15:30,0.80,-6,0.86
03/05/2022 15:45,0.79,-4,0.83
03/05/2022 16:00,0.73,-8,0.81
03/05/2022 16:15,0.71,-8,0.79
03/05/2022 16:30,0.68,-10,0.78
03/05/2022 16:45,0.66,-10,0.76
03/05/2022 17:00,0.66,-9,0.75
03/05/2022 17:15,0.67,-7,0.74
03/05/2022 17:30,0.65,-8,0.73
03/05/2022 17:45,0.64,-9,0.73
03/05/2022 18:00,0.65,-7,0.72
03/05/2022 18:15,0.61,-11,0.72
03/05/2022 18:45,0.62,-9,0.71
03/05/2022 19:00,0.55,-16,0.71
03/05/2022 19:15,0.59,-11,0.70
03/05/2022 19:45,0.56,-14,0.70
03/05/2022 20:00,0.66,-3,0.69
03/05/2022 20:15,0.60,-9,0.69
03/05/2022 20:30,0.58,-11,0.69
03/05/2022 20:45,0.64,-6,0.70
03/05/2022 21:15,0.64,-7,0.71
03/05/2022 21:30,0.64,-7,0.71
03/05/2022 21:45,0.62,-10,0.72
03/05/2022 22:15,0.62,-11,0.73
03/05/2022 22:30,0.62,-11,0.73
03/05/2022 22:45,0.65,-8,0.73
03/05/2022 23:00,0.58,-15,0.73
03/05/2022 23:15,0.64,-9,0.73
