date,tide,residual,predicted
10/01/2022 00:00,0.81,1,0.80
10/01/2022 00:15,0.78,-1,0.79
10/01/2022 00:30,0.78,0,0.78
10/01/2022 00:45,0.75,-2,0.77
10/01/2022 01:00,0.74,-2,0.76
10/01/2022 01:30,0.70,-4,0.74
10/01/2022 02:00,0.69,-3,0.72
10/01/2022 02:15,0.75,4,0.71
10/01/2022 02:30,0.69,-2,0.71
10/01/2022 02:45,0.66,-4,0.70
10/01/2022 03:00,0.66,-3,0.69
10/01/2022 03:15,0.62,-7,0.69
10/01/2022 03:45,0.64,-3,0.67
10/01/2022 04:00,0.61,-5,0.66
10/01/2022 04:15,0.61,-4,0.65
10/01/2022 04:30,0.61,-3,0.64
10/01/2022 04:45,0.60,-4,0.64
10/01/2022 05:00,0.60,-3,0.63
10/01/2022 05:15,0.60,-2,0.62
10/01/2022 05:30,0.61,-1,0.62
10/01/2022 05:45,0.60,-1,0.61
10/01/2022 06:00,0.59,-2,0.61
10/01/2022 06:15,0.59,-1,0.60
10/01/2022 06:30,0.58,-2,0.60
10/01/2022 06:45,0.56,-4,0.60
10/01/2022 07:00,0.55,-5,0.60
10/01/2022 07:15,0.55,-5,0.60
10/01/2022 07:30,0.56,-4,0.60
10/01/2022 07:45,0.58,-2,0.60
10/01/2022 08:00,0.60,-1,0.61
10/01/2022 08:15,0.56,-6,0.62
10/01/2022 08:30,0.61,-2,0.63
10/01/2022 08:45,0.63,-1,0.64
10/01/2022 09:00,0.63,-2,0.65
10/01/2022 09:15,0.68,2,0.66
10/01/2022 09:30,0.66,-2,0.68
10/01/2022 09:45,0.68,-1,0.69
10/01/2022 10:00,0.71,1,0.70
10/01/2022 10:30,0.75,4,0.71
10/01/2022 10:45,0.72,0,0.72
10/01/2022 11:00,0.69,-4,0.73
10/01/2022 11:15,0.72,-2,0.74
10/01/2022 11:45,0.74,-2,0.76
10/01/2022 12:00,0.76,-1,0.77
10/01/2022 12:15,0.80,2,0.78
10/01/2022 12:30,0.82,3,0.79
10/01/2022 13:00,0.84,4,0.80
10/01/2022 13:15,0.84,3,0.81
10/01/2022 13:45,0.87,5,0.82
10/01/2022 14:15,0.83,0,0.83
10/01/2022 14:30,0.87,3,0.84
10/01/2022 14:45,0.88,3,0.85
10/01/2022 15:00,0.86,0,0.86
10/01/2022 15:15,0.90,3,0.87
10/01/2022 15:30,0.89,1,0.88
10/01/2022 15:45,0.94,6,0.88
10/01/2022 16:00,0.91,2,0.89
10/01/2022 16:15,0.94,4,0.90
10/01/2022 16:30,0.96,6,0.90
10/01/2022 16:45,0.90,-1,0.91
10/01/2022 17:15,0.96,5,0.91
10/01/2022 17:30,0.93,1,0.92
10/01/2022 17:45,0.91,-1,0.92
10/01/2022 18:15,0.92,0,0.92
10/01/2022 18:30,0.94,2,0.92
10/01/2022 19:00,0.94,3,0.91
10/01/2022 19:15,0.89,-2,0.91
10/01/2022 19:30,0.93,3,0.90
10/01/2022 19:45,0.89,-1,0.90
10/01/2022 20:15,0.89,1,0.88
10/01/2022 20:30,0.91,3,0.88
10/01/2022 20:45,0.88,1,0.87
10/01/2022 21:00,0.86,-1,0.87
10/01/2022 21:15,0.90,4,0.86
10/01/2022 21:30,0.88,2,0.86
10/01/2022 21:45,0.89,4,0.85
10/01/2022 22:00,0.86,2,0.84
10/01/2022 22:30,0.83,1,0.82
10/01/2022 23:00,0.80,0,0.80
10/01/2022 23:15,0.84,5,0.79
10/01/2022 23:45,0.75,-2,0.77
