date,tide,residual,predicted
05/03/2022 00:00,0.71,-20,0.91
05/03/2022 00:15,0.73,-18,0.91
05/03/2022 00:30,0.72,-18,0.90
05/03/2022 00:45,0.70,-19,0.89
05/03/2022 01:00,0.69,-19,0.88
05/03/2022 01:15,0.67,-19,0.86
05/03/2022 01:45,0.64,-19,0.83
05/03/2022 02:00,0.60,-21,0.81
05/03/2022 02:30,0.57,-20,0.77
05/03/2022 02:45,0.55,-20,0.75
05/03/2022 03:15,0.51,-21,0.72
05/03/2022 03:30,0.48,-22,0.70
05/03/2022 03:45,0.47,-22,0.69
05/03/2022 04:00,0.48,-20,0.68
05/03/2022 04:15,0.46,-22,0.68
05/03/2022 04:30,0.47,-20,0.67
05/03/2022 04:45,0.48,-19,0.67
05/03/2022 05:00,0.49,-17,0.66
05/03/2022 05:15,0.50,-16,0.66
05/03/2022 05:30,0.49,-17,0.66
05/03/2022 05:45,0.48,-19,0.67
05/03/2022 06:15,0.48,-20,0.68
05/03/2022 06:30,0.46,-22,0.68
05/03/2022 06:45,0.50,-19,0.69
05/03/2022 07:00,0.51,-19,0.70
05/03/2022 07:30,0.59,-13,0.72
05/03/2022 07:45,0.58,-15,0.73
05/03/2022 08:00,0.57,-17,0.74
05/03/2022 08:30,0.62,-14,0.76
05/03/2022 09:00,0.57,-22,0.79
05/03/2022 09:30,0.66,-15,0.81
05/03/2022 10:00,0.69,-15,0.84
05/03/2022 10:30,0.74,-12,0.86
05/03/2022 11:00,0.74,-13,0.87
05/03/2022 11:30,0.71,-17,0.88
05/03/2022 12:00,0.76,-13,0.89
05/03/2022 12:15,0.75,-14,0.89
05/03/2022 12:30,0.78,-11,0.89
05/03/2022 13:00,0.74,-15,0.89
05/03/2022 13:30,0.76,-11,0.87
05/03/2022 13:45,0.73,-13,0.86
05/03/2022 14:00,0.68,-17,0.85
05/03/2022 14:15,0.67,-17,0.84
05/03/2022 14:30,0.67,-15,0.82
05/03/2022 14:45,0.66,-15,0.81
05/03/2022 15:00,0.67,-12,0.79
05/03/2022 15:15,0.64,-14,0.78
05/03/2022 15:30,0.62,-15,0.77
05/03/2022 15:45,0.63,-13,0.76
05/03/2022 16:00,0.59,-17,0.76
05/03/2022 16:15,0.59,-16,0.75
05/03/2022 16:30,0.60,-15,0.75
05/03/2022 16:45,0.58,-17,0.75
05/03/2022 17:00,0.58,-17,0.75
05/03/2022 17:15,0.60,-15,0.75
05/03/2022 17:30,0.64,-12,0.76
05/03/2022 18:00,0.62,-14,0.76
05/03/2022 18:15,0.61,-16,0.77
05/03/2022 18:30,0.62,-16,0.78
05/03/2022 18:45,0.64,-15,0.79
05/03/2022 19:00,0.65,-15,0.80
05/03/2022 19:30,0.66,-15,0.81
05/03/2022 19:45,0.67,-14,0.81
05/03/2022 20:15,0.69,-13,0.82
05/03/2022 20:45,0.69,-14,0.83
05/03/2022 21:00,0.67,-17,0.84
05/03/2022 21:30,0.71,-13,0.84
05/03/2022 21:45,0.72,-13,0.85
05/03/2022 22:00,0.72,-13,0.85
05/03/2022 22:15,0.72,-13,0.85
05/03/2022 22:30,0.73,-12,0.85
05/03/2022 22:45,0.74,-11,0.85
05/03/2022 23:00,0.71,-14,0.85
05/03/2022 23:15,0.70,-14,0.84
05/03/2022 23:45,0.70,-14,0.84
