date,tide,residual,predicted
15/06/2022 23:45,0.91,19,0.72
16/06/2022 00:30,0.92,16,0.76
16/06/2022 01:00,0.92,14,0.78
16/06/2022 01:30,0.94,14,0.80
16/06/2022 02:00,0.98,16,0.82
16/06/2022 02:15,0.98,15,0.83
16/06/2022 02:30,1.03,19,0.84
16/06/2022 02:45,1.05,19,0.86
16/06/2022 03:00,1.01,14,0.87
16/06/2022 03:15,1.08,19,0.89
16/06/2022 03:30,1.04,13,0.91
16/06/2022 03:45,1.05,12,0.93
16/06/2022 04:15,1.11,13,0.98
16/06/2022 04:30,1.16,16,1.00
16/06/2022 04:45,1.22,19,1.03
16/06/2022 05:00,1.23,18,1.05
16/06/2022 05:15,1.23,16,1.07
16/06/2022 05:30,1.29,19,1.10
16/06/2022 06:00,1.34,20,1.14
16/06/2022 06:15,1.33,16,1.17
16/06/2022 06:30,1.32,13,1.19
16/06/2022 06:45,1.32,11,1.21
16/06/2022 07:00,1.40,16,1.24
16/06/2022 07:15,1.44,18,1.26
16/06/2022 07:30,1.45,17,1.28
16/06/2022 07:45,1.50,21,1.29
16/06/2022 08:00,1.50,19,1.31
16/06/2022 08:15,1.49,16,1.33
16/06/2022 08:30,1.50,16,1.34
16/06/2022 08:45,1.51,15,1.36
16/06/2022 09:00,1.51,14,1.37
16/06/2022 09:15,1.50,13,1.37
16/06/2022 09:45,1.54,16,1.38
16/06/2022 10:00,1.54,16,1.38
16/06/2022 10:15,1.51,13,1.38
16/06/2022 10:30,1.52,14,1.38
16/06/2022 10:45,1.53,15,1.38
16/06/2022 11:00,1.54,17,1.37
16/06/2022 11:15,1.56,19,1.37
16/06/2022 11:30,1.54,18,1.36
16/06/2022 12:00,1.48,14,1.34
16/06/2022 12:15,1.45,13,1.32
16/06/2022 12:45,1.39,11,1.28
16/06/2022 13:00,1.40,15,1.25
16/06/2022 13:15,1.36,14,1.22
16/06/2022 13:30,1.32,13,1.19
16/06/2022 13:45,1.28,12,1.16
16/06/2022 14:00,1.25,13,1.12
16/06/2022 14:15,1.28,19,1.09
16/06/2022 14:30,1.22,16,1.06
16/06/2022 14:45,1.12,10,1.02
16/06/2022 15:00,1.10,12,0.98
16/06/2022 15:15,1.06,11,0.95
16/06/2022 15:30,0.98,6,0.92
16/06/2022 16:00,1.01,15,0.86
16/06/2022 16:15,0.96,13,0.83
16/06/2022 16:45,0.93,16,0.77
16/06/2022 17:00,0.87,12,0.75
16/06/2022 17:15,0.82,10,0.72
16/06/2022 17:45,0.75,8,0.67
16/06/2022 18:15,0.75,13,0.62
16/06/2022 18:30,0.74,14,0.60
16/06/2022 18:45,0.74,16,0.58
16/06/2022 19:00,0.74,17,0.57
16/06/2022 19:15,0.71,15,0.56
16/06/2022 19:45,0.62,8,0.54
16/06/2022 20:15,0.68,15,0.53
16/06/2022 20:30,0.66,13,0.53
16/06/2022 20:45,0.71,18,0.53
16/06/2022 21:00,0.71,17,0.54
16/06/2022 21:30,0.72,17,0.55
16/06/2022 22:00,0.68,12,0.56
16/06/2022 22:15,0.72,15,0.57
16/06/2022 22:30,0.71,13,0.58
16/06/2022 23:00,0.78,17,0.61
16/06/2022 23:30,0.82,18,0.64
16/06/2022 23:45,0.82,16,0.66
