date,tide,residual,predicted
23/08/2022 00:15,0.70,-16,0.86
23/08/2022 00:30,0.70,-17,0.87
23/08/2022 00:45,0.71,-17,0.88
23/08/2022 01:00,0.72,-16,0.88
23/08/2022 01:30,0.73,-17,0.90
23/08/2022 01:45,0.74,-17,0.91
23/08/2022 02:15,0.81,-12,0.93
23/08/2022 02:30,0.81,-13,0.94
23/08/2022 02:45,0.79,-16,0.95
23/08/2022 03:15,0.83,-14,0.97
23/08/2022 03:45,0.86,-13,0.99
23/08/2022 04:15,0.80,-21,1.01
23/08/2022 04:30,0.84,-18,1.02
23/08/2022 04:45,0.86,-17,1.03
23/08/2022 05:00,0.86,-18,1.04
23/08/2022 05:30,0.93,-12,1.05
23/08/2022 05:45,0.93,-13,1.06
23/08/2022 06:00,0.92,-15,1.07
23/08/2022 06:15,0.95,-12,1.07
23/08/2022 06:30,0.93,-14,1.07
23/08/2022 06:45,0.91,-16,1.07
23/08/2022 07:15,0.90,-17,1.07
23/08/2022 07:45,0.88,-18,1.06
23/08/2022 08:15,0.85,-19,1.04
23/08/2022 08:45,0.85,-17,1.02
23/08/2022 09:00,0.81,-19,1.00
23/08/2022 09:15,0.86,-13,0.99
23/08/2022 09:45,0.76,-19,0.95
23/08/2022 10:00,0.75,-18,0.93
23/08/2022 10:30,0.69,-20,0.89
23/08/2022 10:45,0.70,-17,0.87
23/08/2022 11:00,0.71,-14,0.85
23/08/2022 11:15,0.64,-19,0.83
23/08/2022 11:30,0.64,-17,0.81
23/08/2022 12:00,0.56,-21,0.77
23/08/2022 12:30,0.56,-17,0.73
23/08/2022 13:00,0.53,-17,0.70
23/08/2022 13:15,0.54,-14,0.68
23/08/2022 13:30,0.51,-16,0.67
23/08/2022 13:45,0.51,-14,0.65
23/08/2022 14:00,0.53,-11,0.64
23/08/2022 14:15,0.43,-20,0.63
23/08/2022 14:30,0.40,-22,0.62
23/08/2022 14:45,0.40,-20,0.60
23/08/2022 15:15,0.40,-19,0.59
23/08/2022 15:30,0.42,-16,0.58
23/08/2022 15:45,0.35,-23,0.58
23/08/2022 16:00,0.44,-13,0.57
23/08/2022 16:30,0.41,-16,0.57
23/08/2022 16:45,0.44,-13,0.57
23/08/2022 17:00,0.39,-18,0.57
23/08/2022 17:15,0.42,-15,0.57
23/08/2022 17:30,0.41,-17,0.58
23/08/2022 17:45,0.41,-17,0.58
23/08/2022 18:00,0.42,-17,0.59
23/08/2022 18:15,0.42,-18,0.60
23/08/2022 18:30,0.43,-17,0.60
23/08/2022 18:45,0.47,-14,0.61
23/08/2022 19:15,0.56,-7,0.63
23/08/2022 19:45,0.50,-16,0.66
23/08/2022 20:00,0.57,-10,0.67
23/08/2022 20:15,0.56,-12,0.68
23/08/2022 20:45,0.61,-9,0.70
23/08/2022 21:15,0.65,-7,0.72
23/08/2022 21:30,0.64,-9,0.73
23/08/2022 21:45,0.64,-10,0.74
23/08/2022 22:15,0.65,-11,0.76
23/08/2022 22:30,0.69,-7,0.76
23/08/2022 23:00,0.64,-14,0.78
23/08/2022 23:15,0.71,-8,0.79
