date,tide,residual,predicted
14/02/2022 00:00,0.93,13,0.80
14/02/2022 00:15,0.93,15,0.78
14/02/2022 00:45,0.84,12,0.72
14/02/2022 01:00,0.80,10,0.70
14/02/2022 01:45,0.72,9,0.63
14/02/2022 02:00,0.74,13,0.61
14/02/2022 02:30,0.70,13,0.57
14/02/2022 03:00,0.64,10,0.54
14/02/2022 03:15,0.68,16,0.52
14/02/2022 03:30,0.66,15,0.51
14/02/2022 03:45,0.59,9,0.50
14/02/2022 04:00,0.65,16,0.49
14/02/2022 04:15,0.61,13,0.48
14/02/2022 04:30,0.57,9,0.48
14/02/2022 04:45,0.63,16,0.47
14/02/2022 05:15,0.64,17,0.47
14/02/2022 05:30,0.63,16,0.47
14/02/2022 05:45,0.64,17,0.47
14/02/2022 06:15,0.66,18,0.48
14/02/2022 06:45,0.65,15,0.50
14/02/2022 07:00,0.68,16,0.52
14/02/2022 07:30,0.70,16,0.54
14/02/2022 07:45,0.68,12,0.56
14/02/2022 08:00,0.69,12,0.57
14/02/2022 08:15,0.79,21,0.58
14/02/2022 08:30,0.80,20,0.60
14/02/2022 08:45,0.75,14,0.61
14/02/2022 09:15,0.81,17,0.64
14/02/2022 09:45,0.81,14,0.67
14/02/2022 10:15,0.83,14,0.69
14/02/2022 10:45,0.90,18,0.72
14/02/2022 11:00,0.90,18,0.72
14/02/2022 11:30,0.92,18,0.74
14/02/2022 11:45,0.93,18,0.75
14/02/2022 12:00,0.93,18,0.75
14/02/2022 12:15,0.94,18,0.76
14/02/2022 12:30,0.94,18,0.76
14/02/2022 12:45,0.95,18,0.77
14/02/2022 13:00,0.93,16,0.77
14/02/2022 13:15,0.93,15,0.78
14/02/2022 13:30,0.95,16,0.79
14/02/2022 13:45,0.97,17,0.80
14/02/2022 14:00,1.03,23,0.80
14/02/2022 14:15,1.01,20,0.81
14/02/2022 14:45,1.01,17,0.84
14/02/2022 15:00,1.03,18,0.85
14/02/2022 15:30,1.05,18,0.87
14/02/2022 15:45,1.05,16,0.89
14/02/2022 16:15,1.10,18,0.92
14/02/2022 16:30,1.13,19,0.94
14/02/2022 17:15,1.17,18,0.99
14/02/2022 17:30,1.16,15,1.01
14/02/2022 17:45,1.21,18,1.03
14/02/2022 18:00,1.23,19,1.04
14/02/2022 18:15,1.23,17,1.06
14/02/2022 18:30,1.29,22,1.07
14/02/2022 18:45,1.30,21,1.09
14/02/2022 19:00,1.29,19,1.10
14/02/2022 19:15,1.32,21,1.11
14/02/2022 19:30,1.30,18,1.12
14/02/2022 19:45,1.30,18,1.12
14/02/2022 20:00,1.29,16,1.13
14/02/2022 20:15,1.26,13,1.13
14/02/2022 20:30,1.31,18,1.13
14/02/2022 21:00,1.21,9,1.12
14/02/2022 21:15,1.24,13,1.11
14/02/2022 21:30,1.26,16,1.10
14/02/2022 22:00,1.27,20,1.07
14/02/2022 22:15,1.28,23,1.05
14/02/2022 22:30,1.22,19,1.03
14/02/2022 23:00,1.15,17,0.98
14/02/2022 23:15,1.14,18,0.96
14/02/2022 23:45,1.02,12,0.90
