date,tide,residual,predicted
22/02/2022 23:45,0.86,17,0.69
23/02/2022 00:15,0.85,17,0.68
23/02/2022 00:30,0.88,20,0.68
23/02/2022 00:45,0.85,18,0.67
23/02/2022 01:00,0.80,14,0.66
23/02/2022 01:15,0.83,17,0.66
23/02/2022 01:30,0.79,14,0.65
23/02/2022 02:15,0.80,15,0.65
23/02/2022 02:30,0.79,14,0.65
23/02/2022 03:00,0.78,14,0.64
23/02/2022 03:15,0.81,17,0.64
23/02/2022 03:45,0.78,15,0.63
23/02/2022 04:15,0.76,14,0.62
23/02/2022 04:45,0.78,16,0.62
23/02/2022 05:00,0.77,15,0.62
23/02/2022 09:45,0.99,14,0.85
23/02/2022 10:00,1.01,14,0.87
23/02/2022 10:15,1.04,16,0.88
23/02/2022 11:15,1.10,16,0.94
23/02/2022 11:30,1.12,17,0.95
23/02/2022 11:45,1.14,17,0.97
23/02/2022 12:00,1.16,18,0.98
23/02/2022 12:30,1.14,14,1.00
23/02/2022 12:45,1.11,11,1.00
23/02/2022 13:00,1.14,14,1.00
23/02/2022 13:15,1.14,14,1.00
23/02/2022 13:45,1.15,14,1.01
23/02/2022 14:00,1.12,11,1.01
23/02/2022 14:15,1.17,16,1.01
23/02/2022 14:45,1.13,12,1.01
23/02/2022 15:00,1.16,14,1.02
23/02/2022 15:15,1.14,13,1.01
23/02/2022 15:30,1.14,13,1.01
23/02/2022 15:45,1.14,14,1.00
23/02/2022 16:00,1.08,8,1.00
23/02/2022 16:15,1.10,11,0.99
23/02/2022 16:45,1.07,10,0.97
23/02/2022 17:00,1.07,11,0.96
23/02/2022 17:30,1.02,8,0.94
23/02/2022 18:00,0.98,6,0.92
23/02/2022 18:15,0.94,4,0.90
23/02/2022 18:30,0.96,7,0.89
23/02/2022 18:45,0.94,6,0.88
23/02/2022 19:00,0.93,7,0.86
23/02/2022 19:15,0.91,6,0.85
23/02/2022 19:30,0.93,9,0.84
23/02/2022 19:45,0.90,7,0.83
23/02/2022 20:00,0.87,5,0.82
23/02/2022 20:30,0.84,4,0.80
23/02/2022 20:45,0.80,1,0.79
23/02/2022 21:00,0.79,1,0.78
23/02/2022 21:15,0.78,1,0.77
23/02/2022 21:30,0.79,4,0.75
23/02/2022 22:00,0.73,1,0.72
23/02/2022 22:15,0.74,3,0.71
23/02/2022 22:30,0.71,2,0.69
23/02/2022 22:45,0.74,7,0.67
23/02/2022 23:15,0.68,3,0.65
23/02/2022 23:30,0.68,4,0.64
