date,tide,residual,predicted
10/08/2022 00:00,0.86,4,0.82
10/08/2022 00:15,0.88,4,0.84
10/08/2022 00:30,0.89,4,0.85
10/08/2022 01:00,0.88,1,0.87
10/08/2022 01:15,0.89,1,0.88
10/08/2022 01:30,0.89,0,0.89
10/08/2022 01:45,0.90,0,0.90
10/08/2022 02:00,0.90,-2,0.92
10/08/2022 02:15,0.93,0,0.93
10/08/2022 02:30,0.98,3,0.95
10/08/2022 02:45,1.01,5,0.96
10/08/2022 03:00,1.03,5,0.98
10/08/2022 03:15,1.06,6,1.00
10/08/2022 03:45,1.07,4,1.03
10/08/2022 04:00,1.04,-1,1.05
10/08/2022 04:15,1.09,2,1.07
10/08/2022 04:30,1.16,7,1.09
10/08/2022 04:45,1.11,1,1.10
10/08/2022 05:15,1.15,1,1.14
10/08/2022 05:30,1.16,0,1.16
10/08/2022 05:45,1.19,2,1.17
10/08/2022 06:00,1.20,1,1.19
10/08/2022 06:15,1.19,-1,1.20
10/08/2022 06:30,1.22,0,1.22
10/08/2022 06:45,1.24,1,1.23
10/08/2022 07:15,1.24,0,1.24
10/08/2022 07:45,1.22,-3,1.25
10/08/2022 08:00,1.24,-1,1.25
10/08/2022 08:15,1.25,0,1.25
10/08/2022 08:45,1.25,1,1.24
10/08/2022 09:00,1.25,2,1.23
10/08/2022 09:15,1.24,2,1.22
10/08/2022 09:30,1.20,0,1.20
10/08/2022 09:45,1.19,1,1.18
10/08/2022 10:15,1.13,0,1.13
10/08/2022 10:30,1.08,-3,1.11
10/08/2022 10:45,1.06,-2,1.08
10/08/2022 11:00,1.04,-1,1.05
10/08/2022 11:15,0.96,-6,1.02
10/08/2022 11:30,0.91,-8,0.99
10/08/2022 12:00,0.90,-2,0.92
10/08/2022 12:15,0.83,-6,0.89
10/08/2022 12:30,0.80,-6,0.86
10/08/2022 12:45,0.75,-7,0.82
10/08/2022 13:15,0.71,-5,0.76
10/08/2022 13:30,0.66,-6,0.72
10/08/2022 13:45,0.62,-7,0.69
10/08/2022 14:00,0.58,-8,0.66
10/08/2022 14:15,0.55,-9,0.64
10/08/2022 14:30,0.53,-8,0.61
10/08/2022 14:45,0.44,-14,0.58
10/08/2022 15:00,0.41,-15,0.56
10/08/2022 15:15,0.40,-14,0.54
10/08/2022 15:30,0.43,-9,0.52
10/08/2022 15:45,0.39,-11,0.50
10/08/2022 16:15,0.37,-10,0.47
10/08/2022 16:30,0.36,-10,0.46
10/08/2022 16:45,0.34,-12,0.46
10/08/2022 17:15,0.34,-11,0.45
10/08/2022 17:30,0.35,-10,0.45
10/08/2022 18:00,0.35,-10,0.45
10/08/2022 18:15,0.36,-10,0.46
10/08/2022 18:30,0.36,-10,0.46
10/08/2022 19:00,0.37,-12,0.49
10/08/2022 19:15,0.42,-8,0.50
10/08/2022 19:45,0.46,-7,0.53
10/08/2022 20:00,0.49,-6,0.55
10/08/2022 20:15,0.51,-6,0.57
10/08/2022 20:45,0.58,-2,0.60
10/08/2022 21:00,0.62,0,0.62
10/08/2022 21:15,0.58,-6,0.64
10/08/2022 21:30,0.60,-5,0.65
10/08/2022 21:45,0.62,-5,0.67
10/08/2022 22:30,0.65,-6,0.71
10/08/2022 22:45,0.66,-6,0.72
10/08/2022 23:00,0.64,-9,0.73
10/08/2022 23:15,0.68,-6,0.74
10/08/2022 23:30,0.70,-5,0.75
