date,tide,residual,predicted
04/08/2022 00:00,1.03,13,0.90
04/08/2022 00:15,1.17,27,0.90
04/08/2022 00:30,1.05,14,0.91
04/08/2022 01:00,1.07,16,0.91
04/08/2022 01:15,0.98,6,0.92
04/08/2022 01:30,1.15,23,0.92
04/08/2022 01:45,1.04,12,0.92
04/08/2022 02:00,1.14,21,0.93
04/08/2022 02:15,1.18,25,0.93
04/08/2022 02:30,1.17,24,0.93
04/08/2022 02:45,1.08,15,0.93
04/08/2022 03:00,1.06,13,0.93
04/08/2022 03:15,1.02,9,0.93
04/08/2022 03:30,0.98,6,0.92
04/08/2022 04:00,1.01,9,0.92
04/08/2022 04:15,1.05,14,0.91
04/08/2022 04:45,1.06,16,0.90
04/08/2022 05:00,1.05,15,0.90
04/08/2022 05:15,0.99,10,0.89
04/08/2022 05:45,1.07,18,0.89
04/08/2022 06:00,0.96,8,0.88
04/08/2022 06:15,1.01,13,0.88
04/08/2022 06:30,0.92,4,0.88
04/08/2022 06:45,0.89,1,0.88
04/08/2022 07:15,0.91,3,0.88
04/08/2022 07:45,1.04,16,0.88
04/08/2022 08:15,0.97,9,0.88
04/08/2022 08:45,0.99,10,0.89
04/08/2022 09:00,0.92,3,0.89
04/08/2022 09:15,0.92,3,0.89
04/08/2022 09:30,0.92,3,0.89
04/08/2022 09:45,0.92,3,0.89
04/08/2022 10:00,0.98,10,0.88
04/08/2022 10:15,0.96,8,0.88
04/08/2022 10:30,0.96,8,0.88
04/08/2022 10:45,0.95,7,0.88
04/08/2022 11:00,1.00,12,0.88
04/08/2022 11:15,0.95,7,0.88
04/08/2022 11:30,0.90,2,0.88
04/08/2022 11:45,0.89,0,0.89
04/08/2022 12:00,0.88,-1,0.89
04/08/2022 12:15,0.85,-4,0.89
04/08/2022 12:30,0.90,2,0.88
04/08/2022 12:45,0.88,0,0.88
04/08/2022 13:00,0.88,0,0.88
04/08/2022 13:15,0.85,-2,0.87
04/08/2022 13:30,0.82,-5,0.87
04/08/2022 13:45,0.90,4,0.86
04/08/2022 14:00,0.89,3,0.86
04/08/2022 14:15,0.88,2,0.86
04/08/2022 14:30,0.89,3,0.86
04/08/2022 15:00,0.85,0,0.85
04/08/2022 15:15,0.84,0,0.84
04/08/2022 15:45,0.78,-4,0.82
04/08/2022 16:00,0.79,-2,0.81
04/08/2022 16:30,0.80,1,0.79
04/08/2022 16:45,0.77,-1,0.78
04/08/2022 17:00,0.76,-1,0.77
04/08/2022 17:15,0.79,2,0.77
04/08/2022 17:45,0.70,-5,0.75
04/08/2022 18:00,0.72,-3,0.75
04/08/2022 18:15,0.71,-3,0.74
04/08/2022 18:30,0.66,-8,0.74
04/08/2022 18:45,0.73,-1,0.74
04/08/2022 19:00,0.67,-7,0.74
04/08/2022 19:15,0.75,1,0.74
04/08/2022 19:45,0.72,-3,0.75
04/08/2022 20:00,0.75,-1,0.76
04/08/2022 20:45,0.72,-7,0.79
04/08/2022 21:00,0.72,-9,0.81
04/08/2022 21:15,0.79,-3,0.82
04/08/2022 21:30,0.80,-3,0.83
04/08/2022 21:45,0.85,1,0.84
04/08/2022 22:00,0.86,1,0.85
04/08/2022 22:15,0.79,-7,0.86
04/08/2022 22:45,0.85,-3,0.88
04/08/2022 23:00,0.89,0,0.89
04/08/2022 23:15,0.86,-4,0.90
04/08/2022 23:30,0.86,-5,0.91
04/08/2022 23:45,0.84,-8,0.92
