date,tide,residual,predicted
01/09/2022 23:45,0.88,-9,0.97
02/09/2022 00:15,0.88,-9,0.97
02/09/2022 00:30,0.88,-9,0.97
02/09/2022 00:45,0.90,-6,0.96
02/09/2022 01:00,0.88,-8,0.96
02/09/2022 01:15,0.90,-6,0.96
02/09/2022 01:30,0.88,-8,0.96
02/09/2022 02:00,0.87,-8,0.95
02/09/2022 02:15,0.85,-10,0.95
02/09/2022 03:00,0.83,-9,0.92
02/09/2022 03:30,0.81,-8,0.89
02/09/2022 04:00,0.81,-5,0.86
02/09/2022 04:30,0.74,-10,0.84
02/09/2022 04:45,0.74,-8,0.82
02/09/2022 05:00,0.67,-14,0.81
02/09/2022 05:15,0.66,-14,0.80
02/09/2022 05:30,0.66,-13,0.79
02/09/2022 05:45,0.66,-12,0.78
02/09/2022 06:00,0.62,-15,0.77
02/09/2022 06:15,0.65,-11,0.76
02/09/2022 06:30,0.70,-5,0.75
02/09/2022 06:45,0.65,-10,0.75
02/09/2022 07:00,0.67,-7,0.74
02/09/2022 07:30,0.65,-9,0.74
02/09/2022 07:45,0.64,-10,0.74
02/09/2022 08:00,0.62,-11,0.73
02/09/2022 08:15,0.63,-10,0.73
02/09/2022 08:30,0.64,-9,0.73
02/09/2022 08:45,0.61,-12,0.73
02/09/2022 09:15,0.64,-8,0.72
02/09/2022 09:30,0.65,-6,0.71
02/09/2022 09:45,0.61,-9,0.70
02/09/2022 10:15,0.61,-8,0.69
02/09/2022 10:30,0.60,-9,0.69
02/09/2022 10:45,0.61,-8,0.69
02/09/2022 11:00,0.62,-7,0.69
02/09/2022 11:15,0.64,-5,0.69
02/09/2022 11:45,0.66,-4,0.70
02/09/2022 12:00,0.62,-7,0.69
02/09/2022 12:30,0.70,1,0.69
02/09/2022 12:45,0.65,-3,0.68
02/09/2022 13:15,0.69,1,0.68
02/09/2022 13:45,0.63,-4,0.67
02/09/2022 14:15,0.69,1,0.68
02/09/2022 14:30,0.68,0,0.68
02/09/2022 14:45,0.65,-3,0.68
02/09/2022 15:00,0.66,-2,0.68
02/09/2022 15:30,0.64,-3,0.67
02/09/2022 15:45,0.64,-3,0.67
02/09/2022 16:00,0.65,-2,0.67
02/09/2022 16:15,0.65,-1,0.66
02/09/2022 16:30,0.65,-1,0.66
02/09/2022 16:45,0.71,5,0.66
02/09/2022 17:00,0.69,2,0.67
02/09/2022 17:30,0.71,4,0.67
02/09/2022 18:00,0.73,5,0.68
02/09/2022 18:15,0.71,2,0.69
02/09/2022 18:30,0.71,1,0.70
02/09/2022 18:45,0.70,-1,0.71
02/09/2022 19:15,0.73,-1,0.74
02/09/2022 19:30,0.78,3,0.75
02/09/2022 19:45,0.83,6,0.77
02/09/2022 20:00,0.84,5,0.79
02/09/2022 20:15,0.86,5,0.81
02/09/2022 20:30,0.90,7,0.83
02/09/2022 21:00,0.94,8,0.86
02/09/2022 21:15,0.94,6,0.88
02/09/2022 21:30,0.94,5,0.89
02/09/2022 21:45,0.95,5,0.90
02/09/2022 22:00,0.96,5,0.91
02/09/2022 22:15,0.97,5,0.92
02/09/2022 22:30,0.97,4,0.93
02/09/2022 22:45,0.96,1,0.95
02/09/2022 23:00,1.01,5,0.96
02/09/2022 23:15,1.01,4,0.97
02/09/2022 23:45,1.06,7,0.99
