07:00:00 23/09/2021,      16.670,"",       46266,        0.98,      30.070,       7.770,"",        95.8,       8.541,       0.750,      11.209,       0.041,       0.258,       1.428,       1.776,       2.135,       1.036,       0.150,       0.067
08:00:00 23/09/2021,      16.730,"",       46312,        1.16,      30.110,       7.630,"",        94.2,       8.555,       0.480,      33.868,       0.117,       0.687,       4.020,       5.147,       6.531,       3.370,       0.524,       0.240
09:00:00 23/09/2021,      16.790,"",       46243,        0.73,      30.060,       7.930,"",        97.9,       8.601,       0.580,      64.044,       0.222,       1.306,       7.540,       9.614,      12.183,       6.509,       1.066,       0.502
10:00:00 23/09/2021,      16.860,"",       46180,        0.02,      30.010,       8.120,"",       100.5,       8.649,       0.650,      96.247,       0.333,       1.913,      10.965,      14.092,      18.123,      10.146,       1.804,       0.882
11:00:00 23/09/2021,      16.710,"",       46334,        1.54,      30.120,       7.550,"",        93.2,       8.613,       0.620,     110.112,       0.365,       1.996,      11.815,      15.544,      20.773,      12.201,       2.323,       1.154
12:00:00 23/09/2021,      16.720,"",       46494,        1.21,      30.240,       7.640,"",        94.4,       8.626,       0.700,     120.216,       0.388,       2.128,      12.767,      16.808,      22.653,      13.471,       2.607,       1.297
13:00:00 23/09/2021,      16.730,"",       46504,        1.07,      30.250,       7.930,"",        97.9,       8.561,       1.420,     105.596,       0.324,       1.776,      11.006,      14.628,      20.035,      11.993,       2.306,       1.146
14:00:00 23/09/2021,      16.780,"",       46488,        0.92,      30.230,       7.970,"",        98.6,       8.499,       0.630,      88.174,       0.261,       1.440,       9.170,      12.274,      16.960,       9.963,       1.835,       0.903
15:00:00 23/09/2021,      16.760,"",       46488,        1.04,      30.230,       8.050,"",        99.5,       8.478,       1.860,      57.658,       0.145,       0.854,       5.928,       8.091,      11.421,       6.478,       1.092,       0.519
16:00:00 23/09/2021,      16.990,"",       46237,        0.15,      30.060,       8.320,"",       103.2,       8.419,       0.540,      39.459,       0.120,       0.717,       4.457,       5.857,       7.757,       4.056,       0.645,       0.300
17:00:00 23/09/2021,      17.110,"",       46159,        0.14,      30.000,       8.390,"",       104.3,       8.436,       0.670,      15.957,       0.048,       0.307,       1.846,       2.405,       3.111,       1.591,       0.265,       0.125
18:00:00 23/09/2021,      17.030,"",       46177,       -0.26,      30.010,       8.340,"",       103.5,       8.508,       0.610,       1.500,      -0.001,       0.026,       0.196,       0.244,       0.289,       0.136,       0.020,       0.011
19:00:00 23/09/2021,      16.990,"",       46181,        0.27,      30.010,       8.290,"",       102.8,       8.533,       0.720,      -0.067,      -0.007,      -0.005,      -0.005,      -0.006,      -0.003,      -0.006,      -0.004,      -0.005
20:00:00 23/09/2021,      16.930,"",       46181,       -0.30,      30.010,       8.290,"",       102.7,       8.620,       0.610,      -0.075,      -0.006,      -0.007,      -0.005,      -0.006,      -0.003,      -0.005,      -0.007,      -0.005
21:00:00 23/09/2021,      16.870,"",       46181,        0.36,      30.010,       8.280,"",       102.5,       8.641,       0.540,      -0.077,      -0.006,      -0.007,      -0.005,      -0.006,      -0.004,      -0.007,      -0.007,      -0.005
22:00:00 23/09/2021,      16.820,"",       46213,       -0.21,      30.040,       8.250,"",       101.9,       8.653,       0.580,      -0.073,      -0.007,      -0.005,      -0.005,      -0.006,      -0.004,      -0.006,      -0.007,      -0.005
23:00:00 23/09/2021,      16.810,"",       46223,        0.36,      30.040,       8.170,"",       100.9,       8.679,       0.580,      -0.063,      -0.006,      -0.005,      -0.004,      -0.005,      -0.002,      -0.007,      -0.005,      -0.005
00:00:00 24/09/2021,      16.850,"",       46232,       -0.19,      30.050,       8.240,"",       101.9,       8.654,       0.680,      -0.076,      -0.007,      -0.005,      -0.005,      -0.006,      -0.004,      -0.006,      -0.007,      -0.005
01:00:00 24/09/2021,      16.810,"",       46215,        0.32,      30.040,       8.200,"",       101.4,       8.590,       0.550,      -0.081,      -0.006,      -0.006,      -0.006,      -0.007,      -0.003,      -0.008,      -0.008,      -0.005
02:00:00 24/09/2021,      16.710,"",       46181,        0.21,      30.010,       8.130,"",       100.2,       8.548,       0.710,      -0.075,      -0.008,      -0.007,      -0.005,      -0.006,      -0.003,      -0.006,      -0.006,      -0.005
03:00:00 24/09/2021,      16.660,"",       46167,        0.09,      30.000,       8.110,"",        99.9,       8.469,       0.710,      -0.064,      -0.007,      -0.005,      -0.004,      -0.007,      -0.002,      -0.005,      -0.006,      -0.004
04:00:00 24/09/2021,      16.630,"",       46168,        0.76,      30.000,       8.090,"",        99.6,       8.358,       0.690,      -0.077,      -0.008,      -0.006,      -0.005,      -0.006,      -0.003,      -0.007,      -0.007,      -0.004
05:00:00 24/09/2021,      16.610,"",       46166,        0.02,      30.000,       8.070,"",        99.4,       8.362,       0.660,      -0.059,      -0.006,      -0.004,      -0.005,      -0.006,      -0.003,      -0.005,      -0.004,      -0.004
06:00:00 24/09/2021,      16.550,"",       46166,        0.29,      30.000,       8.050,"",        99.0,       8.364,       0.880,       0.164,      -0.006,       0.001,       0.025,       0.031,       0.035,       0.016,       0.000,      -0.001
07:00:00 24/09/2021,      16.540,"",       46163,        0.09,      30.000,       8.050,"",        98.9,       8.422,       0.640,       8.148,       0.009,       0.091,       0.781,       1.110,       1.681,       0.946,       0.151,       0.072
08:00:00 24/09/2021,      16.490,"",       46183,        0.52,      30.010,       8.040,"",        98.7,       8.379,       0.660,      23.915,       0.058,       0.368,       2.536,       3.425,       4.765,       2.620,       0.412,       0.189
09:00:00 24/09/2021,      16.530,"",       46185,        0.14,      30.010,       8.060,"",        99.0,       8.411,       0.580,      45.775,       0.127,       0.730,       4.805,       6.451,       8.920,       5.127,       0.879,       0.417
10:00:00 24/09/2021,      16.570,"",       46176,        0.41,      30.010,       8.090,"",        99.5,       8.481,       0.640,      47.656,       0.160,       0.890,       5.248,       6.830,       9.027,       5.201,       0.923,       0.446
11:00:00 24/09/2021,      16.620,"",       46174,       -0.11,      30.010,       8.110,"",        99.8,       8.491,       0.850,      97.943,       0.341,       1.832,      10.528,      13.706,      18.266,      10.975,       2.113,       1.057
12:00:00 24/09/2021,      16.670,"",       46172,        0.56,      30.000,       8.130,"",       100.2,       8.439,       0.690,     111.913,       0.435,       2.252,      12.217,      15.694,      20.567,      12.423,       2.478,       1.252
13:00:00 24/09/2021,      16.710,"",       46168,        0.14,      30.000,       8.140,"",       100.4,       8.485,       0.650,     104.425,       0.386,       2.030,      11.363,      14.693,      19.381,      11.587,       2.245,       1.125
14:00:00 24/09/2021,      16.750,"",       46171,        0.73,      30.010,       8.150,"",       100.6,       8.389,       0.690,      84.324,       0.297,       1.581,       9.158,      11.938,      15.885,       9.311,       1.717,       0.850
15:00:00 24/09/2021,      16.830,"",       46173,        0.43,      30.010,       8.160,"",       100.8,       8.404,       0.620,      56.353,       0.177,       0.970,       6.036,       8.027,      10.905,       6.201,       1.067,       0.510
16:00:00 24/09/2021,      16.850,"",       46182,        0.61,      30.010,       8.160,"",       100.9,       8.380,       0.750,      31.410,       0.099,       0.537,       3.389,       4.542,       6.180,       3.378,       0.552,       0.259
17:00:00 24/09/2021,      16.890,"",       46182,       -0.04,      30.010,       8.150,"",       100.8,       8.375,       0.670,      14.455,       0.043,       0.256,       1.619,       2.156,       2.872,       1.483,       0.226,       0.103
18:00:00 24/09/2021,      16.930,"",       46189,        0.49,      30.020,       8.120,"",       100.5,       8.484,       0.730,       1.846,       0.005,       0.041,       0.251,       0.308,       0.349,       0.159,       0.020,       0.011
19:00:00 24/09/2021,      16.890,"",       46200,        0.15,      30.030,       8.090,"",       100.2,       8.518,       0.510,      -0.062,      -0.006,      -0.005,      -0.005,      -0.004,      -0.002,      -0.007,      -0.005,      -0.004
20:00:00 24/09/2021,      16.870,"",       46205,        0.46,      30.030,       8.060,"",        99.7,       8.604,       0.630,      -0.059,      -0.006,      -0.004,      -0.004,      -0.004,      -0.002,      -0.007,      -0.004,      -0.004
21:00:00 24/09/2021,      16.840,"",       46207,        0.07,      30.030,       8.060,"",        99.7,       8.637,       0.610,      -0.057,      -0.006,      -0.004,      -0.005,      -0.005,      -0.002,      -0.005,      -0.004,      -0.003
22:00:00 24/09/2021,      16.830,"",       46200,        0.23,      30.030,       8.050,"",        99.5,       8.689,       0.660,      -0.067,      -0.008,      -0.005,      -0.004,      -0.005,      -0.004,      -0.007,      -0.004,      -0.005
23:00:00 24/09/2021,      16.770,"",       46214,       -0.16,      30.040,       8.030,"",        99.1,       8.701,       0.730,      -0.047,      -0.005,      -0.004,      -0.003,      -0.003,      -0.003,      -0.004,      -0.004,      -0.003
00:00:00 25/09/2021,      16.740,"",       46222,        0.39,      30.040,       8.010,"",        98.8,       8.689,       0.480,      -0.078,      -0.007,      -0.005,      -0.007,      -0.006,      -0.003,      -0.007,      -0.006,      -0.005
01:00:00 25/09/2021,      16.680,"",       46231,        0.15,      30.050,       8.000,"",        98.6,       8.599,       0.600,      -0.071,      -0.007,      -0.007,      -0.006,      -0.005,      -0.003,      -0.005,      -0.006,      -0.005
02:00:00 25/09/2021,      16.650,"",       46247,        0.58,      30.060,       7.980,"",        98.3,       8.598,       0.780,      -0.070,      -0.008,      -0.005,      -0.005,      -0.003,      -0.003,      -0.007,      -0.007,      -0.004
03:00:00 25/09/2021,      16.580,"",       46257,        0.20,      30.070,       7.950,"",        97.9,       8.503,       0.680,      -0.072,      -0.007,      -0.004,      -0.005,      -0.006,      -0.003,      -0.007,      -0.006,      -0.005
04:00:00 25/09/2021,      16.530,"",       46266,        0.79,      30.070,       7.910,"",        97.2,       8.362,       0.620,      -0.066,      -0.006,      -0.005,      -0.004,      -0.005,      -0.002,      -0.006,      -0.006,      -0.005
05:00:00 25/09/2021,      16.490,"",       46303,        0.02,      30.100,       7.860,"",        96.5,       8.421,       0.460,      -0.083,      -0.008,      -0.005,      -0.006,      -0.006,      -0.006,      -0.007,      -0.008,      -0.004
06:00:00 25/09/2021,      16.480,"",       46318,        0.62,      30.110,       7.840,"",        96.3,       8.325,       0.790,       0.190,      -0.006,       0.002,       0.035,       0.040,       0.040,       0.015,      -0.003,      -0.002
07:00:00 25/09/2021,      16.500,"",       46319,        0.36,      30.110,       7.840,"",        96.4,       8.363,       0.660,      10.985,       0.033,       0.202,       1.268,       1.636,       2.118,       1.126,       0.188,       0.089
08:00:00 25/09/2021,      16.420,"",       46335,        0.54,      30.120,       7.820,"",        95.9,       8.411,       0.650,      23.362,       0.070,       0.376,       2.512,       3.364,       4.666,       2.524,       0.386,       0.175
09:00:00 25/09/2021,      16.450,"",       46352,        0.04,      30.130,       7.850,"",        96.4,       8.388,       0.640,      47.389,       0.153,       0.794,       5.060,       6.741,       9.249,       5.226,       0.870,       0.406
10:00:00 25/09/2021,      16.490,"",       46350,        0.50,      30.130,       7.870,"",        96.7,       8.422,       0.750,      29.175,       0.125,       0.598,       3.235,       4.187,       5.451,       3.140,       0.597,       0.290
11:00:00 25/09/2021,      16.520,"",       46340,        0.16,      30.120,       7.910,"",        97.2,       8.470,       0.670,      57.593,       0.227,       1.093,       6.265,       8.192,      10.870,       6.313,       1.165,       0.570
12:00:00 25/09/2021,      16.610,"",       46329,        0.57,      30.120,       7.990,"",        98.4,       8.425,       0.620,     106.049,       0.439,       2.091,      11.485,      14.876,      19.674,      11.783,       2.302,       1.146
13:00:00 25/09/2021,      16.700,"",       46316,        0.07,      30.110,       8.040,"",        99.2,       8.414,       0.650,      96.608,       0.385,       1.779,      10.096,      13.359,      18.274,      10.954,       2.067,       1.015
14:00:00 25/09/2021,      16.720,"",       46314,        0.65,      30.110,       8.100,"",        99.9,       8.440,       0.610,      76.858,       0.277,       1.309,       7.960,      10.695,      14.803,       8.708,       1.561,       0.757
15:00:00 25/09/2021,      16.720,"",       46320,        0.23,      30.110,       8.110,"",       100.1,       8.411,       0.630,      53.331,       0.177,       0.849,       5.472,       7.448,      10.482,       6.022,       1.025,       0.484
16:00:00 25/09/2021,      16.730,"",       46313,        0.80,      30.110,       8.120,"",       100.2,       8.428,       0.580,      30.656,       0.094,       0.473,       3.172,       4.353,       6.155,       3.381,       0.539,       0.244
17:00:00 25/09/2021,      16.760,"",       46310,        0.23,      30.110,       8.140,"",       100.6,       8.456,       0.700,      12.708,       0.041,       0.212,       1.369,       1.863,       2.569,       1.329,       0.202,       0.092
18:00:00 25/09/2021,      16.770,"",       46307,        1.02,      30.100,       8.090,"",        99.9,       8.486,       0.650,       1.676,       0.002,       0.030,       0.216,       0.274,       0.328,       0.151,       0.019,       0.011
19:00:00 25/09/2021,      16.800,"",       46301,        0.86,      30.100,       8.090,"",       100.0,       8.569,       0.550,      -0.080,      -0.008,      -0.006,      -0.005,      -0.006,      -0.004,      -0.007,      -0.007,      -0.005
20:00:00 25/09/2021,      16.800,"",       46301,        1.13,      30.100,       8.070,"",        99.7,       8.697,       0.540,      -0.073,      -0.007,      -0.006,      -0.005,      -0.007,      -0.004,      -0.006,      -0.006,      -0.004
21:00:00 25/09/2021,      16.840,"",       46273,        0.25,      30.080,       8.150,"",       100.8,       8.695,       0.630,      -0.042,      -0.006,      -0.003,      -0.003,      -0.005,      -0.002,      -0.005,      -0.003,      -0.001
22:00:00 25/09/2021,      16.800,"",       46324,        1.60,      30.120,       7.870,"",        97.3,       8.785,       0.660,      -0.071,      -0.007,      -0.005,      -0.005,      -0.006,      -0.002,      -0.006,      -0.007,      -0.005
23:00:00 25/09/2021,      16.810,"",       46292,        0.40,      30.090,       8.010,"",        99.0,       8.778,       0.690,      -0.074,      -0.007,      -0.006,      -0.004,      -0.006,      -0.003,      -0.007,      -0.006,      -0.005
00:00:00 26/09/2021,      16.800,"",       46303,        0.41,      30.100,       7.990,"",        98.7,       8.769,       0.530,      -0.059,      -0.006,      -0.004,      -0.004,      -0.005,      -0.002,      -0.006,      -0.006,      -0.003
01:00:00 26/09/2021,      16.790,"",       46258,        0.52,      30.070,       8.040,"",        99.3,       8.721,       0.640,      -0.067,      -0.007,      -0.006,      -0.006,      -0.004,      -0.003,      -0.007,      -0.004,      -0.004
02:00:00 26/09/2021,      16.780,"",       46259,       -0.16,      30.070,       8.020,"",        99.0,       8.731,       0.520,      -0.089,      -0.008,      -0.006,      -0.007,      -0.007,      -0.005,      -0.008,      -0.008,      -0.005
03:00:00 26/09/2021,      16.770,"",       46265,        0.41,      30.070,       8.000,"",        98.8,       8.608,       0.520,      -0.066,      -0.006,      -0.005,      -0.005,      -0.005,      -0.003,      -0.006,      -0.004,      -0.004
04:00:00 26/09/2021,      16.760,"",       46268,       -0.18,      30.080,       7.990,"",        98.7,       8.569,       0.590,      -0.083,      -0.007,      -0.005,      -0.005,      -0.007,      -0.005,      -0.008,      -0.007,      -0.005
05:00:00 26/09/2021,      16.740,"",       46272,        0.30,      30.080,       7.950,"",        98.1,       8.497,       0.720,      -0.079,      -0.006,      -0.006,      -0.004,      -0.007,      -0.005,      -0.006,      -0.007,      -0.005
06:00:00 26/09/2021,      16.700,"",       46282,        0.01,      30.080,       7.920,"",        97.7,       8.443,       0.610,       0.319,      -0.006,       0.006,       0.055,       0.059,       0.062,       0.023,       0.001,       0.000
07:00:00 26/09/2021,      16.710,"",       46287,        0.48,      30.090,       7.880,"",        97.2,       8.502,       0.620,       9.706,       0.041,       0.220,       1.222,       1.519,       1.840,       0.915,       0.140,       0.061
08:00:00 26/09/2021,      16.700,"",       46292,        0.78,      30.090,       7.890,"",        97.4,       8.470,       0.660,      11.215,       0.073,       0.334,       1.504,       1.782,       2.011,       1.010,       0.162,       0.073
09:00:00 26/09/2021,      16.710,"",       46291,        0.08,      30.090,       7.880,"",        97.2,       8.502,       0.710,      41.809,       0.186,       0.915,       4.983,       6.302,       7.873,       4.204,       0.698,       0.324
10:00:00 26/09/2021,      16.720,"",       46292,        0.50,      30.090,       7.880,"",        97.2,       8.549,       0.560,       2.836,       0.008,       0.058,       0.351,       0.443,       0.558,       0.264,       0.039,       0.016
11:00:00 26/09/2021,      16.760,"",       46274,        0.19,      30.080,       7.930,"",        97.9,       8.475,       0.820,     114.668,       0.538,       2.505,      13.127,      16.644,      21.105,      12.182,       2.264,       1.112
12:00:00 26/09/2021,      16.770,"",       46274,        0.86,      30.080,       7.970,"",        98.4,       8.505,       0.610,      44.076,       0.223,       1.011,       5.157,       6.495,       8.153,       4.542,       0.824,       0.399
13:00:00 26/09/2021,      16.930,"",       46551,        1.01,      30.280,       7.690,"",        95.4,       8.507,       0.610,     107.608,       0.468,       2.134,      11.779,      15.255,      20.077,      11.853,       2.203,       1.080
14:00:00 26/09/2021,      16.930,"",       46519,        1.22,      30.260,       7.990,"",        99.1,       8.459,       0.500,     102.137,       0.429,       1.981,      11.210,      14.617,      19.291,      11.143,       1.983,       0.961
15:00:00 26/09/2021,      16.960,"",       46595,        0.69,      30.310,       8.010,"",        99.5,       8.493,       0.630,      72.656,       0.257,       1.231,       7.705,      10.296,      14.090,       8.077,       1.363,       0.650
16:00:00 26/09/2021,      16.970,"",       46606,        0.93,      30.320,       8.000,"",        99.4,       8.469,       0.690,      34.394,       0.115,       0.575,       3.713,       4.985,       6.824,       3.706,       0.566,       0.258
17:00:00 26/09/2021,      16.960,"",       46576,        0.58,      30.300,       8.060,"",       100.0,       8.505,       0.740,      12.557,       0.039,       0.203,       1.378,       1.863,       2.553,       1.304,       0.181,       0.077
18:00:00 26/09/2021,      16.980,"",       46597,        1.06,      30.320,       7.990,"",        99.3,       8.563,       0.400,       1.606,       0.001,       0.031,       0.219,       0.272,       0.312,       0.140,       0.014,       0.005
19:00:00 26/09/2021,      16.970,"",       46580,        0.92,      30.300,       8.010,"",        99.4,       8.629,       0.810,      -0.057,      -0.006,      -0.004,      -0.004,      -0.005,      -0.002,      -0.005,      -0.005,      -0.003
20:00:00 26/09/2021,      16.970,"",       46588,        1.25,      30.310,       7.930,"",        98.5,       8.723,       0.770,      -0.063,      -0.006,      -0.004,      -0.004,      -0.005,      -0.003,      -0.006,      -0.005,      -0.005
21:00:00 26/09/2021,      16.980,"",       46586,        1.92,      30.310,       7.870,"",        97.8,       8.816,       0.660,      -0.070,      -0.008,      -0.004,      -0.005,      -0.007,      -0.002,      -0.007,      -0.006,      -0.004
22:00:00 26/09/2021,      16.980,"",       46579,        0.74,      30.300,       7.910,"",        98.3,       8.807,       0.610,      -0.066,      -0.006,      -0.005,      -0.005,      -0.005,      -0.004,      -0.006,      -0.005,      -0.004
23:00:00 26/09/2021,      16.980,"",       46583,        1.03,      30.310,       7.900,"",        98.1,       8.876,       0.570,      -0.084,      -0.007,      -0.006,      -0.005,      -0.007,      -0.005,      -0.007,      -0.007,      -0.005
00:00:00 27/09/2021,      16.980,"",       46569,        1.92,      30.300,       7.860,"",        97.6,       8.892,       0.680,      -0.065,      -0.007,      -0.005,      -0.004,      -0.005,      -0.004,      -0.006,      -0.004,      -0.004
01:00:00 27/09/2021,      16.980,"",       46552,        1.03,      30.280,       7.650,"",        95.0,       8.809,       0.520,      -0.058,      -0.005,      -0.004,      -0.003,      -0.005,      -0.002,      -0.006,      -0.005,      -0.005
02:00:00 27/09/2021,      16.980,"",       46585,        0.79,      30.310,       7.740,"",        96.1,       8.813,       0.680,      -0.075,      -0.007,      -0.006,      -0.005,      -0.005,      -0.003,      -0.006,      -0.008,      -0.005
03:00:00 27/09/2021,      16.970,"",       46501,        0.70,      30.250,       7.650,"",        95.0,       8.702,       0.670,      -0.080,      -0.007,      -0.005,      -0.005,      -0.006,      -0.005,      -0.006,      -0.008,      -0.005
04:00:00 27/09/2021,      16.970,"",       46570,        0.26,      30.300,       7.860,"",        97.6,       8.667,       0.610,      -0.054,      -0.006,      -0.004,      -0.004,      -0.003,      -0.002,      -0.006,      -0.004,      -0.004
05:00:00 27/09/2021,      16.970,"",       46522,        0.59,      30.260,       7.780,"",        96.6,       8.560,       0.640,      -0.058,      -0.006,      -0.004,      -0.004,      -0.005,      -0.003,      -0.006,      -0.004,      -0.004
06:00:00 27/09/2021,      16.960,"",       46480,        0.25,      30.230,       7.730,"",        95.9,       8.545,       0.580,       0.352,      -0.004,       0.006,       0.055,       0.063,       0.071,       0.027,       0.001,       0.000
07:00:00 27/09/2021,      16.920,"",       46388,        1.26,      30.160,       7.860,"",        97.4,       8.503,       0.590,       9.651,       0.036,       0.193,       1.126,       1.459,       1.868,       0.955,       0.162,       0.077
08:00:00 27/09/2021,      16.880,"",       46311,        0.05,      30.110,       8.060,"",        99.9,       8.485,       0.680,      18.713,       0.076,       0.357,       2.033,       2.690,       3.586,       1.992,       0.377,       0.184
09:00:00 27/09/2021,      16.890,"",       46314,        0.67,      30.110,       8.080,"",       100.1,       8.466,       0.510,      23.376,       0.095,       0.446,       2.519,       3.347,       4.496,       2.511,       0.463,       0.223
10:00:00 27/09/2021,      16.900,"",       46298,        0.05,      30.100,       8.180,"",       101.3,       8.462,       0.630,      39.468,       0.163,       0.730,       4.156,       5.559,       7.571,       4.344,       0.816,       0.397
11:00:00 27/09/2021,      16.930,"",       46305,        0.60,      30.100,       8.180,"",       101.4,       8.456,       0.770,      43.320,       0.190,       0.843,       4.658,       6.169,       8.302,       4.685,       0.859,       0.415
12:00:00 27/09/2021,      16.950,"",       46305,        0.16,      30.100,       8.230,"",       102.1,       8.435,       0.620,      49.745,       0.226,       0.972,       5.330,       7.059,       9.502,       5.402,       1.004,       0.490
13:00:00 27/09/2021,      16.960,"",       46298,        0.56,      30.100,       8.280,"",       102.6,       8.432,       5.080,      43.780,       0.215,       0.913,       4.847,       6.319,       8.330,       4.634,       0.837,       0.401
14:00:00 27/09/2021,      17.020,"",       46300,        0.59,      30.100,       8.210,"",       102.0,       8.342,       0.470,      96.270,       0.421,       1.858,      10.303,      13.604,      18.371,      10.547,       1.933,       0.943
15:00:00 27/09/2021,      17.140,"",       46280,        0.75,      30.090,       8.330,"",       103.7,       8.413,       0.620,      69.898,       0.294,       1.318,       7.582,      10.069,      13.591,       7.474,       1.272,       0.606
16:00:00 27/09/2021,      17.280,"",       46264,       -0.03,      30.080,       8.290,"",       103.4,       8.396,       0.740,      24.026,       0.135,       0.584,       2.927,       3.701,       4.607,       2.274,       0.355,       0.158
17:00:00 27/09/2021,      17.320,"",       46277,        0.53,      30.090,       8.270,"",       103.2,       8.399,       0.930,      18.331,       0.080,       0.379,       2.136,       2.795,       3.635,       1.767,       0.272,       0.124
18:00:00 27/09/2021,      17.390,"",       46297,       -0.02,      30.100,       8.280,"",       103.5,       8.506,       0.560,       3.415,       0.006,       0.053,       0.371,       0.502,       0.670,       0.345,       0.071,       0.041
19:00:00 27/09/2021,      17.400,"",       46307,        0.52,      30.110,       8.250,"",       103.2,       8.507,       0.550,      -0.043,      -0.006,      -0.004,      -0.003,      -0.003,      -0.002,      -0.004,      -0.003,      -0.003
20:00:00 27/09/2021,      17.380,"",       46309,        0.06,      30.110,       8.230,"",       102.9,       8.614,       0.470,      -0.045,      -0.005,      -0.004,      -0.004,      -0.003,      -0.002,      -0.005,      -0.003,      -0.002
