18:00:00 24/09/2021,       0.010,"",       50056,"",      32.840,       8.690,       8.180,       110.5,       4.902,       2.260,       6.862,       0.097,       0.337,       0.967,       1.019,       0.990,       0.562,       0.185,       0.128
19:00:00 24/09/2021,      17.380,"",       50066,"",      32.850,       8.600,       8.180,       109.2,       4.936,       2.280,       0.011,      -0.006,       0.000,       0.002,       0.000,      -0.002,       0.006,       0.000,       0.001
20:00:00 24/09/2021,       0.010,"",       50069,"",      32.850,       8.500,       8.170,       108.0,       5.025,       2.340,       0.005,      -0.006,       0.000,       0.002,       0.000,      -0.002,       0.006,      -0.002,       0.001
21:00:00 24/09/2021,       0.000,"",       50090,"",      32.870,       8.220,       8.160,       104.4,       5.065,       1.660,       0.006,      -0.006,       0.000,       0.002,       0.001,      -0.002,       0.006,      -0.003,       0.001
22:00:00 24/09/2021,      17.240,"",       50121,"",      32.890,       7.890,       8.140,       100.0,       5.113,       2.360,       0.018,      -0.006,       0.002,       0.003,       0.001,      -0.002,       0.007,       0.000,       0.002
23:00:00 24/09/2021,      17.420,"",       50215,"",      32.960,       7.740,       8.130,        98.5,       5.121,       2.440,       0.016,      -0.006,       0.002,       0.004,       0.000,      -0.001,       0.006,      -0.002,       0.002
00:00:00 25/09/2021,      17.450,"",       50248,"",      32.980,       7.700,       8.120,        98.1,       5.096,       2.390,       0.007,      -0.007,       0.001,       0.002,       0.000,      -0.002,       0.006,      -0.002,       0.001
01:00:00 25/09/2021,       0.000,"",       50233,"",      32.970,       7.720,       8.120,        98.2,       5.040,       2.250,      -0.003,      -0.008,       0.000,       0.002,      -0.001,      -0.002,       0.005,      -0.005,       0.001
02:00:00 25/09/2021,       0.000,"",       50238,"",      32.970,       7.700,       8.120,        97.8,       5.007,       2.260,       0.001,      -0.008,      -0.001,       0.002,       0.001,      -0.003,       0.006,      -0.003,       0.000
03:00:00 25/09/2021,      17.280,"",       50244,"",      32.980,       7.660,       8.120,        97.2,       4.918,       2.310,       0.008,      -0.006,       0.000,       0.003,       0.001,      -0.001,       0.006,      -0.004,       0.001
04:00:00 25/09/2021,      17.190,"",       50238,"",      32.970,       7.660,       8.120,        97.1,       4.794,       2.330,       0.002,      -0.006,       0.001,       0.001,      -0.001,      -0.002,       0.006,      -0.003,       0.001
05:00:00 25/09/2021,      17.050,"",       50229,"",      32.960,       7.560,       8.120,        95.5,       4.833,       2.380,       0.003,      -0.008,       0.000,       0.002,      -0.001,      -0.002,       0.006,      -0.003,       0.001
06:00:00 25/09/2021,      16.970,"",       50234,"",      32.970,       7.620,       8.120,        96.2,       4.750,       2.260,       0.976,       0.016,       0.061,       0.160,       0.158,       0.122,       0.069,       0.022,       0.015
07:00:00 25/09/2021,      16.830,"",       50208,"",      32.950,       7.590,       8.120,        95.5,       4.796,       2.360,      44.578,       0.636,       1.844,       5.476,       6.071,       6.728,       4.202,       1.470,       0.932
08:00:00 25/09/2021,      16.720,"",       50198,"",      32.940,       7.670,       8.120,        96.4,       4.833,       2.300,      99.237,       1.299,       3.981,      12.061,      13.452,      15.169,       9.670,       3.213,       1.920
09:00:00 25/09/2021,      16.770,"",       50202,"",      32.940,       7.720,       8.120,        97.0,       4.811,       4.330,     187.880,       2.341,       7.369,      22.278,      24.940,      28.439,      18.795,       6.467,       3.887
10:00:00 25/09/2021,      16.800,"",       50205,"",      32.940,       7.910,       8.130,        99.4,       4.853,       2.060,      89.914,       1.585,       4.331,      11.050,      11.946,      12.911,       8.509,       3.102,       1.924
11:00:00 25/09/2021,      16.770,"",       50194,"",      32.940,       7.990,       8.130,       100.5,       4.902,       1.890,     339.662,       4.741,      14.013,      39.267,      43.653,      49.473,      34.121,      13.009,       8.143
12:00:00 25/09/2021,      16.970,"",       50220,"",      32.960,       8.220,       8.140,       103.7,       4.858,       2.060,     385.317,       6.194,      17.039,      44.701,      49.269,      55.100,      38.272,      14.887,       9.409
13:00:00 25/09/2021,      17.090,"",       50208,"",      32.950,       8.450,       8.150,       106.8,       4.828,       1.950,     354.121,       5.628,      15.657,      41.404,      45.559,      50.964,      35.034,      13.412,       8.404
14:00:00 25/09/2021,      17.050,"",       50181,"",      32.930,       8.770,       8.170,       110.8,       4.858,       1.960,     287.216,       4.120,      12.105,      33.686,      37.445,      42.177,      28.564,      10.514,       6.506
15:00:00 25/09/2021,      17.150,"",       50170,"",      32.920,       8.760,       8.170,       110.9,       4.821,       1.940,     209.550,       3.009,       8.854,      24.978,      27.708,      31.143,      20.590,       7.337,       4.473
16:00:00 25/09/2021,      17.120,"",       50159,"",      32.910,       9.090,       8.190,       115.0,       4.834,       2.010,     123.840,       1.562,       4.922,      15.100,      16.904,      19.175,      12.054,       3.880,       2.275
17:00:00 25/09/2021,      17.150,"",       50173,"",      32.920,       9.220,       8.200,       116.7,       4.874,       1.200,      54.176,       0.776,       2.301,       6.843,       7.565,       8.385,       5.006,       1.605,       0.957
18:00:00 25/09/2021,      17.290,"",       50432,"",      33.120,       9.540,       8.220,       121.2,       4.886,       2.090,       7.201,       0.130,       0.392,       1.030,       1.066,       1.014,       0.566,       0.196,       0.133
19:00:00 25/09/2021,       0.010,"",       50489,"",      33.160,       8.920,       8.190,       113.4,       4.973,       1.970,      -0.001,      -0.007,       0.000,       0.000,      -0.001,      -0.003,       0.006,      -0.002,       0.000
20:00:00 25/09/2021,      17.330,"",       50492,"",      33.160,       8.540,       8.170,       108.6,       5.109,       1.980,       0.008,      -0.008,       0.000,       0.002,       0.000,      -0.002,       0.006,      -0.002,       0.002
21:00:00 25/09/2021,       0.010,"",       50388,"",      33.080,       8.310,       8.160,       105.6,       5.106,       1.990,       0.003,      -0.006,       0.001,       0.000,       0.001,      -0.003,       0.005,      -0.002,       0.001
22:00:00 25/09/2021,       0.010,"",       50467,"",      33.140,       8.000,       8.150,       101.8,       5.198,       1.980,       0.018,      -0.006,       0.002,       0.004,       0.000,      -0.001,       0.006,       0.000,       0.002
23:00:00 25/09/2021,      17.290,"",       50323,"",      33.040,       7.880,       8.140,       100.1,       5.196,       2.120,       0.002,      -0.006,       0.000,       0.000,      -0.001,      -0.002,       0.006,      -0.001,       0.000
00:00:00 26/09/2021,      17.190,"",       50218,"",      32.960,       7.820,       8.130,        99.1,       5.186,       1.930,      -0.006,      -0.007,      -0.001,       0.000,       0.000,      -0.002,       0.004,      -0.003,       0.000
01:00:00 26/09/2021,      17.180,"",       50218,"",      32.960,       7.800,       8.130,        98.8,       5.160,       1.900,       0.009,      -0.008,       0.001,       0.002,       0.001,      -0.001,       0.006,      -0.002,       0.001
02:00:00 26/09/2021,      17.140,"",       50220,"",      32.960,       7.740,       8.130,        98.0,       5.139,       1.900,      -0.011,      -0.008,      -0.002,       0.001,       0.000,      -0.004,       0.003,      -0.003,       0.000
03:00:00 26/09/2021,      17.210,"",       50226,"",      32.960,       7.760,       8.130,        98.3,       5.026,       2.040,       0.001,      -0.007,       0.000,       0.000,       0.000,      -0.002,       0.006,      -0.005,       0.001
04:00:00 26/09/2021,      17.220,"",       50229,"",      32.970,       7.740,       8.130,        98.2,       4.989,       1.860,       0.009,      -0.008,      -0.001,       0.003,       0.000,      -0.002,       0.006,      -0.002,       0.002
05:00:00 26/09/2021,      17.240,"",       50226,"",      32.960,       7.720,       8.130,        98.0,       4.912,       1.960,      -0.002,      -0.006,      -0.001,       0.000,       0.000,      -0.002,       0.006,      -0.004,       0.001
06:00:00 26/09/2021,      17.250,"",       50230,"",      32.970,       7.740,       8.130,        98.2,       4.849,       1.920,       1.320,       0.025,       0.083,       0.209,       0.208,       0.170,       0.096,       0.028,       0.023
07:00:00 26/09/2021,      17.250,"",       50234,"",      32.970,       7.720,       8.120,        98.0,       4.914,       1.870,      36.648,       0.643,       1.753,       4.811,       5.202,       5.542,       3.227,       1.034,       0.615
08:00:00 26/09/2021,      17.270,"",       50244,"",      32.980,       7.820,       8.120,        99.3,       4.887,       2.040,      98.076,       1.524,       4.305,      12.260,      13.510,      14.972,       9.275,       2.949,       1.721
09:00:00 26/09/2021,      17.280,"",       50240,"",      32.980,       7.930,       8.120,       100.7,       4.921,       2.000,     185.206,       2.974,       8.322,      22.735,      24.931,      27.582,      17.776,       6.038,       3.594
10:00:00 26/09/2021,      17.290,"",       50226,"",      32.960,       7.850,       8.120,        99.7,       4.920,       1.900,      21.085,       0.408,       1.059,       2.704,       2.913,       3.124,       1.864,       0.650,       0.394
11:00:00 26/09/2021,      17.330,"",       50248,"",      32.980,       7.980,       8.120,       101.4,       4.896,       2.090,     364.867,       6.667,      17.358,      43.818,      47.529,      52.168,      35.448,      13.057,       8.063
12:00:00 26/09/2021,       0.000,"",       50246,"",      32.980,       8.130,       8.130,       103.3,       4.911,       1.860,     404.959,       7.600,      19.504,      48.505,      52.648,      57.634,      39.206,      14.640,       9.080
13:00:00 26/09/2021,      17.320,"",       50235,"",      32.970,       8.090,       8.130,       102.7,       4.909,       1.810,     391.541,       7.145,      18.478,      46.535,      50.671,      55.739,      38.228,      14.376,       8.953
14:00:00 26/09/2021,      17.240,"",       50236,"",      32.970,       8.120,       8.130,       102.9,       4.851,       1.910,     350.915,       5.854,      15.751,      41.880,      45.941,      51.118,      34.558,      12.387,       7.527
15:00:00 26/09/2021,      17.300,"",       50235,"",      32.970,       8.020,       8.120,       101.8,       4.899,       2.040,     105.467,       1.916,       5.087,      13.287,      14.354,      15.511,       9.946,       3.240,       1.917
16:00:00 26/09/2021,       0.010,"",       50284,"",      33.010,       7.970,       8.120,       101.4,       4.887,       1.980,     134.218,       2.234,       5.983,      16.598,      18.217,      20.203,      12.885,       4.161,       2.449
17:00:00 26/09/2021,      17.330,"",       50313,"",      33.030,       7.880,       8.120,       100.1,       4.909,       1.890,      48.500,       0.834,       2.154,       6.209,       6.819,       7.506,       4.485,       1.320,       0.764
18:00:00 26/09/2021,      17.200,"",       50278,"",      33.000,       7.790,       8.120,        98.7,       4.970,       2.690,       5.210,       0.100,       0.285,       0.772,       0.798,       0.740,       0.404,       0.122,       0.076
19:00:00 26/09/2021,      17.190,"",       50248,"",      32.980,       7.810,       8.120,        99.0,       5.055,       1.880,      -0.007,      -0.007,      -0.001,      -0.001,      -0.001,      -0.003,       0.006,      -0.004,       0.000
20:00:00 26/09/2021,      17.350,"",       50233,"",      32.970,       7.900,       8.140,       100.4,       5.116,       1.830,      -0.033,      -0.009,      -0.001,      -0.001,      -0.002,      -0.007,       0.003,      -0.007,       0.000
21:00:00 26/09/2021,      17.550,"",       50231,"",      32.970,       8.070,       8.150,       103.0,       5.233,       1.830,      -0.049,      -0.010,      -0.003,      -0.003,      -0.005,      -0.005,       0.003,      -0.007,      -0.003
22:00:00 26/09/2021,      17.530,"",       50234,"",      32.970,       7.910,       8.140,       100.8,       5.231,       1.920,      -0.038,      -0.009,      -0.002,      -0.002,      -0.004,      -0.005,       0.001,      -0.006,      -0.001
23:00:00 26/09/2021,      17.510,"",       50243,"",      32.980,       7.860,       8.130,       100.2,       5.287,       1.800,      -0.005,      -0.007,      -0.001,       0.000,       0.000,      -0.003,       0.006,      -0.006,       0.002
00:00:00 27/09/2021,       0.010,"",       50278,"",      33.000,       7.670,       8.120,        97.5,       5.308,       1.940,      -0.021,      -0.008,      -0.001,      -0.001,       0.000,      -0.004,       0.005,      -0.007,      -0.001
01:00:00 27/09/2021,      17.290,"",       50297,"",      33.020,       7.660,       8.120,        97.2,       5.226,       1.890,      -0.012,      -0.008,      -0.001,      -0.001,      -0.001,      -0.003,       0.006,      -0.005,       0.000
02:00:00 27/09/2021,      17.280,"",       50299,"",      33.020,       7.610,       8.120,        96.7,       5.221,       2.060,       0.007,      -0.006,       0.001,       0.003,       0.001,      -0.002,       0.004,      -0.002,       0.001
03:00:00 27/09/2021,      17.260,"",       50303,"",      33.020,       7.650,       8.120,        97.1,       5.134,       1.980,      -0.004,      -0.007,      -0.002,       0.000,       0.000,      -0.002,       0.006,      -0.004,       0.000
04:00:00 27/09/2021,      17.260,"",       50301,"",      33.020,       7.760,       8.130,        98.5,       5.071,       2.060,       0.004,      -0.006,       0.000,       0.003,      -0.001,      -0.002,       0.005,      -0.002,       0.001
05:00:00 27/09/2021,      17.250,"",       50300,"",      33.020,       7.740,       8.130,        98.2,       4.986,       1.960,       0.008,      -0.006,      -0.001,       0.002,       0.001,      -0.002,       0.006,      -0.001,       0.001
06:00:00 27/09/2021,      17.230,"",       50299,"",      33.020,       7.770,       8.130,        98.6,       4.955,       1.940,       1.662,       0.032,       0.100,       0.254,       0.257,       0.220,       0.120,       0.040,       0.033
07:00:00 27/09/2021,      17.200,"",       50297,"",      33.020,       7.780,       8.130,        98.6,       4.915,       1.720,      32.292,       0.732,       1.806,       4.466,       4.665,       4.710,       2.653,       0.847,       0.498
08:00:00 27/09/2021,      17.200,"",       50297,"",      33.020,       7.800,       8.130,        98.8,       4.909,       1.950,      51.599,       0.987,       2.503,       6.389,       6.905,       7.441,       4.773,       1.765,       1.110
09:00:00 27/09/2021,      17.140,"",       50301,"",      33.020,       7.710,       8.120,        97.7,       4.881,       1.830,     142.849,       2.502,       6.549,      17.223,      18.847,      20.842,      13.727,       5.003,       3.066
10:00:00 27/09/2021,      17.220,"",       50302,"",      33.020,       8.020,       8.130,       101.7,       4.873,       1.780,     331.203,       5.723,      15.088,      39.471,      43.226,      48.081,      32.391,      11.843,       7.256
11:00:00 27/09/2021,      17.290,"",       50291,"",      33.010,       8.450,       8.150,       107.3,       4.868,       1.840,     346.953,       5.870,      15.789,      41.096,      44.902,      49.892,      34.003,      12.809,       7.958
12:00:00 27/09/2021,       0.010,"",       50282,"",      33.010,       8.860,       8.180,       112.6,       4.850,       2.010,     260.794,       4.785,      12.464,      31.479,      34.207,      37.400,      25.016,       9.277,       5.726
13:00:00 27/09/2021,      17.440,"",       50278,"",      33.000,       9.090,       8.190,       115.8,       4.840,       2.030,     373.710,       6.662,      17.337,      44.292,      48.404,      53.709,      36.443,      13.715,       8.495
14:00:00 27/09/2021,      17.680,"",       50259,"",      32.990,       8.540,       8.150,       109.3,       4.774,       1.940,     308.349,       6.004,      15.144,      37.167,      40.200,      43.986,      29.438,      11.040,       6.848
15:00:00 27/09/2021,      17.780,"",       50255,"",      32.990,       8.550,       8.150,       109.6,       4.826,       1.330,     242.984,       4.315,      11.452,      29.797,      32.462,      35.726,      23.152,       8.050,       4.828
16:00:00 27/09/2021,      17.850,"",       50252,"",      32.990,       8.310,       8.140,       106.7,       4.815,       1.980,     143.605,       2.613,       6.886,      18.086,      19.667,      21.464,      13.309,       4.372,       2.571
17:00:00 27/09/2021,      17.760,"",       50253,"",      32.990,       8.130,       8.130,       104.1,       4.824,       1.810,      62.801,       1.218,       3.106,       8.147,       8.817,       9.470,       5.550,       1.783,       1.064
18:00:00 27/09/2021,      17.920,"",       50245,"",      32.980,       8.640,       8.170,       111.0,       4.915,       1.880,       8.367,       0.170,       0.467,       1.188,       1.234,       1.184,       0.651,       0.228,       0.155
19:00:00 27/09/2021,      17.780,"",       50246,"",      32.980,       8.220,       8.150,       105.3,       4.923,       1.990,      -0.024,      -0.007,      -0.001,      -0.001,      -0.003,      -0.003,       0.002,      -0.006,       0.000
20:00:00 27/09/2021,      17.810,"",       50255,"",      32.990,       8.250,       8.150,       105.8,       5.036,       1.900,      -0.027,      -0.008,       0.000,      -0.002,      -0.002,      -0.002,       0.003,      -0.008,       0.000
21:00:00 27/09/2021,      17.800,"",       50280,"",      33.010,       8.070,       8.150,       103.5,       5.095,       1.780,      -0.034,      -0.011,      -0.001,      -0.003,      -0.002,      -0.005,       0.002,      -0.006,      -0.001
22:00:00 27/09/2021,      17.560,"",       50248,"",      32.980,       7.860,       8.130,       100.3,       5.142,       1.890,      -0.021,      -0.009,       0.000,      -0.001,       0.000,      -0.005,       0.003,      -0.005,      -0.002
23:00:00 27/09/2021,      17.490,"",       50248,"",      32.980,       7.850,       8.130,       100.0,       5.182,       1.900,      -0.008,      -0.007,      -0.001,       0.000,       0.000,      -0.003,       0.003,      -0.002,       0.000
