Date,Depth,Max Discharge (m/s),QC,Mean Discharge (m/s),QC,Min Discharge (m/s),QC,Discharge (ML),QC,Max Stage Height CTF (m),QC,Mean Stage Height CTF (m),QC,Min Stage Height CTF (m),QC,Max Stage Height (m),QC,Mean Stage Height (m),QC,Min Stage Height (m),QC
04-08-2010 00:00:00,0.00,0.0380,N,0.0370,N,0.0340,N,3.1580,N,0.1590,N,0.1560,N,0.1520,N,10.1590,N,10.1560,N,10.1520,N
05-08-2010 00:00:00,0.00,0.0340,N,0.0330,N,0.0320,N,2.8890,N,0.1520,N,0.1500,N,0.1470,N,10.1520,N,10.1500,N,10.1470,N
06-08-2010 00:00:00,0.00,0.0330,N,0.0320,N,0.0310,N,2.7620,N,0.1480,N,0.1460,N,0.1440,N,10.1480,N,10.1460,N,10.1440,N
07-08-2010 00:00:00,0.00,0.0320,N,0.0000,N,0.0290,N,0.0000,N,0.1460,N,0.1430,N,0.1390,N,10.1460,N,10.1430,N,10.1390,N
08-08-2010 00:00:00,0.00,0.0300,N,0.0000,N,0.0290,N,0.0000,N,0.1420,N,0.1380,N,0.1340,N,10.1420,N,10.1380,N,10.1340,N
09-08-2010 00:00:00,0.00,    ,,0.0000,N,    ,,0.0000,N,0.1370,N,0.1350,N,0.1320,N,10.1370,N,10.1350,N,10.1320,N
10-08-2010 00:00:00,0.00,    ,,0.0000,N,    ,,0.0000,N,0.1340,N,0.1310,N,0.1290,N,10.1340,N,10.1310,N,10.1290,N
11-08-2010 00:00:00,0.00,    ,,0.0000,N,    ,,0.0000,N,0.1310,N,0.1280,N,0.1260,N,10.1310,N,10.1280,N,10.1260,N
12-08-2010 00:00:00,0.00,0.2450,N,0.0000,N,0.0290,N,0.0000,N,0.3890,N,0.2360,N,0.1260,N,10.3890,N,10.2360,N,10.1260,N
13-08-2010 00:00:00,0.00,0.2680,N,0.2300,N,0.1680,N,19.8720,N,0.4070,N,0.3750,N,0.3210,N,10.4070,N,10.3750,N,10.3210,N
14-08-2010 00:00:00,0.00,0.1680,N,0.1250,N,0.0950,N,10.8220,N,0.3210,N,0.2790,N,0.2470,N,10.3210,N,10.2790,N,10.2470,N
15-08-2010 00:00:00,0.00,0.0950,N,0.0830,N,0.0720,N,7.1510,N,0.2470,N,0.2310,N,0.2170,N,10.2470,N,10.2310,N,10.2170,N
16-08-2010 00:00:00,0.00,0.0720,N,0.0660,N,0.0610,N,5.7250,N,0.2170,N,0.2080,N,0.2010,N,10.2170,N,10.2080,N,10.2010,N
17-08-2010 00:00:00,0.00,0.0610,N,0.0580,N,0.0550,N,5.0260,N,0.2010,N,0.1960,N,0.1910,N,10.2010,N,10.1960,N,10.1910,N
18-08-2010 00:00:00,0.00,0.0590,N,0.0550,N,0.0500,N,4.7800,N,0.1980,N,0.1910,N,0.1830,N,10.1980,N,10.1910,N,10.1830,N
19-08-2010 00:00:00,0.00,0.0510,N,0.0480,N,0.0440,N,4.1110,N,0.1840,N,0.1780,N,0.1720,N,10.1840,N,10.1780,N,10.1720,N
20-08-2010 00:00:00,0.00,0.0450,N,0.0420,N,0.0400,N,3.6640,N,0.1730,N,0.1680,N,0.1630,N,10.1730,N,10.1680,N,10.1630,N
21-08-2010 00:00:00,0.00,0.0410,N,0.0400,N,0.0390,N,3.4570,N,0.1660,N,0.1640,N,0.1620,N,10.1660,N,10.1640,N,10.1620,N
22-08-2010 00:00:00,0.00,0.0560,N,0.0490,N,0.0410,N,4.2750,N,0.1930,N,0.1810,N,0.1660,N,10.1930,N,10.1810,N,10.1660,N
23-08-2010 00:00:00,0.00,0.0510,N,0.0490,N,0.0460,N,4.2020,N,0.1840,N,0.1800,N,0.1760,N,10.1840,N,10.1800,N,10.1760,N
24-08-2010 00:00:00,0.00,0.0460,N,0.0430,N,0.0380,N,3.6990,N,0.1760,N,0.1690,N,0.1600,N,10.1760,N,10.1690,N,10.1600,N
25-08-2010 00:00:00,0.00,0.0390,N,0.0370,N,0.0340,N,3.1680,N,0.1610,N,0.1570,N,0.1510,N,10.1610,N,10.1570,N,10.1510,N
26-08-2010 00:00:00,0.00,0.0350,N,0.0330,N,0.0310,N,2.8650,N,0.1530,N,0.1490,N,0.1450,N,10.1530,N,10.1490,N,10.1450,N
27-08-2010 00:00:00,0.00,0.0320,N,0.0310,N,0.0300,N,2.6890,N,0.1470,N,0.1450,N,0.1410,N,10.1470,N,10.1450,N,10.1410,N
28-08-2010 00:00:00,0.00,0.0310,N,0.0000,N,0.0290,N,0.0000,N,0.1440,N,0.1410,N,0.1370,N,10.1440,N,10.1410,N,10.1370,N
29-08-2010 00:00:00,0.00,0.0290,N,0.0000,N,0.0290,N,0.0000,N,0.1400,N,0.1380,N,0.1350,N,10.1400,N,10.1380,N,10.1350,N
30-08-2010 00:00:00,0.00,    ,,0.0000,N,    ,,0.0000,N,0.1380,N,0.1360,N,0.1340,N,10.1380,N,10.1360,N,10.1340,N
31-08-2010 00:00:00,0.00,0.0360,N,0.0000,N,0.0290,N,0.0000,N,0.1560,N,0.1460,N,0.1380,N,10.1560,N,10.1460,N,10.1380,N
01-09-2010 00:00:00,0.00,0.0380,N,0.0350,N,0.0310,N,3.0110,N,0.1590,N,0.1530,N,0.1440,N,10.1590,N,10.1530,N,10.1440,N
02-09-2010 00:00:00,0.00,0.0310,N,0.0000,N,0.0290,N,0.0000,N,0.1450,N,0.1410,N,0.1370,N,10.1450,N,10.1410,N,10.1370,N
03-09-2010 00:00:00,0.00,    ,,0.0000,N,    ,,0.0000,N,0.1380,N,0.1360,N,0.1320,N,10.1380,N,10.1360,N,10.1320,N
04-09-2010 00:00:00,0.00,    ,,0.0000,N,    ,,0.0000,N,0.1330,N,0.1310,N,0.1290,N,10.1330,N,10.1310,N,10.1290,N
05-09-2010 00:00:00,0.00,    ,,0.0000,N,    ,,0.0000,N,0.1290,N,0.1280,N,0.1260,N,10.1290,N,10.1280,N,10.1260,N
06-09-2010 00:00:00,0.00,    ,,0.0000,N,    ,,0.0000,N,0.1280,N,0.1270,N,0.1250,N,10.1280,N,10.1270,N,10.1250,N
07-09-2010 00:00:00,0.00,    ,,0.0000,N,    ,,0.0000,N,0.1360,N,0.1260,N,0.1240,N,10.1360,N,10.1260,N,10.1240,N
08-09-2010 00:00:00,0.00,0.0370,N,0.0000,N,0.0300,N,0.0000,N,0.1570,N,0.1510,N,0.1360,N,10.1570,N,10.1510,N,10.1360,N
09-09-2010 00:00:00,0.00,0.1070,N,0.0760,N,0.0370,N,6.5890,N,0.2600,N,0.2210,N,0.1570,N,10.2600,N,10.2210,N,10.1570,N
10-09-2010 00:00:00,0.00,0.1060,N,0.0770,N,0.0590,N,6.6270,N,0.2590,N,0.2220,N,0.1980,N,10.2590,N,10.2220,N,10.1980,N
11-09-2010 00:00:00,0.00,0.0590,N,0.0510,N,0.0440,N,4.3700,N,0.1980,N,0.1830,N,0.1710,N,10.1980,N,10.1830,N,10.1710,N
12-09-2010 00:00:00,0.00,0.0620,N,0.0510,N,0.0430,N,4.4310,N,0.2020,N,0.1840,N,0.1700,N,10.2020,N,10.1840,N,10.1700,N
13-09-2010 00:00:00,0.00,0.0580,N,0.0510,N,0.0450,N,4.4040,N,0.1960,N,0.1840,N,0.1740,N,10.1960,N,10.1840,N,10.1740,N
14-09-2010 00:00:00,0.00,0.0460,N,0.0410,N,0.0370,N,3.5030,N,0.1750,N,0.1650,N,0.1570,N,10.1750,N,10.1650,N,10.1570,N
15-09-2010 00:00:00,0.00,0.0370,N,0.0340,N,0.0310,N,2.9800,N,0.1570,N,0.1520,N,0.1440,N,10.1570,N,10.1520,N,10.1440,N
16-09-2010 00:00:00,0.00,0.0320,N,0.0000,N,0.0290,N,0.0000,N,0.1470,N,0.1400,N,0.1330,N,10.1470,N,10.1400,N,10.1330,N
17-09-2010 00:00:00,0.00,    ,,0.0000,N,    ,,0.0000,N,0.1360,N,0.1280,N,0.1200,N,10.1360,N,10.1280,N,10.1200,N
18-09-2010 00:00:00,0.00,    ,,0.0000,N,    ,,0.0000,N,0.1200,N,0.1150,N,0.1090,N,10.1200,N,10.1150,N,10.1090,N
19-09-2010 00:00:00,0.00,    ,,0.0000,N,    ,,0.0000,N,0.1090,N,0.1030,N,0.0990,N,10.1090,N,10.1030,N,10.0990,N
20-09-2010 00:00:00,0.00,    ,,0.0000,N,    ,,0.0000,N,0.0990,N,0.0940,N,0.0870,N,10.0990,N,10.0940,N,10.0870,N
21-09-2010 00:00:00,0.00,    ,,0.0000,N,    ,,0.0000,N,0.0890,N,0.0850,N,0.0810,N,10.0890,N,10.0850,N,10.0810,N
22-09-2010 00:00:00,0.00,    ,,0.0000,N,    ,,0.0000,N,0.0810,N,0.0760,N,0.0700,N,10.0810,N,10.0760,N,10.0700,N
23-09-2010 00:00:00,0.00,    ,,0.0000,N,    ,,0.0000,N,0.0710,N,0.0660,N,0.0600,N,10.0710,N,10.0660,N,10.0600,N
24-09-2010 00:00:00,0.00,    ,,0.0000,N,    ,,0.0000,N,0.0650,N,0.0600,N,0.0530,N,10.0650,N,10.0600,N,10.0530,N
25-09-2010 00:00:00,0.00,    ,,0.0000,N,    ,,0.0000,N,0.0530,N,0.0510,N,0.0470,N,10.0530,N,10.0510,N,10.0470,N
26-09-2010 00:00:00,0.00,    ,,0.0000,N,    ,,0.0000,N,0.0480,N,0.0400,N,0.0330,N,10.0480,N,10.0400,N,10.0330,N
27-09-2010 00:00:00,0.00,    ,,0.0000,N,    ,,0.0000,N,0.0340,N,0.0220,N,0.0030,N,10.0340,N,10.0220,N,10.0030,N
28-09-2010 00:00:00,0.00,    ,,0.0000,N,    ,,0.0000,N,0.0030,N,-0.0190,N,-0.0410,N,10.0030,N,9.9810,N,9.9590,N
29-09-2010 00:00:00,0.00,    ,,0.0000,N,    ,,0.0000,N,-0.0390,N,-0.0520,N,-0.0650,N,9.9610,N,9.9480,N,9.9350,N
30-09-2010 00:00:00,0.00,    ,,0.0000,N,    ,,0.0000,N,-0.0630,N,-0.0710,N,-0.0810,N,9.9370,N,9.9290,N,9.9190,N
01-10-2010 00:00:00,0.00,    ,,0.0000,N,    ,,0.0000,N,-0.0810,N,-0.0900,N,-0.1010,N,9.9190,N,9.9100,N,9.8990,N
02-10-2010 00:00:00,0.00,    ,,0.0000,N,    ,,0.0000,N,-0.1010,N,-0.1100,N,-0.1210,N,9.8990,N,9.8900,N,9.8790,N
03-10-2010 00:00:00,0.00,    ,,0.0000,N,    ,,0.0000,N,-0.1210,N,-0.1300,N,-0.1400,N,9.8790,N,9.8700,N,9.8600,N
04-10-2010 00:00:00,0.00,    ,,0.0000,N,    ,,0.0000,N,-0.1400,N,-0.1480,N,-0.1580,N,9.8600,N,9.8520,N,9.8420,N
05-10-2010 00:00:00,0.00,    ,,0.0000,N,    ,,0.0000,N,-0.1580,N,-0.1660,N,-0.1770,N,9.8420,N,9.8340,N,9.8230,N
06-10-2010 00:00:00,0.00,    ,,0.0000,N,    ,,0.0000,N,-0.1770,N,-0.1950,N,-0.2200,N,9.8230,N,9.8050,N,9.7800,N
07-10-2010 00:00:00,0.00,    ,,0.0000,N,    ,,0.0000,N,-0.2200,N,-0.2370,N,-0.2540,N,9.7800,N,9.7630,N,9.7460,N
08-10-2010 00:00:00,0.00,    ,,0.0000,N,    ,,0.0000,N,-0.2540,N,-0.2660,N,-0.2790,N,9.7460,N,9.7340,N,9.7210,N
09-10-2010 00:00:00,0.00,    ,,0.0000,N,    ,,0.0000,N,-0.2790,N,-0.2870,N,-0.2970,N,9.7210,N,9.7130,N,9.7030,N
10-10-2010 00:00:00,0.00,    ,,0.0000,N,    ,,0.0000,N,-0.2970,N,-0.3030,N,-0.3130,N,9.7030,N,9.6970,N,9.6870,N
11-10-2010 00:00:00,0.00,    ,,0.0000,N,    ,,0.0000,N,-0.3130,N,-0.3230,N,-0.3350,N,9.6870,N,9.6770,N,9.6650,N
12-10-2010 00:00:00,0.00,    ,,0.0000,N,    ,,0.0000,N,-0.3350,N,-0.3440,N,-0.3550,N,9.6650,N,9.6560,N,9.6450,N
13-10-2010 00:00:00,0.00,    ,,0.0000,N,    ,,0.0000,N,-0.3540,N,-0.3610,N,-0.3710,N,9.6460,N,9.6390,N,9.6290,N
14-10-2010 00:00:00,0.00,    ,,0.0000,N,    ,,0.0000,N,-0.3710,N,-0.3810,N,-0.3950,N,9.6290,N,9.6190,N,9.6050,N
15-10-2010 00:00:00,0.00,    ,,0.0000,N,    ,,0.0000,N,-0.3950,N,-0.4050,N,-0.4160,N,9.6050,N,9.5950,N,9.5840,N
16-10-2010 00:00:00,0.00,    ,,0.0000,N,    ,,0.0000,N,-0.4160,N,-0.4250,N,-0.4370,N,9.5840,N,9.5750,N,9.5630,N
17-10-2010 00:00:00,0.00,    ,,0.0000,N,    ,,0.0000,N,-0.4350,N,-0.4460,N,-0.4580,N,9.5650,N,9.5540,N,9.5420,N
18-10-2010 00:00:00,0.00,    ,,0.0000,N,    ,,0.0000,N,-0.4570,N,-0.4670,N,-0.4800,N,9.5430,N,9.5330,N,9.5200,N
19-10-2010 00:00:00,0.00,    ,,0.0000,N,    ,,0.0000,N,-0.4790,N,-0.4890,N,-0.5030,N,9.5210,N,9.5110,N,9.4970,N
20-10-2010 00:00:00,0.00,    ,,0.0000,N,    ,,0.0000,N,-0.4830,N,-0.4940,N,-0.5060,N,9.5170,N,9.5060,N,9.4940,N
21-10-2010 00:00:00,0.00,    ,,0.0000,N,    ,,0.0000,N,-0.4880,N,-0.4990,N,-0.5130,N,9.5120,N,9.5010,N,9.4870,N
22-10-2010 00:00:00,0.00,    ,,0.0000,N,    ,,0.0000,N,-0.5130,N,-0.5230,N,-0.5370,N,9.4870,N,9.4770,N,9.4630,N
23-10-2010 00:00:00,0.00,    ,,0.0000,N,    ,,0.0000,N,-0.5360,N,-0.5470,N,-0.5600,N,9.4640,N,9.4530,N,9.4400,N
24-10-2010 00:00:00,0.00,    ,,0.0000,N,    ,,0.0000,N,-0.5580,N,-0.5690,N,-0.5830,N,9.4420,N,9.4310,N,9.4170,N
25-10-2010 00:00:00,0.00,    ,,0.0000,N,    ,,0.0000,N,-0.5810,N,-0.5910,N,-0.6040,N,9.4190,N,9.4090,N,9.3960,N
26-10-2010 00:00:00,0.00,    ,,0.0000,N,    ,,0.0000,N,-0.6000,N,-0.6110,N,-0.6250,N,9.4000,N,9.3890,N,9.3750,N
27-10-2010 00:00:00,0.00,    ,,0.0000,N,    ,,0.0000,N,-0.6190,N,-0.6250,N,-0.6320,N,9.3810,N,9.3750,N,9.3680,N
28-10-2010 00:00:00,0.00,    ,,0.0000,N,    ,,0.0000,N,-0.6220,N,-0.6340,N,-0.6470,N,9.3780,N,9.3660,N,9.3530,N
29-10-2010 00:00:00,0.00,    ,,0.0000,N,    ,,0.0000,N,-0.6470,N,-0.6500,N,-0.6530,N,9.3530,N,9.3500,N,9.3470,N
30-10-2010 00:00:00,0.00,    ,,0.0000,N,    ,,0.0000,N,-0.6520,N,-0.6530,N,-0.6530,N,9.3480,N,9.3470,N,9.3470,N
31-10-2010 00:00:00,0.00,    ,,0.0000,N,    ,,0.0000,N,-0.6530,N,-0.6530,N,-0.6540,N,9.3470,N,9.3470,N,9.3460,N
01-11-2010 00:00:00,0.00,    ,,0.0000,N,    ,,0.0000,N,-0.6540,N,-0.6540,N,-0.6540,N,9.3460,N,9.3460,N,9.3460,N
02-11-2010 00:00:00,0.00,    ,,0.0000,N,    ,,0.0000,N,-0.6540,N,-0.6540,N,-0.6550,N,9.3460,N,9.3460,N,9.3450,N
03-11-2010 00:00:00,0.00,    ,,0.0000,N,    ,,0.0000,N,-0.6550,N,-0.6550,N,-0.6550,N,9.3450,N,9.3450,N,9.3450,N
04-11-2010 00:00:00,0.00,    ,,0.0000,N,    ,,0.0000,N,-0.6550,N,-0.6550,N,-0.6550,N,9.3450,N,9.3450,N,9.3450,N
05-11-2010 00:00:00,0.00,    ,,0.0000,N,    ,,0.0000,N,-0.6550,N,-0.6550,N,-0.6560,N,9.3450,N,9.3450,N,9.3440,N
06-11-2010 00:00:00,0.00,    ,,0.0000,N,    ,,0.0000,N,-0.6560,N,-0.6560,N,-0.6560,N,9.3440,N,9.3440,N,9.3440,N
07-11-2010 00:00:00,0.00,    ,,0.0000,N,    ,,0.0000,N,-0.6560,N,-0.6560,N,-0.6560,N,9.3440,N,9.3440,N,9.3440,N
08-11-2010 00:00:00,0.00,    ,,0.0000,N,    ,,0.0000,N,-0.6560,N,-0.6570,N,-0.6570,N,9.3440,N,9.3430,N,9.3430,N
09-11-2010 00:00:00,0.00,    ,,0.0000,N,    ,,0.0000,N,-0.6570,N,-0.6570,N,-0.6570,N,9.3430,N,9.3430,N,9.3430,N
10-11-2010 00:00:00,0.00,    ,,0.0000,N,    ,,0.0000,N,-0.6570,N,-0.6570,N,-0.6570,N,9.3430,N,9.3430,N,9.3430,N
11-11-2010 00:00:00,0.00,    ,,0.0000,N,    ,,0.0000,N,-0.6570,N,-0.6570,N,-0.6570,N,9.3430,N,9.3430,N,9.3430,N
12-11-2010 00:00:00,0.00,    ,,0.0000,N,    ,,0.0000,N,-0.6570,N,-0.6570,N,-0.6580,N,9.3430,N,9.3430,N,9.3420,N
13-11-2010 00:00:00,0.00,    ,,0.0000,N,    ,,0.0000,N,-0.6580,N,-0.6580,N,-0.6580,N,9.3420,N,9.3420,N,9.3420,N
14-11-2010 00:00:00,0.00,    ,,0.0000,N,    ,,0.0000,N,-0.6580,N,-0.6590,N,-0.6590,N,9.3420,N,9.3410,N,9.3410,N
15-11-2010 00:00:00,0.00,    ,,0.0000,N,    ,,0.0000,N,-0.6590,N,-0.6590,N,-0.6590,N,9.3410,N,9.3410,N,9.3410,N
16-11-2010 00:00:00,0.00,    ,,0.0000,N,    ,,0.0000,N,-0.6590,N,-0.6590,N,-0.6600,N,9.3410,N,9.3410,N,9.3400,N
17-11-2010 00:00:00,0.00,    ,,0.0000,N,    ,,0.0000,N,-0.6600,N,-0.6600,N,-0.6600,N,9.3400,N,9.3400,N,9.3400,N
18-11-2010 00:00:00,0.00,    ,,0.0000,N,    ,,0.0000,N,-0.6600,N,-0.6600,N,-0.6610,N,9.3400,N,9.3400,N,9.3390,N
19-11-2010 00:00:00,0.00,    ,,0.0000,N,    ,,0.0000,N,-0.6600,N,-0.6610,N,-0.6610,N,9.3400,N,9.3390,N,9.3390,N
