Date,Depth,Max Discharge (m/s),QC,Mean Discharge (m/s),QC,Min Discharge (m/s),QC,Discharge (ML),QC,Max Stage Height CTF (m),QC,Mean Stage Height CTF (m),QC,Min Stage Height CTF (m),QC,Max Stage Height (m),QC,Mean Stage Height (m),QC,Min Stage Height (m),QC
22-01-2010 00:00:00,0.00,0.0260,N,0.0180,N,0.0110,N,1.5960,N,0.0440,N,0.0390,N,0.0320,N,10.0500,N,10.0450,N,10.0380,N
23-01-2010 00:00:00,0.00,0.0260,N,0.0250,N,0.0250,N,2.1800,N,0.0440,N,0.0440,N,0.0440,N,10.0500,N,10.0500,N,10.0500,N
24-01-2010 00:00:00,0.00,0.0250,N,0.0250,N,0.0240,N,2.1290,N,0.0440,N,0.0430,N,0.0430,N,10.0500,N,10.0490,N,10.0490,N
25-01-2010 00:00:00,0.00,0.0240,N,0.0160,N,0.0080,N,1.3850,N,0.0430,N,0.0360,N,0.0290,N,10.0490,N,10.0420,N,10.0350,N
26-01-2010 00:00:00,0.00,0.0240,N,0.0170,N,0.0130,N,1.4720,N,0.0430,N,0.0370,N,0.0340,N,10.0490,N,10.0430,N,10.0400,N
27-01-2010 00:00:00,0.00,0.0190,N,0.0130,N,0.0080,N,1.1040,N,0.0400,N,0.0340,N,0.0290,N,10.0460,N,10.0400,N,10.0350,N
28-01-2010 00:00:00,0.00,0.0160,N,0.0150,N,0.0120,N,1.2780,N,0.0370,N,0.0360,N,0.0330,N,10.0430,N,10.0420,N,10.0390,N
29-01-2010 00:00:00,0.00,0.0200,N,0.0110,N,0.0060,N,0.9780,N,0.0400,N,0.0320,N,0.0250,N,10.0460,N,10.0380,N,10.0310,N
30-01-2010 00:00:00,0.00,0.0210,N,0.0140,N,0.0090,N,1.2490,N,0.0410,N,0.0350,N,0.0300,N,10.0470,N,10.0410,N,10.0360,N
31-01-2010 00:00:00,0.00,0.0210,N,0.0150,N,0.0090,N,1.3200,N,0.0410,N,0.0360,N,0.0300,N,10.0470,N,10.0420,N,10.0360,N
01-02-2010 00:00:00,0.00,0.0210,N,0.0150,N,0.0100,N,1.2710,N,0.0410,N,0.0350,N,0.0310,N,10.0470,N,10.0410,N,10.0370,N
02-02-2010 00:00:00,0.00,0.0210,N,0.0130,N,0.0070,N,1.1340,N,0.0410,N,0.0340,N,0.0270,N,10.0470,N,10.0400,N,10.0330,N
03-02-2010 00:00:00,0.00,0.0200,N,0.0180,N,0.0140,N,1.5200,N,0.0400,N,0.0380,N,0.0350,N,10.0460,N,10.0440,N,10.0410,N
04-02-2010 00:00:00,0.00,0.0200,N,0.0160,N,0.0130,N,1.3880,N,0.0400,N,0.0370,N,0.0340,N,10.0460,N,10.0430,N,10.0400,N
05-02-2010 00:00:00,0.00,0.0200,N,0.0160,N,0.0150,N,1.4000,N,0.0400,N,0.0370,N,0.0360,N,10.0460,N,10.0430,N,10.0420,N
06-02-2010 00:00:00,0.00,0.0200,N,0.0190,N,0.0190,N,1.6700,N,0.0400,N,0.0400,N,0.0390,N,10.0460,N,10.0460,N,10.0450,N
07-02-2010 00:00:00,0.00,0.0190,N,0.0170,N,0.0150,N,1.5010,N,0.0390,N,0.0380,N,0.0360,N,10.0450,N,10.0440,N,10.0420,N
08-02-2010 00:00:00,0.00,0.0170,N,0.0140,N,0.0090,N,1.1770,N,0.0380,N,0.0340,N,0.0300,N,10.0440,N,10.0400,N,10.0360,N
09-02-2010 00:00:00,0.00,0.0190,N,0.0130,N,0.0100,N,1.1610,N,0.0390,N,0.0340,N,0.0310,N,10.0450,N,10.0400,N,10.0370,N
10-02-2010 00:00:00,0.00,0.0180,N,0.0150,N,0.0120,N,1.2780,N,0.0380,N,0.0360,N,0.0330,N,10.0440,N,10.0420,N,10.0390,N
11-02-2010 00:00:00,0.00,0.0170,N,0.0170,N,0.0170,N,1.4970,N,0.0380,N,0.0380,N,0.0380,N,10.0440,N,10.0440,N,10.0440,N
12-02-2010 00:00:00,0.00,0.0170,N,0.0120,N,0.0070,N,1.0670,N,0.0380,N,0.0330,N,0.0270,N,10.0440,N,10.0390,N,10.0330,N
13-02-2010 00:00:00,0.00,0.0160,N,0.0100,N,0.0060,N,0.9040,N,0.0370,N,0.0310,N,0.0260,N,10.0430,N,10.0370,N,10.0320,N
14-02-2010 00:00:00,0.00,0.0160,N,0.0140,N,0.0100,N,1.2510,N,0.0370,N,0.0350,N,0.0310,N,10.0430,N,10.0410,N,10.0370,N
15-02-2010 00:00:00,0.00,0.0160,N,0.0090,N,0.0050,N,0.8110,N,0.0370,N,0.0290,N,0.0240,N,10.0430,N,10.0350,N,10.0300,N
16-02-2010 00:00:00,0.00,0.0120,N,0.0060,N,0.0050,N,0.5520,N,0.0330,N,0.0260,N,0.0240,N,10.0390,N,10.0320,N,10.0300,N
17-02-2010 00:00:00,0.00,0.0150,N,0.0150,N,0.0120,N,1.2690,N,0.0360,N,0.0360,N,0.0330,N,10.0420,N,10.0420,N,10.0390,N
18-02-2010 00:00:00,0.00,0.0150,N,0.0150,N,0.0130,N,1.2560,N,0.0360,N,0.0360,N,0.0340,N,10.0420,N,10.0420,N,10.0400,N
19-02-2010 00:00:00,0.00,0.0130,N,0.0090,N,0.0060,N,0.7940,N,0.0340,N,0.0300,N,0.0260,N,10.0400,N,10.0360,N,10.0320,N
20-02-2010 00:00:00,0.00,0.0110,N,0.0090,N,0.0060,N,0.7700,N,0.0320,N,0.0300,N,0.0260,N,10.0380,N,10.0360,N,10.0320,N
21-02-2010 00:00:00,0.00,0.0090,N,0.0060,N,0.0030,N,0.4980,N,0.0300,N,0.0250,N,0.0190,N,10.0360,N,10.0310,N,10.0250,N
22-02-2010 00:00:00,0.00,0.0060,N,0.0040,N,0.0030,N,0.3520,N,0.0250,N,0.0220,N,0.0200,N,10.0310,N,10.0280,N,10.0260,N
23-02-2010 00:00:00,0.00,0.0080,N,0.0060,N,0.0050,N,0.5600,N,0.0280,N,0.0260,N,0.0230,N,10.0340,N,10.0320,N,10.0290,N
24-02-2010 00:00:00,0.00,0.0060,N,0.0050,N,0.0040,N,0.4060,N,0.0260,N,0.0230,N,0.0210,N,10.0320,N,10.0290,N,10.0270,N
25-02-2010 00:00:00,0.00,0.0080,N,0.0070,N,0.0060,N,0.5820,N,0.0280,N,0.0270,N,0.0250,N,10.0340,N,10.0330,N,10.0310,N
26-02-2010 00:00:00,0.00,0.0130,N,0.0060,N,0.0040,N,0.5270,N,0.0340,N,0.0250,N,0.0220,N,10.0400,N,10.0310,N,10.0280,N
27-02-2010 00:00:00,0.00,0.0130,N,0.0090,N,0.0030,N,0.7960,N,0.0340,N,0.0290,N,0.0200,N,10.0400,N,10.0350,N,10.0260,N
28-02-2010 00:00:00,0.00,0.0130,N,0.0130,N,0.0130,N,1.1070,N,0.0340,N,0.0340,N,0.0340,N,10.0400,N,10.0400,N,10.0400,N
01-03-2010 00:00:00,0.00,0.0130,N,0.0110,N,0.0080,N,0.9620,N,0.0340,N,0.0320,N,0.0280,N,10.0400,N,10.0380,N,10.0340,N
02-03-2010 00:00:00,0.00,0.0120,N,0.0120,N,0.0100,N,1.0000,N,0.0330,N,0.0330,N,0.0310,N,10.0390,N,10.0390,N,10.0370,N
03-03-2010 00:00:00,0.00,0.0120,N,0.0100,N,0.0060,N,0.8650,N,0.0330,N,0.0310,N,0.0260,N,10.0390,N,10.0370,N,10.0320,N
04-03-2010 00:00:00,0.00,0.0120,N,0.0120,N,0.0120,N,1.0090,N,0.0330,N,0.0330,N,0.0330,N,10.0390,N,10.0390,N,10.0390,N
05-03-2010 00:00:00,0.00,0.0120,N,0.0110,N,0.0110,N,0.9900,N,0.0330,N,0.0330,N,0.0320,N,10.0390,N,10.0390,N,10.0380,N
06-03-2010 00:00:00,0.00,0.0110,N,0.0110,N,0.0110,N,0.9710,N,0.0320,N,0.0320,N,0.0320,N,10.0380,N,10.0380,N,10.0380,N
07-03-2010 00:00:00,0.00,0.0110,N,0.0110,N,0.0110,N,0.9520,N,0.0320,N,0.0320,N,0.0320,N,10.0380,N,10.0380,N,10.0380,N
08-03-2010 00:00:00,0.00,0.0120,N,0.0090,N,0.0070,N,0.7450,N,0.0330,N,0.0290,N,0.0270,N,10.0390,N,10.0350,N,10.0330,N
09-03-2010 00:00:00,0.00,0.0150,N,0.0110,N,0.0080,N,0.9230,N,0.0360,N,0.0320,N,0.0290,N,10.0420,N,10.0380,N,10.0350,N
10-03-2010 00:00:00,0.00,0.0170,N,0.0120,N,0.0100,N,1.0750,N,0.0380,N,0.0340,N,0.0310,N,10.0440,N,10.0400,N,10.0370,N
11-03-2010 00:00:00,0.00,0.0190,N,0.0130,N,0.0100,N,1.1160,N,0.0390,N,0.0340,N,0.0310,N,10.0450,N,10.0400,N,10.0370,N
12-03-2010 00:00:00,0.00,0.0190,N,0.0120,N,0.0090,N,1.0760,N,0.0390,N,0.0340,N,0.0300,N,10.0450,N,10.0400,N,10.0360,N
13-03-2010 00:00:00,0.00,0.0190,N,0.0130,N,0.0110,N,1.1240,N,0.0390,N,0.0340,N,0.0320,N,10.0450,N,10.0400,N,10.0380,N
14-03-2010 00:00:00,0.00,0.0190,N,0.0140,N,0.0110,N,1.2090,N,0.0390,N,0.0350,N,0.0320,N,10.0450,N,10.0410,N,10.0380,N
15-03-2010 00:00:00,0.00,0.0200,N,0.0140,N,0.0110,N,1.1850,N,0.0400,N,0.0350,N,0.0320,N,10.0460,N,10.0410,N,10.0380,N
16-03-2010 00:00:00,0.00,0.0200,N,0.0140,N,0.0100,N,1.1770,N,0.0400,N,0.0350,N,0.0310,N,10.0460,N,10.0410,N,10.0370,N
17-03-2010 00:00:00,0.00,0.0200,N,0.0160,N,0.0130,N,1.3480,N,0.0400,N,0.0360,N,0.0340,N,10.0460,N,10.0420,N,10.0400,N
18-03-2010 00:00:00,0.00,0.0210,N,0.0150,N,0.0120,N,1.2830,N,0.0410,N,0.0360,N,0.0330,N,10.0470,N,10.0420,N,10.0390,N
19-03-2010 00:00:00,0.00,0.0210,N,0.0150,N,0.0130,N,1.3260,N,0.0410,N,0.0360,N,0.0340,N,10.0470,N,10.0420,N,10.0400,N
20-03-2010 00:00:00,0.00,0.0210,N,0.0140,N,0.0110,N,1.1800,N,0.0410,N,0.0350,N,0.0320,N,10.0470,N,10.0410,N,10.0380,N
21-03-2010 00:00:00,0.00,0.0170,N,0.0120,N,0.0090,N,1.0200,N,0.0380,N,0.0330,N,0.0300,N,10.0440,N,10.0390,N,10.0360,N
22-03-2010 00:00:00,0.00,5.8580,N,0.5600,N,0.0030,N,48.4220,N,1.2780,N,0.1740,N,0.0200,N,11.2840,N,10.1800,N,10.0260,N
23-03-2010 00:00:00,0.00,0.3460,N,0.1420,N,0.0380,N,12.2610,N,0.1870,N,0.0890,N,0.0510,N,10.1930,N,10.0950,N,10.0570,N
24-03-2010 00:00:00,0.00,0.0440,N,0.0180,N,0.0100,N,1.5790,N,0.0540,N,0.0380,N,0.0310,N,10.0600,N,10.0440,N,10.0370,N
25-03-2010 00:00:00,0.00,0.0110,N,0.0080,N,0.0070,N,0.6900,N,0.0320,N,0.0280,N,0.0270,N,10.0380,N,10.0340,N,10.0330,N
26-03-2010 00:00:00,0.00,0.0090,N,0.0080,N,0.0060,N,0.6590,N,0.0300,N,0.0280,N,0.0260,N,10.0360,N,10.0340,N,10.0320,N
27-03-2010 00:00:00,0.00,0.0090,N,0.0070,N,0.0060,N,0.6160,N,0.0300,N,0.0270,N,0.0260,N,10.0360,N,10.0330,N,10.0320,N
28-03-2010 00:00:00,0.00,0.0100,N,0.0070,N,0.0060,N,0.6200,N,0.0310,N,0.0270,N,0.0260,N,10.0370,N,10.0330,N,10.0320,N
29-03-2010 00:00:00,0.00,0.0090,N,0.0070,N,0.0060,N,0.6320,N,0.0300,N,0.0270,N,0.0260,N,10.0360,N,10.0330,N,10.0320,N
30-03-2010 00:00:00,0.00,0.0110,N,0.0080,N,0.0070,N,0.6870,N,0.0320,N,0.0280,N,0.0270,N,10.0380,N,10.0340,N,10.0330,N
31-03-2010 00:00:00,0.00,0.0100,N,0.0070,N,0.0050,N,0.6180,N,0.0310,N,0.0270,N,0.0240,N,10.0370,N,10.0330,N,10.0300,N
01-04-2010 00:00:00,0.00,0.0100,N,0.0070,N,0.0060,N,0.6240,N,0.0310,N,0.0270,N,0.0250,N,10.0370,N,10.0330,N,10.0310,N
02-04-2010 00:00:00,0.00,0.0100,N,0.0070,N,0.0050,N,0.5740,N,0.0310,N,0.0260,N,0.0230,N,10.0370,N,10.0320,N,10.0290,N
03-04-2010 00:00:00,0.00,0.0080,N,0.0060,N,0.0040,N,0.4900,N,0.0290,N,0.0250,N,0.0220,N,10.0350,N,10.0310,N,10.0280,N
04-04-2010 00:00:00,0.00,0.0090,N,0.0050,N,0.0030,N,0.4600,N,0.0300,N,0.0240,N,0.0200,N,10.0360,N,10.0300,N,10.0260,N
05-04-2010 00:00:00,0.00,0.0070,N,0.0050,N,0.0040,N,0.4030,N,0.0270,N,0.0230,N,0.0210,N,10.0330,N,10.0290,N,10.0270,N
06-04-2010 00:00:00,0.00,0.0070,N,0.0060,N,0.0050,N,0.4750,N,0.0270,N,0.0250,N,0.0230,N,10.0330,N,10.0310,N,10.0290,N
07-04-2010 00:00:00,0.00,0.0080,N,0.0060,N,0.0040,N,0.4890,N,0.0290,N,0.0250,N,0.0220,N,10.0350,N,10.0310,N,10.0280,N
08-04-2010 00:00:00,0.00,0.0070,N,0.0050,N,0.0050,N,0.4490,N,0.0270,N,0.0240,N,0.0230,N,10.0330,N,10.0300,N,10.0290,N
09-04-2010 00:00:00,0.00,0.0080,N,0.0050,N,0.0050,N,0.4690,N,0.0280,N,0.0250,N,0.0230,N,10.0340,N,10.0310,N,10.0290,N
10-04-2010 00:00:00,0.00,0.0080,N,0.0050,N,0.0050,N,0.4740,N,0.0280,N,0.0250,N,0.0230,N,10.0340,N,10.0310,N,10.0290,N
11-04-2010 00:00:00,0.00,0.0080,N,0.0050,N,0.0040,N,0.4650,N,0.0290,N,0.0240,N,0.0220,N,10.0350,N,10.0300,N,10.0280,N
12-04-2010 00:00:00,0.00,0.0400,N,0.0100,N,0.0050,N,0.8270,N,0.0520,N,0.0290,N,0.0240,N,10.0580,N,10.0350,N,10.0300,N
13-04-2010 00:00:00,0.00,1.9130,N,0.2220,N,0.0040,N,19.1920,N,0.5450,N,0.1010,N,0.0210,N,10.5510,N,10.1070,N,10.0270,N
14-04-2010 00:00:00,0.00,0.5680,N,0.1350,N,0.0070,N,11.6950,N,0.2870,N,0.0870,N,0.0270,N,10.2930,N,10.0930,N,10.0330,N
15-04-2010 00:00:00,0.00,0.6900,N,0.0460,N,0.0130,N,3.9620,N,0.3290,N,0.0510,N,0.0340,N,10.3350,N,10.0570,N,10.0400,N
16-04-2010 00:00:00,0.00,0.0130,N,0.0120,N,0.0110,N,1.0290,N,0.0340,N,0.0330,N,0.0320,N,10.0400,N,10.0390,N,10.0380,N
17-04-2010 00:00:00,0.00,0.0120,N,0.0100,N,0.0080,N,0.8320,N,0.0330,N,0.0300,N,0.0280,N,10.0390,N,10.0360,N,10.0340,N
18-04-2010 00:00:00,0.00,0.0100,N,0.0080,N,0.0060,N,0.6700,N,0.0310,N,0.0280,N,0.0250,N,10.0370,N,10.0340,N,10.0310,N
19-04-2010 00:00:00,0.00,0.0080,N,0.0050,N,0.0040,N,0.4730,N,0.0280,N,0.0250,N,0.0220,N,10.0340,N,10.0310,N,10.0280,N
20-04-2010 00:00:00,0.00,0.0060,N,0.0040,N,0.0030,N,0.3620,N,0.0250,N,0.0220,N,0.0200,N,10.0310,N,10.0280,N,10.0260,N
21-04-2010 00:00:00,0.00,0.0040,N,0.0030,N,0.0020,N,0.2650,N,0.0210,N,0.0200,N,0.0180,N,10.0270,N,10.0260,N,10.0240,N
22-04-2010 00:00:00,0.00,0.0040,N,0.0030,N,0.0020,N,0.2490,N,0.0210,N,0.0190,N,0.0180,N,10.0270,N,10.0250,N,10.0240,N
23-04-2010 00:00:00,0.00,0.0040,N,0.0020,N,0.0020,N,0.2120,N,0.0210,N,0.0180,N,0.0160,N,10.0270,N,10.0240,N,10.0220,N
24-04-2010 00:00:00,0.00,0.0030,N,0.0020,N,0.0020,N,0.1650,N,0.0190,N,0.0160,N,0.0150,N,10.0250,N,10.0220,N,10.0210,N
25-04-2010 00:00:00,0.00,0.0030,N,0.0020,N,0.0020,N,0.1790,N,0.0200,N,0.0170,N,0.0150,N,10.0260,N,10.0230,N,10.0210,N
26-04-2010 00:00:00,0.00,0.0030,N,0.0020,N,0.0020,N,0.1760,N,0.0190,N,0.0170,N,0.0150,N,10.0250,N,10.0230,N,10.0210,N
27-04-2010 00:00:00,0.00,0.0030,N,0.0020,N,0.0020,N,0.1640,N,0.0190,N,0.0160,N,0.0150,N,10.0250,N,10.0220,N,10.0210,N
28-04-2010 00:00:00,0.00,0.0030,N,0.0020,N,0.0020,N,0.1820,N,0.0200,N,0.0170,N,0.0150,N,10.0260,N,10.0230,N,10.0210,N
29-04-2010 00:00:00,0.00,0.0020,N,0.0020,N,0.0010,N,0.1610,N,0.0170,N,0.0160,N,0.0140,N,10.0230,N,10.0220,N,10.0200,N
30-04-2010 00:00:00,0.00,0.0030,N,0.0020,N,0.0010,N,0.1360,N,0.0190,N,0.0150,N,0.0140,N,10.0250,N,10.0210,N,10.0200,N
01-05-2010 00:00:00,0.00,0.0050,N,0.0020,N,0.0010,N,0.1380,N,0.0240,N,0.0150,N,0.0130,N,10.0300,N,10.0210,N,10.0190,N
02-05-2010 00:00:00,0.00,0.0020,N,0.0020,N,0.0010,N,0.1420,N,0.0170,N,0.0150,N,0.0140,N,10.0230,N,10.0210,N,10.0200,N
03-05-2010 00:00:00,0.00,0.0030,N,0.0020,N,0.0010,N,0.1540,N,0.0200,N,0.0160,N,0.0140,N,10.0260,N,10.0220,N,10.0200,N
04-05-2010 00:00:00,0.00,0.0020,N,0.0020,N,0.0010,N,0.1370,N,0.0180,N,0.0150,N,0.0130,N,10.0240,N,10.0210,N,10.0190,N
05-05-2010 00:00:00,0.00,0.0030,N,0.0020,N,0.0010,N,0.1520,N,0.0200,N,0.0160,N,0.0140,N,10.0260,N,10.0220,N,10.0200,N
06-05-2010 00:00:00,0.00,0.0030,N,0.0020,N,0.0010,N,0.1770,N,0.0200,N,0.0170,N,0.0140,N,10.0260,N,10.0230,N,10.0200,N
07-05-2010 00:00:00,0.00,0.0030,N,0.0020,N,0.0020,N,0.1680,N,0.0190,N,0.0160,N,0.0150,N,10.0250,N,10.0220,N,10.0210,N
08-05-2010 00:00:00,0.00,0.0020,N,0.0020,N,0.0020,N,0.1600,N,0.0180,N,0.0160,N,0.0150,N,10.0240,N,10.0220,N,10.0210,N
09-05-2010 00:00:00,0.00,0.0020,N,0.0020,N,0.0020,N,0.1580,N,0.0180,N,0.0160,N,0.0150,N,10.0240,N,10.0220,N,10.0210,N
10-05-2010 00:00:00,0.00,0.0030,N,0.0020,N,0.0020,N,0.1590,N,0.0190,N,0.0160,N,0.0150,N,10.0250,N,10.0220,N,10.0210,N
11-05-2010 00:00:00,0.00,0.0030,N,0.0020,N,0.0020,N,0.1660,N,0.0190,N,0.0160,N,0.0150,N,10.0250,N,10.0220,N,10.0210,N
12-05-2010 00:00:00,0.00,0.0100,N,0.0020,N,0.0010,N,0.2090,N,0.0310,N,0.0170,N,0.0130,N,10.0370,N,10.0230,N,10.0190,N
13-05-2010 00:00:00,0.00,5.0660,N,0.5180,N,0.0050,N,44.7180,N,1.1060,N,0.1840,N,0.0230,N,11.1120,N,10.1900,N,10.0290,N
14-05-2010 00:00:00,0.00,0.0610,N,0.0340,N,0.0210,N,2.9030,N,0.0610,N,0.0480,N,0.0410,N,10.0670,N,10.0540,N,10.0470,N
15-05-2010 00:00:00,0.00,0.0420,N,0.0340,N,0.0270,N,2.9090,N,0.0530,N,0.0490,N,0.0450,N,10.0590,N,10.0550,N,10.0510,N
16-05-2010 00:00:00,0.00,0.0270,N,0.0230,N,0.0190,N,1.9510,N,0.0450,N,0.0420,N,0.0390,N,10.0510,N,10.0480,N,10.0450,N
17-05-2010 00:00:00,0.00,0.0190,N,0.0160,N,0.0140,N,1.3450,N,0.0390,N,0.0360,N,0.0350,N,10.0450,N,10.0420,N,10.0410,N
18-05-2010 00:00:00,0.00,0.0150,N,0.0150,N,0.0140,N,1.2710,N,0.0360,N,0.0360,N,0.0350,N,10.0420,N,10.0420,N,10.0410,N
19-05-2010 00:00:00,0.00,0.0150,N,0.0120,N,0.0100,N,1.0390,N,0.0360,N,0.0330,N,0.0310,N,10.0420,N,10.0390,N,10.0370,N
20-05-2010 00:00:00,0.00,0.0130,N,0.0100,N,0.0080,N,0.8900,N,0.0340,N,0.0310,N,0.0280,N,10.0400,N,10.0370,N,10.0340,N
21-05-2010 00:00:00,0.00,0.3810,N,0.0280,N,0.0090,N,2.4340,N,0.2060,N,0.0400,N,0.0300,N,10.2120,N,10.0460,N,10.0360,N
22-05-2010 00:00:00,0.00,3.3370,N,0.6830,N,0.0090,N,58.9880,N,0.7740,N,0.2660,N,0.0300,N,10.7800,N,10.2720,N,10.0360,N
23-05-2010 00:00:00,0.00,0.4150,N,0.1170,N,0.0320,N,10.0770,N,0.2220,N,0.0810,N,0.0480,N,10.2280,N,10.0870,N,10.0540,N
24-05-2010 00:00:00,0.00,0.0320,N,0.0250,N,0.0200,N,2.1670,N,0.0480,N,0.0430,N,0.0400,N,10.0540,N,10.0490,N,10.0460,N
25-05-2010 00:00:00,0.00,0.0200,N,0.0170,N,0.0150,N,1.4980,N,0.0400,N,0.0380,N,0.0360,N,10.0460,N,10.0440,N,10.0420,N
26-05-2010 00:00:00,0.00,1.4510,N,0.0350,N,0.0140,N,3.0170,N,0.4860,N,0.0440,N,0.0350,N,10.4920,N,10.0500,N,10.0410,N
27-05-2010 00:00:00,0.00,1.3920,N,0.3850,N,0.0660,N,33.2400,N,0.4760,N,0.1910,N,0.0630,N,10.4820,N,10.1970,N,10.0690,N
28-05-2010 00:00:00,0.00,0.0660,N,0.0330,N,0.0240,N,2.8920,N,0.0630,N,0.0480,N,0.0430,N,10.0690,N,10.0540,N,10.0490,N
29-05-2010 00:00:00,0.00,0.0420,N,0.0240,N,0.0190,N,2.0880,N,0.0530,N,0.0430,N,0.0390,N,10.0590,N,10.0490,N,10.0450,N
30-05-2010 00:00:00,0.00,0.0260,N,0.0180,N,0.0150,N,1.5170,N,0.0440,N,0.0380,N,0.0360,N,10.0500,N,10.0440,N,10.0420,N
31-05-2010 00:00:00,0.00,0.0230,N,0.0160,N,0.0140,N,1.3600,N,0.0420,N,0.0370,N,0.0350,N,10.0480,N,10.0430,N,10.0410,N
01-06-2010 00:00:00,0.00,0.0200,N,0.0140,N,0.0130,N,1.2230,N,0.0400,N,0.0350,N,0.0340,N,10.0460,N,10.0410,N,10.0400,N
02-06-2010 00:00:00,0.00,0.0210,N,0.0140,N,0.0120,N,1.1860,N,0.0410,N,0.0350,N,0.0330,N,10.0470,N,10.0410,N,10.0390,N
03-06-2010 00:00:00,0.00,0.0170,N,0.0120,N,0.0120,N,1.0760,N,0.0380,N,0.0340,N,0.0330,N,10.0440,N,10.0400,N,10.0390,N
04-06-2010 00:00:00,0.00,0.0190,N,0.0130,N,0.0120,N,1.0850,N,0.0390,N,0.0340,N,0.0330,N,10.0450,N,10.0400,N,10.0390,N
05-06-2010 00:00:00,0.00,0.0210,N,0.0140,N,0.0120,N,1.1720,N,0.0410,N,0.0350,N,0.0330,N,10.0470,N,10.0410,N,10.0390,N
06-06-2010 00:00:00,0.00,0.0210,N,0.0140,N,0.0130,N,1.2120,N,0.0410,N,0.0350,N,0.0340,N,10.0470,N,10.0410,N,10.0400,N
