Date,Depth,Max Discharge (m/s),QC,Mean Discharge (m/s),QC,Min Discharge (m/s),QC,Discharge (ML),QC,Max Stage Height CTF (m),QC,Mean Stage Height CTF (m),QC,Min Stage Height CTF (m),QC,Max Stage Height (m),QC,Mean Stage Height (m),QC,Min Stage Height (m),QC
01-01-2010 00:00:00,0.00,0.0260,N,0.0240,N,0.0230,N,2.0970,N,0.1660,N,0.1570,N,0.1500,N,10.1630,N,10.1540,N,10.1470,N
02-01-2010 00:00:00,0.00,0.0240,N,0.0220,N,0.0200,N,1.9040,N,0.1550,N,0.1470,N,0.1400,N,10.1520,N,10.1440,N,10.1370,N
03-01-2010 00:00:00,0.00,0.0220,N,0.0210,N,0.0190,N,1.7730,N,0.1480,N,0.1410,N,0.1350,N,10.1450,N,10.1380,N,10.1320,N
04-01-2010 00:00:00,0.00,0.0210,N,0.0190,N,0.0180,N,1.6750,N,0.1420,N,0.1360,N,0.1300,N,10.1390,N,10.1330,N,10.1270,N
05-01-2010 00:00:00,0.00,0.0190,N,0.0180,N,0.0180,N,1.5790,N,0.1350,N,0.1310,N,0.1280,N,10.1320,N,10.1280,N,10.1250,N
06-01-2010 00:00:00,0.00,0.0200,N,0.0190,N,0.0180,N,1.6460,N,0.1380,N,0.1350,N,0.1320,N,10.1350,N,10.1320,N,10.1290,N
07-01-2010 00:00:00,0.00,0.0200,N,0.0200,N,0.0190,N,1.6960,N,0.1410,N,0.1370,N,0.1350,N,10.1380,N,10.1340,N,10.1320,N
08-01-2010 00:00:00,0.00,0.0200,N,0.0200,N,0.0190,N,1.6860,N,0.1410,N,0.1370,N,0.1330,N,10.1380,N,10.1340,N,10.1300,N
09-01-2010 00:00:00,0.00,0.0200,N,0.0190,N,0.0180,N,1.6420,N,0.1390,N,0.1350,N,0.1310,N,10.1360,N,10.1320,N,10.1280,N
10-01-2010 00:00:00,0.00,0.0200,N,0.0190,N,0.0180,N,1.6450,N,0.1380,N,0.1350,N,0.1320,N,10.1350,N,10.1320,N,10.1290,N
11-01-2010 00:00:00,0.00,0.0200,N,0.0190,N,0.0180,N,1.6210,N,0.1370,N,0.1340,N,0.1300,N,10.1340,N,10.1310,N,10.1270,N
12-01-2010 00:00:00,0.00,0.0190,N,0.0180,N,0.0170,N,1.5670,N,0.1340,N,0.1310,N,0.1270,N,10.1310,N,10.1280,N,10.1240,N
13-01-2010 00:00:00,0.00,0.0190,N,0.0180,N,0.0170,N,1.5390,N,0.1330,N,0.1290,N,0.1260,N,10.1300,N,10.1260,N,10.1230,N
14-01-2010 00:00:00,0.00,0.0180,N,0.0170,N,0.0170,N,1.4980,N,0.1300,N,0.1270,N,0.1240,N,10.1270,N,10.1240,N,10.1210,N
15-01-2010 00:00:00,0.00,0.0180,N,0.0170,N,0.0160,N,1.4920,N,0.1310,N,0.1270,N,0.1230,N,10.1280,N,10.1240,N,10.1200,N
16-01-2010 00:00:00,0.00,0.0190,N,0.0170,N,0.0150,N,1.4620,N,0.1350,N,0.1250,N,0.1170,N,10.1320,N,10.1220,N,10.1140,N
17-01-2010 00:00:00,0.00,0.0190,N,0.0180,N,0.0170,N,1.5470,N,0.1340,N,0.1300,N,0.1250,N,10.1310,N,10.1270,N,10.1220,N
18-01-2010 00:00:00,0.00,0.0180,N,0.0170,N,0.0160,N,1.4630,N,0.1300,N,0.1250,N,0.1200,N,10.1270,N,10.1220,N,10.1170,N
19-01-2010 00:00:00,0.00,0.0170,N,0.0160,N,0.0150,N,1.3980,N,0.1260,N,0.1210,N,0.1140,N,10.1230,N,10.1180,N,10.1110,N
20-01-2010 00:00:00,0.00,0.0170,N,0.0160,N,0.0150,N,1.4010,N,0.1260,N,0.1220,N,0.1180,N,10.1230,N,10.1190,N,10.1150,N
21-01-2010 00:00:00,0.00,0.0160,N,0.0160,N,0.0150,N,1.3840,N,0.1230,N,0.1210,N,0.1180,N,10.1200,N,10.1180,N,10.1150,N
22-01-2010 00:00:00,0.00,0.0170,N,0.0160,N,0.0160,N,1.4150,N,0.1250,N,0.1220,N,0.1190,N,10.1220,N,10.1190,N,10.1160,N
23-01-2010 00:00:00,0.00,0.0170,N,0.0160,N,0.0160,N,1.4210,N,0.1270,N,0.1230,N,0.1190,N,10.1240,N,10.1200,N,10.1160,N
24-01-2010 00:00:00,0.00,0.0170,N,0.0160,N,0.0160,N,1.4170,N,0.1270,N,0.1230,N,0.1190,N,10.1240,N,10.1200,N,10.1160,N
25-01-2010 00:00:00,0.00,0.0170,N,0.0170,N,0.0160,N,1.4530,N,0.1270,N,0.1250,N,0.1220,N,10.1240,N,10.1220,N,10.1190,N
26-01-2010 00:00:00,0.00,0.0180,N,0.0170,N,0.0160,N,1.4600,N,0.1280,N,0.1250,N,0.1220,N,10.1250,N,10.1220,N,10.1190,N
27-01-2010 00:00:00,0.00,0.0170,N,0.0160,N,0.0150,N,1.4120,N,0.1260,N,0.1220,N,0.1180,N,10.1230,N,10.1190,N,10.1150,N
28-01-2010 00:00:00,0.00,0.0170,N,0.0160,N,0.0150,N,1.3750,N,0.1240,N,0.1200,N,0.1160,N,10.1210,N,10.1170,N,10.1130,N
29-01-2010 00:00:00,0.00,0.0160,N,0.0150,N,0.0140,N,1.2960,N,0.1190,N,0.1160,N,0.1110,N,10.1160,N,10.1130,N,10.1080,N
30-01-2010 00:00:00,0.00,0.0150,N,0.0150,N,0.0140,N,1.2570,N,0.1180,N,0.1140,N,0.1100,N,10.1150,N,10.1110,N,10.1070,N
31-01-2010 00:00:00,0.00,0.0150,N,0.0140,N,0.0140,N,1.2520,N,0.1160,N,0.1130,N,0.1110,N,10.1130,N,10.1100,N,10.1080,N
01-02-2010 00:00:00,0.00,0.0150,N,0.0150,N,0.0140,N,1.2860,N,0.1180,N,0.1150,N,0.1120,N,10.1150,N,10.1120,N,10.1090,N
02-02-2010 00:00:00,0.00,0.0150,N,0.0150,N,0.0140,N,1.2970,N,0.1180,N,0.1160,N,0.1130,N,10.1150,N,10.1130,N,10.1100,N
03-02-2010 00:00:00,0.00,0.0150,N,0.0150,N,0.0140,N,1.2860,N,0.1170,N,0.1150,N,0.1120,N,10.1140,N,10.1120,N,10.1090,N
04-02-2010 00:00:00,0.00,0.0160,N,0.0150,N,0.0140,N,1.2920,N,0.1190,N,0.1150,N,0.1120,N,10.1160,N,10.1120,N,10.1090,N
05-02-2010 00:00:00,0.00,0.0150,N,0.0150,N,0.0140,N,1.2750,N,0.1180,N,0.1140,N,0.1110,N,10.1150,N,10.1110,N,10.1080,N
06-02-2010 00:00:00,0.00,0.0150,N,0.0150,N,0.0140,N,1.2880,N,0.1170,N,0.1150,N,0.1130,N,10.1140,N,10.1120,N,10.1100,N
07-02-2010 00:00:00,0.00,0.0160,N,0.0160,N,0.0150,N,1.3480,N,0.1220,N,0.1190,N,0.1160,N,10.1190,N,10.1160,N,10.1130,N
08-02-2010 00:00:00,0.00,0.0160,N,0.0150,N,0.0140,N,1.2970,N,0.1200,N,0.1160,N,0.1110,N,10.1170,N,10.1130,N,10.1080,N
09-02-2010 00:00:00,0.00,0.0150,N,0.0140,N,0.0130,N,1.2080,N,0.1140,N,0.1110,N,0.1060,N,10.1110,N,10.1080,N,10.1030,N
10-02-2010 00:00:00,0.00,0.0150,N,0.0150,N,0.0140,N,1.2740,N,0.1180,N,0.1140,N,0.1100,N,10.1150,N,10.1110,N,10.1070,N
11-02-2010 00:00:00,0.00,0.0160,N,0.0160,N,0.0150,N,1.3660,N,0.1220,N,0.1200,N,0.1180,N,10.1190,N,10.1170,N,10.1150,N
12-02-2010 00:00:00,0.00,0.0160,N,0.0150,N,0.0140,N,1.3340,N,0.1220,N,0.1180,N,0.1130,N,10.1190,N,10.1150,N,10.1100,N
13-02-2010 00:00:00,0.00,0.0150,N,0.0140,N,0.0130,N,1.2310,N,0.1160,N,0.1120,N,0.1080,N,10.1130,N,10.1090,N,10.1050,N
14-02-2010 00:00:00,0.00,0.0150,N,0.0140,N,0.0130,N,1.1840,N,0.1140,N,0.1100,N,0.1050,N,10.1110,N,10.1070,N,10.1020,N
15-02-2010 00:00:00,0.00,0.0140,N,0.0130,N,0.0120,N,1.1450,N,0.1110,N,0.1080,N,0.1040,N,10.1080,N,10.1050,N,10.1010,N
16-02-2010 00:00:00,0.00,0.0140,N,0.0130,N,0.0130,N,1.1580,N,0.1100,N,0.1080,N,0.1050,N,10.1070,N,10.1050,N,10.1020,N
17-02-2010 00:00:00,0.00,0.0140,N,0.0130,N,0.0120,N,1.1470,N,0.1110,N,0.1080,N,0.1010,N,10.1080,N,10.1050,N,10.0980,N
18-02-2010 00:00:00,0.00,0.0140,N,0.0140,N,0.0130,N,1.1770,N,0.1130,N,0.1090,N,0.1060,N,10.1100,N,10.1060,N,10.1030,N
19-02-2010 00:00:00,0.00,0.0140,N,0.0140,N,0.0130,N,1.1890,N,0.1120,N,0.1100,N,0.1070,N,10.1090,N,10.1070,N,10.1040,N
20-02-2010 00:00:00,0.00,0.0140,N,0.0140,N,0.0130,N,1.1960,N,0.1130,N,0.1100,N,0.1070,N,10.1100,N,10.1070,N,10.1040,N
21-02-2010 00:00:00,0.00,0.0140,N,0.0140,N,0.0130,N,1.1740,N,0.1130,N,0.1090,N,0.1060,N,10.1100,N,10.1060,N,10.1030,N
22-02-2010 00:00:00,0.00,0.0140,N,0.0130,N,0.0120,N,1.1230,N,0.1110,N,0.1060,N,0.1020,N,10.1080,N,10.1030,N,10.0990,N
23-02-2010 00:00:00,0.00,0.0120,N,0.0120,N,0.0110,N,1.0410,N,0.1040,N,0.1020,N,0.0980,N,10.1010,N,10.0990,N,10.0950,N
24-02-2010 00:00:00,0.00,0.0120,N,0.0120,N,0.0110,N,1.0220,N,0.1040,N,0.1010,N,0.0960,N,10.1010,N,10.0980,N,10.0930,N
25-02-2010 00:00:00,0.00,0.0120,N,0.0110,N,0.0100,N,0.9810,N,0.1030,N,0.0980,N,0.0930,N,10.1000,N,10.0950,N,10.0900,N
26-02-2010 00:00:00,0.00,0.0120,N,0.0110,N,0.0100,N,0.9400,N,0.1000,N,0.0960,N,0.0910,N,10.0970,N,10.0930,N,10.0880,N
27-02-2010 00:00:00,0.00,0.0110,N,0.0100,N,0.0090,N,0.8580,N,0.0950,N,0.0910,N,0.0850,N,10.0920,N,10.0880,N,10.0820,N
28-02-2010 00:00:00,0.00,0.0100,N,0.0090,N,0.0080,N,0.8110,N,0.0930,N,0.0880,N,0.0810,N,10.0900,N,10.0850,N,10.0780,N
01-03-2010 00:00:00,0.00,0.0100,N,0.0090,N,0.0090,N,0.8150,N,0.0920,N,0.0880,N,0.0830,N,10.0890,N,10.0850,N,10.0800,N
02-03-2010 00:00:00,0.00,0.0100,N,0.0090,N,0.0080,N,0.8040,N,0.0920,N,0.0870,N,0.0820,N,10.0890,N,10.0840,N,10.0790,N
03-03-2010 00:00:00,0.00,0.0120,N,0.0100,N,0.0090,N,0.8230,N,0.1000,N,0.0880,N,0.0830,N,10.0970,N,10.0850,N,10.0800,N
04-03-2010 00:00:00,0.00,0.0110,N,0.0110,N,0.0100,N,0.9270,N,0.0990,N,0.0950,N,0.0910,N,10.0960,N,10.0920,N,10.0880,N
05-03-2010 00:00:00,0.00,0.0110,N,0.0100,N,0.0090,N,0.8690,N,0.0950,N,0.0920,N,0.0880,N,10.0920,N,10.0890,N,10.0850,N
06-03-2010 00:00:00,0.00,0.0110,N,0.0100,N,0.0100,N,0.8750,N,0.0950,N,0.0920,N,0.0890,N,10.0920,N,10.0890,N,10.0860,N
07-03-2010 00:00:00,0.00,0.0110,N,0.0100,N,0.0090,N,0.8580,N,0.0950,N,0.0910,N,0.0860,N,10.0920,N,10.0880,N,10.0830,N
08-03-2010 00:00:00,0.00,0.0110,N,0.0100,N,0.0090,N,0.8660,N,0.0940,N,0.0910,N,0.0880,N,10.0910,N,10.0880,N,10.0850,N
09-03-2010 00:00:00,0.00,0.0100,N,0.0100,N,0.0090,N,0.8330,N,0.0930,N,0.0890,N,0.0840,N,10.0900,N,10.0860,N,10.0810,N
10-03-2010 00:00:00,0.00,0.0100,N,0.0090,N,0.0080,N,0.8020,N,0.0910,N,0.0870,N,0.0820,N,10.0880,N,10.0840,N,10.0790,N
11-03-2010 00:00:00,0.00,0.0100,N,0.0090,N,0.0080,N,0.7630,N,0.0890,N,0.0850,N,0.0790,N,10.0860,N,10.0820,N,10.0760,N
12-03-2010 00:00:00,0.00,0.0090,N,0.0080,N,0.0070,N,0.7190,N,0.0860,N,0.0820,N,0.0760,N,10.0830,N,10.0790,N,10.0730,N
13-03-2010 00:00:00,0.00,0.0100,N,0.0090,N,0.0080,N,0.7830,N,0.0910,N,0.0860,N,0.0810,N,10.0880,N,10.0830,N,10.0780,N
14-03-2010 00:00:00,0.00,0.0110,N,0.0100,N,0.0100,N,0.8850,N,0.0960,N,0.0930,N,0.0890,N,10.0930,N,10.0900,N,10.0860,N
15-03-2010 00:00:00,0.00,0.0110,N,0.0110,N,0.0100,N,0.9080,N,0.0980,N,0.0940,N,0.0910,N,10.0950,N,10.0910,N,10.0880,N
16-03-2010 00:00:00,0.00,0.0110,N,0.0100,N,0.0090,N,0.8750,N,0.0950,N,0.0920,N,0.0880,N,10.0920,N,10.0890,N,10.0850,N
17-03-2010 00:00:00,0.00,0.0110,N,0.0100,N,0.0090,N,0.8540,N,0.0940,N,0.0910,N,0.0870,N,10.0910,N,10.0880,N,10.0840,N
18-03-2010 00:00:00,0.00,0.0100,N,0.0100,N,0.0090,N,0.8530,N,0.0930,N,0.0910,N,0.0880,N,10.0900,N,10.0880,N,10.0850,N
19-03-2010 00:00:00,0.00,0.0110,N,0.0100,N,0.0100,N,0.9040,N,0.0980,N,0.0940,N,0.0910,N,10.0950,N,10.0910,N,10.0880,N
20-03-2010 00:00:00,0.00,0.0110,N,0.0110,N,0.0110,N,0.9480,N,0.0990,N,0.0960,N,0.0940,N,10.0960,N,10.0930,N,10.0910,N
21-03-2010 00:00:00,0.00,0.0110,N,0.0110,N,0.0100,N,0.9170,N,0.0980,N,0.0940,N,0.0910,N,10.0950,N,10.0910,N,10.0880,N
22-03-2010 00:00:00,0.00,0.3880,N,0.0690,N,0.0100,N,5.9540,N,0.6260,N,0.1990,N,0.0910,N,10.6230,N,10.1960,N,10.0880,N
23-03-2010 00:00:00,0.00,0.4130,N,0.2240,N,0.0690,N,19.3580,N,0.6400,N,0.4790,N,0.2940,N,10.6370,N,10.4760,N,10.2910,N
24-03-2010 00:00:00,0.00,0.0690,N,0.0400,N,0.0270,N,3.4800,N,0.2940,N,0.2140,N,0.1700,N,10.2910,N,10.2110,N,10.1670,N
25-03-2010 00:00:00,0.00,0.0270,N,0.0240,N,0.0200,N,2.0770,N,0.1700,N,0.1560,N,0.1410,N,10.1670,N,10.1530,N,10.1380,N
26-03-2010 00:00:00,0.00,0.0210,N,0.0190,N,0.0180,N,1.6380,N,0.1420,N,0.1340,N,0.1280,N,10.1390,N,10.1310,N,10.1250,N
27-03-2010 00:00:00,0.00,0.0180,N,0.0170,N,0.0160,N,1.4880,N,0.1300,N,0.1260,N,0.1200,N,10.1270,N,10.1230,N,10.1170,N
28-03-2010 00:00:00,0.00,0.0180,N,0.0160,N,0.0150,N,1.3870,N,0.1280,N,0.1210,N,0.1160,N,10.1250,N,10.1180,N,10.1130,N
29-03-2010 00:00:00,0.00,0.0170,N,0.0160,N,0.0150,N,1.4030,N,0.1260,N,0.1220,N,0.1170,N,10.1230,N,10.1190,N,10.1140,N
30-03-2010 00:00:00,0.00,0.0160,N,0.0150,N,0.0140,N,1.3100,N,0.1200,N,0.1160,N,0.1130,N,10.1170,N,10.1130,N,10.1100,N
31-03-2010 00:00:00,0.00,0.0150,N,0.0150,N,0.0140,N,1.2620,N,0.1160,N,0.1140,N,0.1120,N,10.1130,N,10.1110,N,10.1090,N
01-04-2010 00:00:00,0.00,0.0150,N,0.0140,N,0.0140,N,1.2230,N,0.1140,N,0.1120,N,0.1090,N,10.1110,N,10.1090,N,10.1060,N
02-04-2010 00:00:00,0.00,0.0140,N,0.0140,N,0.0140,N,1.2130,N,0.1130,N,0.1110,N,0.1090,N,10.1100,N,10.1080,N,10.1060,N
03-04-2010 00:00:00,0.00,0.0150,N,0.0140,N,0.0140,N,1.2340,N,0.1150,N,0.1120,N,0.1100,N,10.1120,N,10.1090,N,10.1070,N
04-04-2010 00:00:00,0.00,0.0150,N,0.0140,N,0.0140,N,1.2350,N,0.1140,N,0.1120,N,0.1100,N,10.1110,N,10.1090,N,10.1070,N
05-04-2010 00:00:00,0.00,0.0150,N,0.0150,N,0.0140,N,1.2940,N,0.1180,N,0.1150,N,0.1130,N,10.1150,N,10.1120,N,10.1100,N
06-04-2010 00:00:00,0.00,0.0150,N,0.0150,N,0.0140,N,1.3040,N,0.1180,N,0.1160,N,0.1130,N,10.1150,N,10.1130,N,10.1100,N
07-04-2010 00:00:00,0.00,0.0150,N,0.0150,N,0.0140,N,1.2540,N,0.1160,N,0.1130,N,0.1100,N,10.1130,N,10.1100,N,10.1070,N
08-04-2010 00:00:00,0.00,0.0150,N,0.0140,N,0.0140,N,1.2380,N,0.1150,N,0.1130,N,0.1100,N,10.1120,N,10.1100,N,10.1070,N
09-04-2010 00:00:00,0.00,0.0150,N,0.0140,N,0.0140,N,1.2450,N,0.1150,N,0.1130,N,0.1100,N,10.1120,N,10.1100,N,10.1070,N
10-04-2010 00:00:00,0.00,0.0140,N,0.0140,N,0.0130,N,1.2030,N,0.1130,N,0.1110,N,0.1080,N,10.1100,N,10.1080,N,10.1050,N
11-04-2010 00:00:00,0.00,0.0140,N,0.0140,N,0.0130,N,1.1760,N,0.1120,N,0.1090,N,0.1070,N,10.1090,N,10.1060,N,10.1040,N
12-04-2010 00:00:00,0.00,0.0180,N,0.0150,N,0.0130,N,1.2770,N,0.1300,N,0.1150,N,0.1080,N,10.1270,N,10.1120,N,10.1050,N
13-04-2010 00:00:00,0.00,0.0560,N,0.0210,N,0.0160,N,1.7820,N,0.2620,N,0.1400,N,0.1230,N,10.2590,N,10.1370,N,10.1200,N
14-04-2010 00:00:00,0.00,0.0970,N,0.0690,N,0.0350,N,5.9610,N,0.3440,N,0.2870,N,0.2000,N,10.3410,N,10.2840,N,10.1970,N
15-04-2010 00:00:00,0.00,0.0350,N,0.0300,N,0.0270,N,2.6320,N,0.2000,N,0.1830,N,0.1700,N,10.1970,N,10.1800,N,10.1670,N
16-04-2010 00:00:00,0.00,0.0300,N,0.0260,N,0.0210,N,2.2410,N,0.1800,N,0.1640,N,0.1450,N,10.1770,N,10.1610,N,10.1420,N
17-04-2010 00:00:00,0.00,0.0210,N,0.0190,N,0.0180,N,1.6820,N,0.1450,N,0.1370,N,0.1300,N,10.1420,N,10.1340,N,10.1270,N
18-04-2010 00:00:00,0.00,0.0180,N,0.0180,N,0.0170,N,1.5390,N,0.1320,N,0.1290,N,0.1250,N,10.1290,N,10.1260,N,10.1220,N
19-04-2010 00:00:00,0.00,0.0180,N,0.0170,N,0.0160,N,1.4710,N,0.1280,N,0.1260,N,0.1220,N,10.1250,N,10.1230,N,10.1190,N
20-04-2010 00:00:00,0.00,0.0180,N,0.0170,N,0.0160,N,1.4500,N,0.1280,N,0.1240,N,0.1230,N,10.1250,N,10.1210,N,10.1200,N
21-04-2010 00:00:00,0.00,0.0170,N,0.0170,N,0.0160,N,1.4380,N,0.1270,N,0.1240,N,0.1220,N,10.1240,N,10.1210,N,10.1190,N
22-04-2010 00:00:00,0.00,0.0170,N,0.0170,N,0.0160,N,1.4350,N,0.1250,N,0.1240,N,0.1220,N,10.1220,N,10.1210,N,10.1190,N
23-04-2010 00:00:00,0.00,0.0170,N,0.0170,N,0.0160,N,1.4260,N,0.1250,N,0.1230,N,0.1210,N,10.1220,N,10.1200,N,10.1180,N
24-04-2010 00:00:00,0.00,0.0160,N,0.0160,N,0.0150,N,1.3850,N,0.1230,N,0.1210,N,0.1170,N,10.1200,N,10.1180,N,10.1140,N
25-04-2010 00:00:00,0.00,0.0160,N,0.0150,N,0.0150,N,1.3270,N,0.1200,N,0.1170,N,0.1150,N,10.1170,N,10.1140,N,10.1120,N
26-04-2010 00:00:00,0.00,0.0150,N,0.0150,N,0.0150,N,1.2990,N,0.1180,N,0.1160,N,0.1140,N,10.1150,N,10.1130,N,10.1110,N
27-04-2010 00:00:00,0.00,0.0150,N,0.0150,N,0.0140,N,1.2940,N,0.1180,N,0.1160,N,0.1130,N,10.1150,N,10.1130,N,10.1100,N
28-04-2010 00:00:00,0.00,0.0160,N,0.0150,N,0.0150,N,1.3230,N,0.1190,N,0.1170,N,0.1150,N,10.1160,N,10.1140,N,10.1120,N
29-04-2010 00:00:00,0.00,0.0160,N,0.0150,N,0.0150,N,1.3210,N,0.1190,N,0.1170,N,0.1150,N,10.1160,N,10.1140,N,10.1120,N
30-04-2010 00:00:00,0.00,0.0170,N,0.0150,N,0.0150,N,1.3310,N,0.1250,N,0.1180,N,0.1150,N,10.1220,N,10.1150,N,10.1120,N
01-05-2010 00:00:00,0.00,0.0190,N,0.0170,N,0.0170,N,1.4990,N,0.1340,N,0.1270,N,0.1240,N,10.1310,N,10.1240,N,10.1210,N
02-05-2010 00:00:00,0.00,0.0170,N,0.0160,N,0.0150,N,1.4060,N,0.1240,N,0.1220,N,0.1180,N,10.1210,N,10.1190,N,10.1150,N
03-05-2010 00:00:00,0.00,0.0160,N,0.0160,N,0.0150,N,1.3610,N,0.1220,N,0.1190,N,0.1170,N,10.1190,N,10.1160,N,10.1140,N
04-05-2010 00:00:00,0.00,0.0160,N,0.0150,N,0.0150,N,1.3270,N,0.1190,N,0.1170,N,0.1140,N,10.1160,N,10.1140,N,10.1110,N
05-05-2010 00:00:00,0.00,0.0150,N,0.0150,N,0.0140,N,1.2830,N,0.1180,N,0.1150,N,0.1130,N,10.1150,N,10.1120,N,10.1100,N
06-05-2010 00:00:00,0.00,0.0150,N,0.0150,N,0.0140,N,1.2700,N,0.1170,N,0.1140,N,0.1120,N,10.1140,N,10.1110,N,10.1090,N
07-05-2010 00:00:00,0.00,0.0150,N,0.0150,N,0.0140,N,1.2760,N,0.1180,N,0.1150,N,0.1120,N,10.1150,N,10.1120,N,10.1090,N
08-05-2010 00:00:00,0.00,0.0150,N,0.0150,N,0.0140,N,1.2680,N,0.1160,N,0.1140,N,0.1130,N,10.1130,N,10.1110,N,10.1100,N
09-05-2010 00:00:00,0.00,0.0150,N,0.0150,N,0.0150,N,1.3010,N,0.1180,N,0.1160,N,0.1140,N,10.1150,N,10.1130,N,10.1110,N
10-05-2010 00:00:00,0.00,0.0160,N,0.0160,N,0.0150,N,1.3570,N,0.1220,N,0.1190,N,0.1150,N,10.1190,N,10.1160,N,10.1120,N
11-05-2010 00:00:00,0.00,0.0150,N,0.0150,N,0.0140,N,1.2730,N,0.1160,N,0.1140,N,0.1120,N,10.1130,N,10.1110,N,10.1090,N
12-05-2010 00:00:00,0.00,0.0150,N,0.0150,N,0.0140,N,1.2800,N,0.1170,N,0.1150,N,0.1120,N,10.1140,N,10.1120,N,10.1090,N
13-05-2010 00:00:00,0.00,0.2040,N,0.1180,N,0.0150,N,10.1890,N,0.4840,N,0.3430,N,0.1140,N,10.4810,N,10.3400,N,10.1110,N
14-05-2010 00:00:00,0.00,0.1290,N,0.0650,N,0.0360,N,5.6360,N,0.3910,N,0.2760,N,0.2040,N,10.3880,N,10.2730,N,10.2010,N
15-05-2010 00:00:00,0.00,0.0360,N,0.0320,N,0.0270,N,2.7310,N,0.2040,N,0.1870,N,0.1700,N,10.2010,N,10.1840,N,10.1670,N
16-05-2010 00:00:00,0.00,0.0270,N,0.0250,N,0.0220,N,2.1190,N,0.1700,N,0.1580,N,0.1490,N,10.1670,N,10.1550,N,10.1460,N
17-05-2010 00:00:00,0.00,0.0220,N,0.0210,N,0.0200,N,1.8550,N,0.1490,N,0.1450,N,0.1380,N,10.1460,N,10.1420,N,10.1350,N
18-05-2010 00:00:00,0.00,0.0200,N,0.0200,N,0.0190,N,1.6900,N,0.1400,N,0.1370,N,0.1330,N,10.1370,N,10.1340,N,10.1300,N
19-05-2010 00:00:00,0.00,0.0190,N,0.0190,N,0.0180,N,1.6230,N,0.1360,N,0.1340,N,0.1300,N,10.1330,N,10.1310,N,10.1270,N
20-05-2010 00:00:00,0.00,0.0180,N,0.0180,N,0.0170,N,1.5380,N,0.1310,N,0.1290,N,0.1280,N,10.1280,N,10.1260,N,10.1250,N
21-05-2010 00:00:00,0.00,0.0290,N,0.0220,N,0.0170,N,1.8620,N,0.1760,N,0.1450,N,0.1270,N,10.1730,N,10.1420,N,10.1240,N
22-05-2010 00:00:00,0.00,0.4310,N,0.1930,N,0.0280,N,16.6650,N,0.6500,N,0.4220,N,0.1730,N,10.6470,N,10.4190,N,10.1700,N
23-05-2010 00:00:00,0.00,0.4290,N,0.2170,N,0.0960,N,18.7270,N,0.6490,N,0.4790,N,0.3410,N,10.6460,N,10.4760,N,10.3380,N
24-05-2010 00:00:00,0.00,0.0960,N,0.0670,N,0.0510,N,5.8090,N,0.3410,N,0.2870,N,0.2490,N,10.3380,N,10.2840,N,10.2460,N
25-05-2010 00:00:00,0.00,0.0510,N,0.0460,N,0.0420,N,3.9800,N,0.2490,N,0.2350,N,0.2240,N,10.2460,N,10.2320,N,10.2210,N
26-05-2010 00:00:00,0.00,0.0420,N,0.0410,N,0.0400,N,3.5610,N,0.2240,N,0.2220,N,0.2180,N,10.2210,N,10.2190,N,10.2150,N
27-05-2010 00:00:00,0.00,0.2410,N,0.1780,N,0.0420,N,15.3540,N,0.5180,N,0.4420,N,0.2230,N,10.5150,N,10.4390,N,10.2200,N
28-05-2010 00:00:00,0.00,0.2290,N,0.1370,N,0.0810,N,11.8470,N,0.5070,N,0.3980,N,0.3170,N,10.5040,N,10.3950,N,10.3140,N
29-05-2010 00:00:00,0.00,0.0810,N,0.0660,N,0.0580,N,5.7460,N,0.3170,N,0.2880,N,0.2670,N,10.3140,N,10.2850,N,10.2640,N
30-05-2010 00:00:00,0.00,0.0580,N,0.0540,N,0.0510,N,4.6960,N,0.2680,N,0.2580,N,0.2480,N,10.2650,N,10.2550,N,10.2450,N
31-05-2010 00:00:00,0.00,0.0510,N,0.0500,N,0.0480,N,4.3050,N,0.2490,N,0.2450,N,0.2400,N,10.2460,N,10.2420,N,10.2370,N
01-06-2010 00:00:00,0.00,0.0480,N,0.0470,N,0.0450,N,4.0740,N,0.2420,N,0.2390,N,0.2340,N,10.2390,N,10.2360,N,10.2310,N
02-06-2010 00:00:00,0.00,0.0480,N,0.0460,N,0.0450,N,3.9900,N,0.2400,N,0.2360,N,0.2330,N,10.2370,N,10.2330,N,10.2300,N
03-06-2010 00:00:00,0.00,0.0450,N,0.0450,N,0.0430,N,3.8470,N,0.2340,N,0.2310,N,0.2270,N,10.2310,N,10.2280,N,10.2240,N
04-06-2010 00:00:00,0.00,0.0440,N,0.0430,N,0.0410,N,3.6790,N,0.2290,N,0.2260,N,0.2210,N,10.2260,N,10.2230,N,10.2180,N
05-06-2010 00:00:00,0.00,0.0430,N,0.0420,N,0.0410,N,3.6110,N,0.2260,N,0.2240,N,0.2220,N,10.2230,N,10.2210,N,10.2190,N
06-06-2010 00:00:00,0.00,0.0430,N,0.0420,N,0.0410,N,3.6250,N,0.2270,N,0.2240,N,0.2200,N,10.2240,N,10.2210,N,10.2170,N
07-06-2010 00:00:00,0.00,0.0410,N,0.0400,N,0.0380,N,3.4330,N,0.2220,N,0.2170,N,0.2110,N,10.2190,N,10.2140,N,10.2080,N
08-06-2010 00:00:00,0.00,0.0380,N,0.0370,N,0.0350,N,3.1740,N,0.2110,N,0.2070,N,0.2010,N,10.2080,N,10.2040,N,10.1980,N
