Date,Depth,Max Discharge (m/s),QC,Mean Discharge (m/s),QC,Min Discharge (m/s),QC,Discharge (ML),QC,Max Stage Height CTF (m),QC,Mean Stage Height CTF (m),QC,Min Stage Height CTF (m),QC,Max Stage Height (m),QC,Mean Stage Height (m),QC,Min Stage Height (m),QC
18-01-2010 00:00:00,0.00,0.0100,N,0.0090,N,0.0080,N,0.8010,N,0.0550,N,0.0520,N,0.0480,N,10.8750,N,10.8720,N,10.8680,N
19-01-2010 00:00:00,0.00,0.0180,N,0.0140,N,0.0090,N,1.2110,N,0.0720,N,0.0630,N,0.0520,N,10.8920,N,10.8830,N,10.8720,N
20-01-2010 00:00:00,0.00,0.0190,N,0.0180,N,0.0170,N,1.5700,N,0.0740,N,0.0720,N,0.0700,N,10.8940,N,10.8920,N,10.8900,N
21-01-2010 00:00:00,0.00,0.0170,N,0.0160,N,0.0150,N,1.4240,N,0.0710,N,0.0690,N,0.0670,N,10.8910,N,10.8890,N,10.8870,N
22-01-2010 00:00:00,0.00,0.0170,N,0.0160,N,0.0150,N,1.3890,N,0.0700,N,0.0680,N,0.0670,N,10.8900,N,10.8880,N,10.8870,N
23-01-2010 00:00:00,0.00,0.0180,N,0.0160,N,0.0150,N,1.4080,N,0.0720,N,0.0690,N,0.0670,N,10.8920,N,10.8890,N,10.8870,N
24-01-2010 00:00:00,0.00,0.0180,N,0.0160,N,0.0150,N,1.4020,N,0.0720,N,0.0690,N,0.0670,N,10.8920,N,10.8890,N,10.8870,N
25-01-2010 00:00:00,0.00,0.0190,N,0.0170,N,0.0160,N,1.4920,N,0.0740,N,0.0710,N,0.0680,N,10.8940,N,10.8910,N,10.8880,N
26-01-2010 00:00:00,0.00,0.0190,N,0.0180,N,0.0170,N,1.5800,N,0.0740,N,0.0730,N,0.0700,N,10.8940,N,10.8930,N,10.8900,N
27-01-2010 00:00:00,0.00,0.0180,N,0.0170,N,0.0160,N,1.5120,N,0.0730,N,0.0710,N,0.0690,N,10.8930,N,10.8910,N,10.8890,N
28-01-2010 00:00:00,0.00,0.0170,N,0.0160,N,0.0120,N,1.3610,N,0.0710,N,0.0680,N,0.0590,N,10.8910,N,10.8880,N,10.8790,N
29-01-2010 00:00:00,0.00,0.0150,N,0.0120,N,0.0110,N,1.0720,N,0.0650,N,0.0600,N,0.0560,N,10.8850,N,10.8800,N,10.8760,N
30-01-2010 00:00:00,0.00,0.0110,N,0.0090,N,0.0070,N,0.8080,N,0.0570,N,0.0520,N,0.0460,N,10.8770,N,10.8720,N,10.8660,N
31-01-2010 00:00:00,0.00,0.0080,N,0.0060,N,0.0050,N,0.5180,N,0.0470,N,0.0410,N,0.0380,N,10.8670,N,10.8610,N,10.8580,N
01-02-2010 00:00:00,0.00,0.0050,N,0.0040,N,0.0030,N,0.3690,N,0.0380,N,0.0340,N,0.0310,N,10.8580,N,10.8540,N,10.8510,N
02-02-2010 00:00:00,0.00,0.0040,N,0.0030,N,0.0030,N,0.2960,N,0.0320,N,0.0310,N,0.0290,N,10.8520,N,10.8510,N,10.8490,N
03-02-2010 00:00:00,0.00,0.0040,N,0.0040,N,0.0020,N,0.3230,N,0.0340,N,0.0320,N,0.0250,N,10.8540,N,10.8520,N,10.8450,N
04-02-2010 00:00:00,0.00,0.0040,N,0.0030,N,0.0030,N,0.2840,N,0.0330,N,0.0300,N,0.0260,N,10.8530,N,10.8500,N,10.8460,N
05-02-2010 00:00:00,0.00,0.0030,N,0.0020,N,0.0020,N,0.1970,N,0.0270,N,0.0250,N,0.0230,N,10.8470,N,10.8450,N,10.8430,N
06-02-2010 00:00:00,0.00,0.0030,N,0.0030,N,0.0020,N,0.2310,N,0.0310,N,0.0270,N,0.0230,N,10.8510,N,10.8470,N,10.8430,N
07-02-2010 00:00:00,0.00,0.0070,N,0.0050,N,0.0030,N,0.4440,N,0.0440,N,0.0380,N,0.0310,N,10.8640,N,10.8580,N,10.8510,N
08-02-2010 00:00:00,0.00,0.0110,N,0.0090,N,0.0070,N,0.8140,N,0.0580,N,0.0520,N,0.0440,N,10.8780,N,10.8720,N,10.8640,N
09-02-2010 00:00:00,0.00,0.0150,N,0.0140,N,0.0110,N,1.1730,N,0.0660,N,0.0630,N,0.0580,N,10.8860,N,10.8830,N,10.8780,N
10-02-2010 00:00:00,0.00,0.0170,N,0.0160,N,0.0150,N,1.3830,N,0.0710,N,0.0680,N,0.0650,N,10.8910,N,10.8880,N,10.8850,N
11-02-2010 00:00:00,0.00,0.0200,N,0.0190,N,0.0170,N,1.6180,N,0.0760,N,0.0740,N,0.0700,N,10.8960,N,10.8940,N,10.8900,N
12-02-2010 00:00:00,0.00,0.0200,N,0.0190,N,0.0190,N,1.6780,N,0.0760,N,0.0750,N,0.0740,N,10.8960,N,10.8950,N,10.8940,N
13-02-2010 00:00:00,0.00,0.0190,N,0.0180,N,0.0170,N,1.5940,N,0.0750,N,0.0730,N,0.0710,N,10.8950,N,10.8930,N,10.8910,N
14-02-2010 00:00:00,0.00,0.0180,N,0.0170,N,0.0150,N,1.4570,N,0.0720,N,0.0700,N,0.0670,N,10.8920,N,10.8900,N,10.8870,N
15-02-2010 00:00:00,0.00,0.0160,N,0.0160,N,0.0150,N,1.3910,N,0.0690,N,0.0680,N,0.0670,N,10.8890,N,10.8880,N,10.8870,N
16-02-2010 00:00:00,0.00,0.0160,N,0.0160,N,0.0150,N,1.3570,N,0.0680,N,0.0670,N,0.0660,N,10.8880,N,10.8870,N,10.8860,N
17-02-2010 00:00:00,0.00,0.0150,N,0.0150,N,0.0140,N,1.2720,N,0.0670,N,0.0650,N,0.0640,N,10.8870,N,10.8850,N,10.8840,N
18-02-2010 00:00:00,0.00,0.0140,N,0.0130,N,0.0120,N,1.1520,N,0.0640,N,0.0620,N,0.0600,N,10.8840,N,10.8820,N,10.8800,N
19-02-2010 00:00:00,0.00,0.0130,N,0.0120,N,0.0120,N,1.0590,N,0.0610,N,0.0600,N,0.0580,N,10.8810,N,10.8800,N,10.8780,N
20-02-2010 00:00:00,0.00,0.0120,N,0.0110,N,0.0100,N,0.9630,N,0.0590,N,0.0570,N,0.0550,N,10.8790,N,10.8770,N,10.8750,N
21-02-2010 00:00:00,0.00,0.0110,N,0.0100,N,0.0090,N,0.8680,N,0.0560,N,0.0540,N,0.0520,N,10.8760,N,10.8740,N,10.8720,N
22-02-2010 00:00:00,0.00,0.0100,N,0.0100,N,0.0090,N,0.8230,N,0.0540,N,0.0530,N,0.0510,N,10.8740,N,10.8730,N,10.8710,N
23-02-2010 00:00:00,0.00,0.0100,N,0.0090,N,0.0080,N,0.7890,N,0.0530,N,0.0510,N,0.0490,N,10.8730,N,10.8710,N,10.8690,N
24-02-2010 00:00:00,0.00,0.0090,N,0.0070,N,0.0060,N,0.6360,N,0.0510,N,0.0460,N,0.0420,N,10.8710,N,10.8660,N,10.8620,N
25-02-2010 00:00:00,0.00,0.0060,N,0.0050,N,0.0040,N,0.4350,N,0.0430,N,0.0380,N,0.0330,N,10.8630,N,10.8580,N,10.8530,N
26-02-2010 00:00:00,0.00,0.0040,N,0.0030,N,0.0020,N,0.2460,N,0.0340,N,0.0280,N,0.0200,N,10.8540,N,10.8480,N,10.8400,N
27-02-2010 00:00:00,0.00,0.0020,N,0.0010,N,0.0000,N,0.0610,N,0.0220,N,0.0130,N,0.0040,N,10.8420,N,10.8330,N,10.8240,N
28-02-2010 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,0.0060,N,-0.0040,N,-0.0130,N,10.8260,N,10.8160,N,10.8070,N
01-03-2010 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.0130,N,-0.0220,N,-0.0290,N,10.8070,N,10.7980,N,10.7910,N
02-03-2010 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.0290,N,-0.0360,N,-0.0420,N,10.7910,N,10.7840,N,10.7780,N
03-03-2010 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.0420,N,-0.0470,N,-0.0520,N,10.7780,N,10.7730,N,10.7680,N
04-03-2010 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.0510,N,-0.0550,N,-0.0580,N,10.7690,N,10.7650,N,10.7620,N
05-03-2010 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.0580,N,-0.0600,N,-0.0620,N,10.7620,N,10.7600,N,10.7580,N
06-03-2010 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.0610,N,-0.0630,N,-0.0650,N,10.7590,N,10.7570,N,10.7550,N
07-03-2010 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.0650,N,-0.0660,N,-0.0680,N,10.7550,N,10.7540,N,10.7520,N
08-03-2010 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.0670,N,-0.0690,N,-0.0710,N,10.7530,N,10.7510,N,10.7490,N
09-03-2010 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.0690,N,-0.0720,N,-0.0740,N,10.7510,N,10.7480,N,10.7460,N
10-03-2010 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.0730,N,-0.0780,N,-0.0800,N,10.7470,N,10.7420,N,10.7400,N
11-03-2010 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.0800,N,-0.0840,N,-0.0870,N,10.7400,N,10.7360,N,10.7330,N
12-03-2010 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.0870,N,-0.0910,N,-0.0950,N,10.7330,N,10.7290,N,10.7250,N
13-03-2010 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.0930,N,-0.0970,N,-0.0980,N,10.7270,N,10.7230,N,10.7220,N
14-03-2010 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.0970,N,-0.0980,N,-0.1000,N,10.7230,N,10.7220,N,10.7200,N
15-03-2010 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.0940,N,-0.0960,N,-0.0970,N,10.7260,N,10.7240,N,10.7230,N
16-03-2010 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.0920,N,-0.0940,N,-0.0960,N,10.7280,N,10.7260,N,10.7240,N
17-03-2010 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.0910,N,-0.0930,N,-0.0940,N,10.7290,N,10.7270,N,10.7260,N
18-03-2010 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.0900,N,-0.0920,N,-0.0940,N,10.7300,N,10.7280,N,10.7260,N
19-03-2010 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.0840,N,-0.0880,N,-0.0920,N,10.7360,N,10.7320,N,10.7280,N
20-03-2010 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.0750,N,-0.0810,N,-0.0850,N,10.7450,N,10.7390,N,10.7350,N
21-03-2010 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.0660,N,-0.0710,N,-0.0750,N,10.7540,N,10.7490,N,10.7450,N
22-03-2010 00:00:00,0.00,0.0730,N,0.0140,N,0.0000,N,1.1750,N,0.1470,N,-0.0110,N,-0.0660,N,10.9670,N,10.8090,N,10.7540,N
23-03-2010 00:00:00,0.00,0.0490,N,0.0410,N,0.0330,N,3.5560,N,0.1180,N,0.1080,N,0.0970,N,10.9380,N,10.9280,N,10.9170,N
24-03-2010 00:00:00,0.00,0.0410,N,0.0340,N,0.0290,N,2.9720,N,0.1080,N,0.0990,N,0.0920,N,10.9280,N,10.9190,N,10.9120,N
25-03-2010 00:00:00,0.00,0.0290,N,0.0280,N,0.0260,N,2.3900,N,0.0920,N,0.0890,N,0.0870,N,10.9120,N,10.9090,N,10.9070,N
26-03-2010 00:00:00,0.00,0.0290,N,0.0260,N,0.0240,N,2.2270,N,0.0910,N,0.0860,N,0.0840,N,10.9110,N,10.9060,N,10.9040,N
27-03-2010 00:00:00,0.00,0.0260,N,0.0250,N,0.0230,N,2.1260,N,0.0860,N,0.0840,N,0.0820,N,10.9060,N,10.9040,N,10.9020,N
28-03-2010 00:00:00,0.00,0.0240,N,0.0230,N,0.0230,N,2.0110,N,0.0830,N,0.0820,N,0.0810,N,10.9030,N,10.9020,N,10.9010,N
29-03-2010 00:00:00,0.00,6.7880,N,0.9500,N,0.0220,N,82.1130,N,1.0240,N,0.2290,N,0.0800,N,11.8440,N,11.0490,N,10.9000,N
30-03-2010 00:00:00,0.00,7.0600,N,6.7910,N,6.2540,N,586.7720,N,1.0400,N,1.0240,N,0.9900,N,11.8600,N,11.8440,N,11.8100,N
31-03-2010 00:00:00,0.00,6.2540,N,5.5080,N,4.7440,N,475.8620,N,0.9900,N,0.9400,N,0.8830,N,11.8100,N,11.7600,N,11.7030,N
01-04-2010 00:00:00,0.00,4.7440,N,3.9600,N,3.2910,N,342.1860,N,0.8830,N,0.8220,N,0.7660,N,11.7030,N,11.6420,N,11.5860,N
02-04-2010 00:00:00,0.00,3.2910,N,2.7900,N,2.3210,N,241.0410,N,0.7660,N,0.7140,N,0.6620,N,11.5860,N,11.5340,N,11.4820,N
03-04-2010 00:00:00,0.00,2.3210,N,1.9530,N,1.6020,N,168.7720,N,0.6620,N,0.6170,N,0.5710,N,11.4820,N,11.4370,N,11.3910,N
04-04-2010 00:00:00,0.00,1.6090,N,1.3610,N,1.1490,N,117.5600,N,0.5720,N,0.5350,N,0.5010,N,11.3920,N,11.3550,N,11.3210,N
05-04-2010 00:00:00,0.00,1.1490,N,1.0060,N,0.8610,N,86.8990,N,0.5010,N,0.4740,N,0.4450,N,11.3210,N,11.2940,N,11.2650,N
06-04-2010 00:00:00,0.00,0.8610,N,0.7600,N,0.6600,N,65.6460,N,0.4450,N,0.4220,N,0.3980,N,11.2650,N,11.2420,N,11.2180,N
07-04-2010 00:00:00,0.00,0.6600,N,0.5820,N,0.5130,N,50.2940,N,0.3980,N,0.3770,N,0.3580,N,11.2180,N,11.1970,N,11.1780,N
08-04-2010 00:00:00,0.00,0.5370,N,0.4840,N,0.3940,N,41.8100,N,0.3650,N,0.3490,N,0.3200,N,11.1850,N,11.1690,N,11.1400,N
09-04-2010 00:00:00,0.00,0.3960,N,0.3430,N,0.3000,N,29.6060,N,0.3210,N,0.3020,N,0.2860,N,11.1410,N,11.1220,N,11.1060,N
10-04-2010 00:00:00,0.00,0.3000,N,0.2720,N,0.2450,N,23.5000,N,0.2860,N,0.2740,N,0.2630,N,11.1060,N,11.0940,N,11.0830,N
11-04-2010 00:00:00,0.00,0.2450,N,0.2250,N,0.2060,N,19.4390,N,0.2630,N,0.2530,N,0.2450,N,11.0830,N,11.0730,N,11.0650,N
12-04-2010 00:00:00,0.00,0.2060,N,0.1930,N,0.1800,N,16.6970,N,0.2450,N,0.2380,N,0.2310,N,11.0650,N,11.0580,N,11.0510,N
13-04-2010 00:00:00,0.00,0.1800,N,0.1690,N,0.1590,N,14.6440,N,0.2310,N,0.2250,N,0.2190,N,11.0510,N,11.0450,N,11.0390,N
14-04-2010 00:00:00,0.00,0.1590,N,0.1500,N,0.1420,N,12.9620,N,0.2190,N,0.2140,N,0.2080,N,11.0390,N,11.0340,N,11.0280,N
15-04-2010 00:00:00,0.00,0.1420,N,0.1350,N,0.1270,N,11.6290,N,0.2080,N,0.2030,N,0.1970,N,11.0280,N,11.0230,N,11.0170,N
16-04-2010 00:00:00,0.00,0.1270,N,0.1200,N,0.1120,N,10.3510,N,0.1970,N,0.1910,N,0.1850,N,11.0170,N,11.0110,N,11.0050,N
17-04-2010 00:00:00,0.00,0.1120,N,0.1060,N,0.0990,N,9.1390,N,0.1850,N,0.1790,N,0.1730,N,11.0050,N,10.9990,N,10.9930,N
18-04-2010 00:00:00,0.00,0.1000,N,0.0930,N,0.0850,N,8.0480,N,0.1740,N,0.1680,N,0.1600,N,10.9940,N,10.9880,N,10.9800,N
19-04-2010 00:00:00,0.00,0.0860,N,0.0810,N,0.0760,N,7.0070,N,0.1610,N,0.1560,N,0.1500,N,10.9810,N,10.9760,N,10.9700,N
20-04-2010 00:00:00,0.00,0.0760,N,0.0690,N,0.0660,N,5.9950,N,0.1500,N,0.1430,N,0.1390,N,10.9700,N,10.9630,N,10.9590,N
21-04-2010 00:00:00,0.00,0.0660,N,0.0620,N,0.0580,N,5.3380,N,0.1390,N,0.1340,N,0.1300,N,10.9590,N,10.9540,N,10.9500,N
22-04-2010 00:00:00,0.00,0.0580,N,0.0550,N,0.0520,N,4.7650,N,0.1300,N,0.1260,N,0.1220,N,10.9500,N,10.9460,N,10.9420,N
23-04-2010 00:00:00,0.00,0.0520,N,0.0490,N,0.0460,N,4.2520,N,0.1220,N,0.1180,N,0.1140,N,10.9420,N,10.9380,N,10.9340,N
24-04-2010 00:00:00,0.00,0.0460,N,0.0430,N,0.0390,N,3.6870,N,0.1140,N,0.1100,N,0.1060,N,10.9340,N,10.9300,N,10.9260,N
25-04-2010 00:00:00,0.00,0.0390,N,0.0380,N,0.0350,N,3.2450,N,0.1060,N,0.1040,N,0.1000,N,10.9260,N,10.9240,N,10.9200,N
26-04-2010 00:00:00,0.00,0.0350,N,0.0330,N,0.0300,N,2.8330,N,0.1000,N,0.0970,N,0.0930,N,10.9200,N,10.9170,N,10.9130,N
27-04-2010 00:00:00,0.00,0.0310,N,0.0290,N,0.0280,N,2.5110,N,0.0940,N,0.0920,N,0.0900,N,10.9140,N,10.9120,N,10.9100,N
28-04-2010 00:00:00,0.00,0.0290,N,0.0270,N,0.0260,N,2.3540,N,0.0910,N,0.0890,N,0.0870,N,10.9110,N,10.9090,N,10.9070,N
29-04-2010 00:00:00,0.00,0.0290,N,0.0240,N,0.0230,N,2.1140,N,0.0920,N,0.0840,N,0.0810,N,10.9120,N,10.9040,N,10.9010,N
30-04-2010 00:00:00,0.00,0.0230,N,0.0220,N,0.0210,N,1.8830,N,0.0820,N,0.0790,N,0.0780,N,10.9020,N,10.8990,N,10.8980,N
01-05-2010 00:00:00,0.00,0.0220,N,0.0200,N,0.0180,N,1.7280,N,0.0790,N,0.0760,N,0.0730,N,10.8990,N,10.8960,N,10.8930,N
02-05-2010 00:00:00,0.00,0.0190,N,0.0180,N,0.0170,N,1.5540,N,0.0740,N,0.0720,N,0.0700,N,10.8940,N,10.8920,N,10.8900,N
03-05-2010 00:00:00,0.00,0.0170,N,0.0160,N,0.0150,N,1.3460,N,0.0700,N,0.0670,N,0.0650,N,10.8900,N,10.8870,N,10.8850,N
04-05-2010 00:00:00,0.00,0.0150,N,0.0130,N,0.0120,N,1.1540,N,0.0650,N,0.0620,N,0.0580,N,10.8850,N,10.8820,N,10.8780,N
05-05-2010 00:00:00,0.00,0.0120,N,0.0120,N,0.0110,N,1.0160,N,0.0600,N,0.0580,N,0.0570,N,10.8800,N,10.8780,N,10.8770,N
06-05-2010 00:00:00,0.00,0.0120,N,0.0110,N,0.0100,N,0.9650,N,0.0590,N,0.0570,N,0.0550,N,10.8790,N,10.8770,N,10.8750,N
07-05-2010 00:00:00,0.00,0.0120,N,0.0110,N,0.0100,N,0.9450,N,0.0580,N,0.0560,N,0.0550,N,10.8780,N,10.8760,N,10.8750,N
08-05-2010 00:00:00,0.00,0.0110,N,0.0100,N,0.0090,N,0.8630,N,0.0560,N,0.0540,N,0.0500,N,10.8760,N,10.8740,N,10.8700,N
09-05-2010 00:00:00,0.00,0.0090,N,0.0080,N,0.0070,N,0.6840,N,0.0500,N,0.0480,N,0.0460,N,10.8700,N,10.8680,N,10.8660,N
10-05-2010 00:00:00,0.00,0.0070,N,0.0070,N,0.0060,N,0.5990,N,0.0460,N,0.0450,N,0.0430,N,10.8660,N,10.8650,N,10.8630,N
11-05-2010 00:00:00,0.00,0.0060,N,0.0060,N,0.0060,N,0.5300,N,0.0430,N,0.0420,N,0.0400,N,10.8630,N,10.8620,N,10.8600,N
12-05-2010 00:00:00,0.00,0.0060,N,0.0060,N,0.0050,N,0.4880,N,0.0410,N,0.0400,N,0.0380,N,10.8610,N,10.8600,N,10.8580,N
13-05-2010 00:00:00,0.00,0.0160,N,0.0080,N,0.0050,N,0.6750,N,0.0690,N,0.0470,N,0.0380,N,10.8890,N,10.8670,N,10.8580,N
14-05-2010 00:00:00,0.00,0.0080,N,0.0080,N,0.0070,N,0.6750,N,0.0490,N,0.0470,N,0.0460,N,10.8690,N,10.8670,N,10.8660,N
15-05-2010 00:00:00,0.00,0.0120,N,0.0090,N,0.0070,N,0.8030,N,0.0600,N,0.0520,N,0.0450,N,10.8800,N,10.8720,N,10.8650,N
16-05-2010 00:00:00,0.00,0.0140,N,0.0130,N,0.0120,N,1.0990,N,0.0630,N,0.0610,N,0.0590,N,10.8830,N,10.8810,N,10.8790,N
17-05-2010 00:00:00,0.00,0.0120,N,0.0110,N,0.0100,N,0.9680,N,0.0600,N,0.0570,N,0.0550,N,10.8800,N,10.8770,N,10.8750,N
18-05-2010 00:00:00,0.00,0.0120,N,0.0110,N,0.0110,N,0.9810,N,0.0600,N,0.0570,N,0.0560,N,10.8800,N,10.8770,N,10.8760,N
19-05-2010 00:00:00,0.00,0.0340,N,0.0140,N,0.0120,N,1.2510,N,0.0990,N,0.0640,N,0.0590,N,10.9190,N,10.8840,N,10.8790,N
20-05-2010 00:00:00,0.00,0.0620,N,0.0560,N,0.0340,N,4.8640,N,0.1340,N,0.1270,N,0.0990,N,10.9540,N,10.9470,N,10.9190,N
21-05-2010 00:00:00,0.00,0.0610,N,0.0510,N,0.0480,N,4.4490,N,0.1330,N,0.1210,N,0.1170,N,10.9530,N,10.9410,N,10.9370,N
22-05-2010 00:00:00,0.00,0.0740,N,0.0600,N,0.0480,N,5.2000,N,0.1480,N,0.1320,N,0.1170,N,10.9680,N,10.9520,N,10.9370,N
23-05-2010 00:00:00,0.00,0.0920,N,0.0790,N,0.0620,N,6.7890,N,0.1670,N,0.1530,N,0.1340,N,10.9870,N,10.9730,N,10.9540,N
24-05-2010 00:00:00,0.00,0.0660,N,0.0600,N,0.0540,N,5.1610,N,0.1390,N,0.1320,N,0.1250,N,10.9590,N,10.9520,N,10.9450,N
25-05-2010 00:00:00,0.00,0.0660,N,0.0620,N,0.0570,N,5.3990,N,0.1390,N,0.1350,N,0.1280,N,10.9590,N,10.9550,N,10.9480,N
26-05-2010 00:00:00,0.00,0.1820,N,0.1350,N,0.0560,N,11.6830,N,0.2320,N,0.1970,N,0.1270,N,11.0520,N,11.0170,N,10.9470,N
27-05-2010 00:00:00,0.00,0.2070,N,0.1900,N,0.1640,N,16.4270,N,0.2450,N,0.2360,N,0.2220,N,11.0650,N,11.0560,N,11.0420,N
28-05-2010 00:00:00,0.00,0.5510,N,0.2700,N,0.1710,N,23.3680,N,0.3690,N,0.2680,N,0.2260,N,11.1890,N,11.0880,N,11.0460,N
29-05-2010 00:00:00,0.00,1.2880,N,1.0120,N,0.5510,N,87.4520,N,0.5240,N,0.4710,N,0.3690,N,11.3440,N,11.2910,N,11.1890,N
30-05-2010 00:00:00,0.00,1.7930,N,1.2950,N,1.0330,N,111.8550,N,0.5970,N,0.5220,N,0.4800,N,11.4170,N,11.3420,N,11.3000,N
31-05-2010 00:00:00,0.00,1.8010,N,1.6530,N,1.4430,N,142.8040,N,0.5980,N,0.5780,N,0.5480,N,11.4180,N,11.3980,N,11.3680,N
01-06-2010 00:00:00,0.00,1.4430,N,1.3050,N,1.2140,N,112.7950,N,0.5480,N,0.5270,N,0.5120,N,11.3680,N,11.3470,N,11.3320,N
02-06-2010 00:00:00,0.00,1.2200,N,1.1580,N,1.0750,N,100.0780,N,0.5130,N,0.5030,N,0.4880,N,11.3330,N,11.3230,N,11.3080,N
03-06-2010 00:00:00,0.00,1.0750,N,0.9880,N,0.9200,N,85.3570,N,0.4880,N,0.4710,N,0.4570,N,11.3080,N,11.2910,N,11.2770,N
04-06-2010 00:00:00,0.00,0.9230,N,0.8690,N,0.8070,N,75.0730,N,0.4580,N,0.4470,N,0.4330,N,11.2780,N,11.2670,N,11.2530,N
05-06-2010 00:00:00,0.00,0.8110,N,0.7550,N,0.7040,N,65.1930,N,0.4340,N,0.4210,N,0.4090,N,11.2540,N,11.2410,N,11.2290,N
